"정선해양관측","102-04","1971-12-10 22:10:00","129.615","36.0767","0","0","","1026","2","7.6","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-05","1971-04-10 17:15:00","129.6883","36.0767","0","0","","1020","2","13.4","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","SE ","2"
"정선해양관측","102-05","1971-06-15 14:45:00","129.6883","36.0767","0","0","","1005.5","2","23.5","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","81%-90%","2","Cirrus","2","Calm-ripples ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-05","1971-08-12 10:00:00","129.6883","36.0767","0","0","","1010","2","22","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","91%-100%","2","Altostratus","2","","","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-05","1971-10-09 16:35:00","129.6883","36.0767","0","0","","1022.5","2","21.5","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","Cirrus","2","Calm-ripples ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-05","1971-12-10 23:00:00","129.6883","36.0767","0","0","","1025.5","2","7.7","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","NW ","2"
"정선해양관측","102-06","1971-02-13 05:40:00","129.7967","36.0767","0","0","","1024","2","3.5","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","","","","","81%-90%","2","Cirrus","2","Calm-ripples ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-06","1971-04-10 18:35:00","129.7967","36.0767","0","0","","1018","2","13.7","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","SE ","2"
"정선해양관측","102-06","1971-06-15 16:00:00","129.7967","36.0767","0","0","","1003.5","2","20.6","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","71%-80%","2","Cirrus","2","Calm-ripples ","2","","","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-06","1971-08-12 11:20:00","129.7967","36.0767","0","0","","1011","2","22.3","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","71%-80%","2","Cirrostratus","2","","","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-06","1971-10-09 18:40:00","129.7967","36.0767","0","0","","1022","2","21","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Cirrus","2","Calm-ripples ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-06","1971-12-11 00:30:00","129.7967","36.0767","0","0","","1025.5","2","7.7","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","NW ","2"
"정선해양관측","102-07","1971-02-13 07:30:00","130","36.0767","0","0","","1022","2","3.2","2","흐림(운량:8-10)","2","Low","2","W  ","2","","","","","71%-80%","2","Cirrus","2","Smooth-wavelets ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-07","1971-04-10 20:15:00","130","36.0767","0","0","","1018","2","13.5","2","","","","","","","","","","","","","","","","","","","5.5- 7.9 ","2","SE ","2"
"정선해양관측","102-07","1971-06-15 18:20:00","130","36.0767","0","0","","1003.5","2","23","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","41%-50%","2","Cirrus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","E  ","2"
"정선해양관측","102-07","1971-08-12 13:10:00","130","36.0767","0","0","","1011","2","24","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","Cirrus","2","","","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-07","1971-10-09 19:40:00","130","36.0767","0","0","","1022","2","19.2","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-07","1971-12-11 02:10:00","130","36.0767","0","0","","1025.5","2","7.3","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-08","1971-06-15 20:23:00","130.3067","36.0767","0","0","","1003.5","2","19","2","흐림(운량:8-10)","2","","","","","","","","","","","","","","","","","5.5- 7.9 ","2","E  ","2"
"정선해양관측","102-08","1971-10-09 21:10:00","130.3067","36.0767","0","0","","1022","2","18","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-08","1971-12-11 04:30:00","130.3067","36.0767","0","0","","1025.5","2","7.5","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-08","1971-12-11 14:30:00","130.3067","36.0767","0","0","","1025.5","2","7.5","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-09","1971-02-13 11:40:00","130.615","36.0767","0","0","","1025","2","3.5","2","개임(운량:3-7)","2","Low","2","NW ","2","FOREL-ULE SCALE IV","2","","","61%-70%","2","Cirrus","2","Smooth-wavelets ","2","NW ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-09","1971-04-11 00:20:00","130.615","36.0767","0","0","","1017","2","12","2","","","","","","","","","","","","","","","","","","","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-09","1971-06-15 22:50:00","130.615","36.0767","0","0","","1003.5","2","18.4","2","","","","","","","","","","","","","","","","","","","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-09","1971-08-12 18:00:00","130.615","36.0767","0","0","","1011","2","25.3","2","쾌청(운량:0-2)","2","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","1.6- 3.3 ","2","E  ","2"
"정선해양관측","102-09","1971-10-10 00:40:00","130.615","36.0767","0","0","","1022","2","17.3","2","쾌청(운량:0-2)","2","Low","2","","","","","","","","","","","Moderate ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","102-09","1971-12-11 06:20:00","130.615","36.0767","0","0","","1025","2","9.7","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-09","1971-12-11 16:20:00","130.615","36.0767","0","0","","1025","2","9.7","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-10","1971-10-10 03:10:00","130.9183","36.0767","0","0","","1021","2","17.5","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-10","1971-12-11 08:40:00","130.9183","36.0767","0","0","","1025","2","9.5","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-11","1971-02-13 15:40:00","131.2267","36.0767","0","0","","1025","2","3.7","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","","","71%-80%","2","Cirrus","2","Calm-ripples ","2","N  ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","102-11","1971-06-16 03:23:00","131.2267","36.0767","0","0","","1003.5","2","18.2","2","","","","","","","","","","","","","","","","","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-11","1971-08-12 22:40:00","131.2267","36.0767","0","0","","1011","2","23.2","2","개임(운량:3-7)","2","","","","","","","","","","","","","","","","","1.6- 3.3 ","2","E  ","2"
"정선해양관측","102-11","1971-10-10 05:40:00","131.2267","36.0767","0","0","","1021.5","2","17.8","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","102-11","1971-12-11 10:40:00","131.2267","36.0767","0","0","","1025","2","9.3","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","1%-10%","2","Cirrus","2","Moderate ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","103-04","1971-02-12 23:10:00","129.5017","36.505","0","0","","1024","2","2.6","2","흐림(운량:8-10)","2","Low","2","NE ","2","","","","","","","","","Smooth-wavelets ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-04","1971-04-10 12:40:00","129.5017","36.505","0","0","","1025.5","2","13.1","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","Zero","2","","","Calm-ripples ","2","","","5.5- 7.9 ","2","SW ","2"
"정선해양관측","103-04","1971-06-16 21:40:00","129.5017","36.505","0","0","","1004","2","18","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Calm-glassy ","2","","","5.5- 7.9 ","2","SE ","2"
"정선해양관측","103-04","1971-08-10 17:20:00","129.5017","36.505","0","0","","1010","2","29.2","2","흐림(운량:8-10)","2","No Swell","2","","","FOREL-ULE SCALE III","2","","","91%-100%","2","Cumulus","2","Calm-glassy ","2","","","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-04","1971-10-11 00:10:00","129.5017","36.505","0","0","","1016","2","16.8","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","0.3- 1.5 ","2","W  ","2"
"정선해양관측","103-04","1971-12-12 03:10:00","129.5017","36.505","0","0","","1015.5","2","9","2","쾌청(운량:0-2)","2","Low","2","","","","","","","11%-20%","2","Cirrus","2","Moderate ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-05","1971-02-12 22:10:00","129.59","36.505","0","0","","1023","2","2","2","흐림(운량:8-10)","2","Low","2","NE ","2","","","","","","","","","Calm-ripples ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","103-05","1971-04-10 10:10:00","129.59","36.505","0","0","","1020","2","11","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","Zero","2","","","Smooth-wavelets ","2","","","3.4- 5.4 ","2","NW ","2"
"정선해양관측","103-05","1971-06-16 20:10:00","129.59","36.505","0","0","","1005","2","18.3","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","","","","","Calm-glassy ","2","","","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-05","1971-08-10 15:40:00","129.59","36.505","0","0","","1009.2","2","22.3","2","흐림(운량:8-10)","2","No Swell","2","","","FOREL-ULE SCALE III","2","","","71%-80%","2","Cirrus","2","Calm-glassy ","2","","","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-05","1971-10-10 22:50:00","129.59","36.505","0","0","","1016","2","17","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","0.3- 1.5 ","2","W  ","2"
"정선해양관측","103-05","1971-12-12 01:10:00","129.59","36.505","0","0","","1016.5","2","9.5","2","개임(운량:3-7)","2","Very Low","2","","","","","","","21%-30%","2","Cirrus","2","Smooth-wavelets ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-06","1971-02-12 20:10:00","129.7883","36.505","0","0","","1023","2","2","2","흐림(운량:8-10)","2","Low","2","NE ","2","FOREL-ULE SCALE IV","2","","","","","","","Smooth-wavelets ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-06","1971-04-10 09:30:00","129.7883","36.505","0","0","","1019.5","2","9.3","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","","","Zero","2","","","Smooth-wavelets ","2","","","5.5- 7.9 ","2","NW ","2"
"정선해양관측","103-06","1971-06-16 18:10:00","129.7883","36.505","0","0","","1005.5","2","21","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","61%-70%","2","Cirrus","2","Calm-glassy ","2","","","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-06","1971-08-10 13:30:00","129.7883","36.505","0","0","","1011.5","2","21.6","2","개임(운량:3-7)","2","No Swell","2","","","FOREL-ULE SCALE III","2","","","61%-70%","2","Nimbostratus","2","Calm-glassy ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-06","1971-10-10 21:00:00","129.7883","36.505","0","0","","1016","2","17","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","0.3- 1.5 ","2","W  ","2"
"정선해양관측","103-06","1971-12-11 23:40:00","129.7883","36.505","0","0","","1016.5","2","11.3","2","개임(운량:3-7)","2","Very Low","2","","","","","","","21%-30%","2","Cirrus","2","Smooth-wavelets ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-07","1971-02-12 18:10:00","130","36.505","0","0","","1023","2","1.4","2","흐림(운량:8-10)","2","Low","2","N  ","2","FOREL-ULE SCALE IV","2","","","","","","","Smooth-wavelets ","2","N  ","2","3.4- 5.4 ","2","N  ","2"
"정선해양관측","103-07","1971-04-10 08:15:00","130","36.505","0","0","","1019","2","9","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE IV","2","","","21%-30%","2","Cirrus","2","Moderate ","2","","","3.4- 5.4 ","2","NW ","2"
"정선해양관측","103-07","1971-06-16 16:20:00","130","36.505","0","0","","1005","2","21","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Smooth-wavelets ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-07","1971-08-10 11:30:00","130","36.505","0","0","","1011.5","2","20.2","2","개임(운량:3-7)","2","No Swell","2","","","FOREL-ULE SCALE III","2","","","41%-50%","2","Cirrus","2","Calm-glassy ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-07","1971-10-10 19:00:00","130","36.505","0","0","","1016","2","17.3","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-07","1971-12-11 21:45:00","130","36.505","0","0","","1016.5","2","11.5","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","91%-100%","2","Altostratus","2","Calm-ripples ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-08","1971-10-10 16:35:00","130.3117","36.505","0","0","","1016","2","18.5","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","Zero","2","","","Calm-ripples ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","103-08","1971-12-11 20:40:00","130.3117","36.505","0","0","","1017","2","11.6","2","흐림(운량:8-10)","2","Low","2","","","","","","","91%-100%","2","Altostratus","2","Calm-ripples ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-09","1971-02-12 13:50:00","130.6217","36.505","0","0","","1026","2","8","2","흐림(운량:8-10)","2","Low","2","N  ","2","FOREL-ULE SCALE III","2","","","91%-100%","2","Altostratus","2","Smooth-wavelets ","2","N  ","2","3.4- 5.4 ","2","N  ","2"
"정선해양관측","103-09","1971-04-10 04:15:00","130.6217","36.505","0","0","","1012","2","8.3","2","","","","","","","","","","","","","","","","","","","3.4- 5.4 ","2","NW ","2"
"정선해양관측","103-09","1971-06-16 12:05:00","130.6217","36.505","0","0","","1005.5","2","18.2","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE II","2","","","","","","","Smooth-wavelets ","2","","","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-09","1971-08-10 07:10:00","130.6217","36.505","0","0","","1010.5","2","19.8","2","개임(운량:3-7)","2","","","","","FOREL-ULE SCALE III","2","","","61%-70%","2","Nimbostratus","2","","","","","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-09","1971-10-10 14:15:00","130.6217","36.505","0","0","","1016","2","20","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Calm-ripples ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","103-09","1971-12-11 18:25:00","130.6217","36.505","0","0","","1016","2","13","2","흐림(운량:8-10)","2","Low","2","","","","","","","81%-90%","2","Altostratus","2","Calm-ripples ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-10","1971-10-10 11:45:00","130.9267","36.505","0","0","","1015","2","20.3","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Moderate ","2","","","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-10","1971-12-11 16:30:00","130.9267","36.505","0","0","","1016","2","13.1","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","61%-70%","2","Cirrus","2","Smooth-wavelets ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-11","1971-02-12 10:00:00","131.233","36.505","0","0","","1026.5","2","1.4","2","흐림(운량:8-10)","2","Low","2","NW ","2","FOREL-ULE SCALE IV","2","","","91%-100%","2","Altostratus","2","Smooth-wavelets ","2","NW ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","103-11","1971-04-10 00:10:00","131.233","36.505","0","0","","1012","2","8.5","2","","","","","","","","","","","","","","","","","","","5.5- 7.9 ","2","NW ","2"
"정선해양관측","103-11","1971-06-16 07:25:00","131.233","36.505","0","0","","1003","2","18","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE II","2","","","","","","","Smooth-wavelets ","2","","","0.3- 1.5 ","2","W  ","2"
"정선해양관측","103-11","1971-08-10 02:40:00","131.233","36.505","0","0","","1012","2","21","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","","","","","Calm-ripples ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-11","1971-08-10 12:40:00","131.233","36.505","0","0","","1012","2","21","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","","","","","Calm-ripples ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-11","1971-10-10 09:20:00","131.233","36.505","0","0","","1015","2","18","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","","","","","","","Smooth-wavelets ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","103-11","1971-12-11 14:10:00","131.233","36.505","0","0","","1019","2","11.1","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","Cirrus","2","Smooth-wavelets ","2","","","","","SW ","2"
"정선해양관측","104-04","1971-02-11 15:50:00","129.48","37.0567","0","0","","1029","2","4","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","","","71%-80%","2","Altostratus","2","Calm-ripples ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","104-04","1971-04-09 07:55:00","129.48","37.0567","0","0","","1013","2","10.7","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","71%-80%","2","Altocumulus","2","Smooth-wavelets ","2","","","5.5- 7.9 ","2","W  ","2"
"정선해양관측","104-04","1971-06-17 03:43:00","129.48","37.0567","0","0","","1005","2","17.4","2","개임(운량:3-7)","2","No Swell","2","","","","","","","21%-30%","2","Cirrus","2","Calm-glassy ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","104-04","1971-08-08 16:25:00","129.48","37.0567","0","0","","1011.5","2","23","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","81%-90%","2","Cirrus","2","Calm-ripples ","2","","","5.5- 7.9 ","2","S  ","2"
"정선해양관측","104-04","1971-10-12 08:35:00","129.48","37.0567","0","0","","1015","2","14.5","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","","","Zero","2","","","Calm-ripples ","2","","","","","",""
"정선해양관측","104-04","1971-12-12 13:50:00","129.48","37.0567","0","0","","1023","2","8.8","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","","","1%-10%","2","Cirrus","2","Calm-ripples ","2","","","5.5- 7.9 ","2","NW ","2"
"정선해양관측","104-05","1971-02-11 17:00:00","129.56","37.0567","0","0","","1029","2","4","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","","","91%-100%","2","Altostratus","2","Calm-ripples ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","104-05","1971-04-09 08:50:00","129.56","37.0567","0","0","","1013","2","11.3","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","61%-70%","2","Altostratus","2","Calm-ripples ","2","","","5.5- 7.9 ","2","SW ","2"
"정선해양관측","104-05","1971-06-17 05:10:00","129.56","37.0567","0","0","","1005","2","20.2","2","개임(운량:3-7)","2","Very Low","2","","","","","","","51%-60%","2","Cirrus","2","Calm-glassy ","2","","","8.0-10.7 ","2","S  ","2"
"정선해양관측","104-05","1971-08-08 18:05:00","129.56","37.0567","0","0","","1011","2","23.2","2","흐림(운량:8-10)","2","Very Low","2","","","FOREL-ULE SCALE IV","2","","","81%-90%","2","Cirrus","2","Calm-ripples ","2","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","104-05","1971-10-12 09:40:00","129.56","37.0567","0","0","","1015","2","14.5","2","쾌청(운량:0-2)","2","Low","2","","","","","","","","","","","Calm-ripples ","2","","","","","",""
"정선해양관측","104-05","1971-12-12 14:45:00","129.56","37.0567","0","0","","1023","2","6.4","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","","","1%-10%","2","Cirrus","2","Calm-ripples ","2","","","5.5- 7.9 ","2","NW ","2"
"정선해양관측","104-06","1971-02-11 18:45:00","129.7933","37.0567","0","0","","1029","2","1.9","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","","","","","91%-100%","2","Nimbostratus","2","Calm-ripples ","2","N  ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","104-06","1971-04-09 10:25:00","129.7933","37.0567","0","0","","1013","2","13.3","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","61%-70%","2","Altostratus","2","Calm-ripples ","2","","","3.4- 5.4 ","2","SW ","2"
