"정선해양관측","102-00","2013-08-24 11:08:00","129.5883","36.0767","0","20","","34.125","1","15.17","1","4.11","1","","","","","","","","","",""
"정선해양관측","102-00","2013-08-24 11:08:00","129.5883","36.0767","0","30","","34.276","1","12.17","1","3.89","1","","","","","","","","","",""
"정선해양관측","102-00","2013-10-30 07:55:00","129.5883","36.0767","0","0","","33.158","1","19.71","1","","","","","","","","","","","9","2"
"정선해양관측","102-00","2013-10-30 07:55:00","129.5883","36.0767","0","10","","33.158","1","19.72","1","","","","","","","","","","","",""
"정선해양관측","102-00","2013-10-30 07:55:00","129.5883","36.0767","0","20","","33.2","1","19.78","1","","","","","","","","","","","",""
"정선해양관측","102-00","2013-10-30 07:55:00","129.5883","36.0767","0","30","","33.387","1","19.3","1","","","","","","","","","","","",""
"정선해양관측","102-00","2013-12-17 02:52:00","129.5883","36.0767","0","0","","34.125","1","14.06","1","5.3","1","","","","","","","","","",""
"정선해양관측","102-00","2013-12-17 02:52:00","129.5883","36.0767","0","10","","34.124","1","14.07","1","5.29","1","","","","","","","","","",""
"정선해양관측","102-00","2013-12-17 02:52:00","129.5883","36.0767","0","20","","34.124","1","14.01","1","5.26","1","","","","","","","","","",""
"정선해양관측","102-00","2013-12-17 02:52:00","129.5883","36.0767","0","30","","34.136","1","13.76","1","5.18","1","","","","","","","","","",""
"정선해양관측","102-04","2013-02-27 14:40:00","129.615","36.0767","0","0","","34.168","1","10.64","1","5.91","1","","","","","","","","","10","2"
"정선해양관측","102-04","2013-02-27 14:40:00","129.615","36.0767","0","10","","34.173","1","10.45","1","5.95","1","","","","","","","","","",""
"정선해양관측","102-04","2013-02-27 14:40:00","129.615","36.0767","0","20","","34.195","1","10.36","1","5.94","1","","","","","","","","","",""
"정선해양관측","102-04","2013-02-27 14:40:00","129.615","36.0767","0","30","","34.208","1","10.29","1","5.97","1","","","","","","","","","",""
"정선해양관측","102-04","2013-02-27 14:40:00","129.615","36.0767","0","50","","34.173","1","9.73","1","5.93","1","","","","","","","","","",""
"정선해양관측","102-04","2013-04-19 18:01:00","129.615","36.0767","0","0","","34.153","1","13.51","1","5.78","1","6.8303","1","0.4515","2","0.2127","1","2.9515","1","",""
"정선해양관측","102-04","2013-04-19 18:01:00","129.615","36.0767","0","10","","34.115","1","13.05","1","5.78","1","","","","","","","","","",""
"정선해양관측","102-04","2013-04-19 18:01:00","129.615","36.0767","0","20","","34.132","1","12.63","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-04","2013-04-19 18:01:00","129.615","36.0767","0","30","","34.144","1","12.59","1","5.87","1","","","","","","","","","",""
"정선해양관측","102-04","2013-04-19 18:01:00","129.615","36.0767","0","50","","34.152","1","11.59","1","5.63","1","","","","","","","","","",""
"정선해양관측","102-04","2013-06-12 13:15:00","129.615","36.0767","0","0","","33.225","1","19.9","1","5.15","1","","","","","","","","","8.7","2"
"정선해양관측","102-04","2013-06-12 13:15:00","129.615","36.0767","0","10","","33.243","1","19.41","1","5.14","1","","","","","","","","","",""
"정선해양관측","102-04","2013-06-12 13:15:00","129.615","36.0767","0","20","","34.039","1","12.8","1","5.77","1","","","","","","","","","",""
"정선해양관측","102-04","2013-06-12 13:15:00","129.615","36.0767","0","30","","34.148","1","7.95","1","4.9","1","","","","","","","","","",""
"정선해양관측","102-04","2013-06-12 13:15:00","129.615","36.0767","0","50","","34.035","1","3.75","1","5.4","1","","","","","","","","","",""
"정선해양관측","102-04","2013-08-24 10:51:00","129.615","36.0767","0","0","","32.856","1","22.5","1","6.21","1","1.7233","1","0.0449","2","","","0.6098","1","6","2"
"정선해양관측","102-04","2013-08-24 10:51:00","129.615","36.0767","0","10","","33.569","1","18.84","1","5.9","1","","","","","","","","","",""
"정선해양관측","102-04","2013-08-24 10:51:00","129.615","36.0767","0","20","","33.95","1","14.92","1","3.92","1","","","","","","","","","",""
"정선해양관측","102-04","2013-08-24 10:51:00","129.615","36.0767","0","30","","34.321","1","12.98","1","3.8","1","","","","","","","","","",""
"정선해양관측","102-04","2013-08-24 10:51:00","129.615","36.0767","0","50","","34.125","1","7.7","1","4.91","1","","","","","","","","","",""
"정선해양관측","102-04","2013-08-24 10:51:00","129.615","36.0767","0","75","","34.006","1","3.91","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-04","2013-10-30 07:40:00","129.615","36.0767","0","0","","33.248","1","20.13","1","","","","","","","","","","","10","2"
"정선해양관측","102-04","2013-10-30 07:40:00","129.615","36.0767","0","10","","33.228","1","20.07","1","","","","","","","","","","","",""
"정선해양관측","102-04","2013-10-30 07:40:00","129.615","36.0767","0","20","","33.247","1","20.14","1","","","","","","","","","","","",""
"정선해양관측","102-04","2013-10-30 07:40:00","129.615","36.0767","0","30","","33.404","1","19.29","1","","","","","","","","","","","",""
"정선해양관측","102-04","2013-10-30 07:40:00","129.615","36.0767","0","50","","34.12","1","7.78","1","","","","","","","","","","","",""
"정선해양관측","102-04","2013-12-17 02:37:00","129.615","36.0767","0","0","","34.122","1","14","1","5.26","1","","","","","","","","","",""
"정선해양관측","102-04","2013-12-17 02:37:00","129.615","36.0767","0","10","","34.122","1","14","1","5.24","1","","","","","","","","","",""
"정선해양관측","102-04","2013-12-17 02:37:00","129.615","36.0767","0","20","","34.124","1","13.97","1","5.2","1","","","","","","","","","",""
"정선해양관측","102-04","2013-12-17 02:37:00","129.615","36.0767","0","30","","34.131","1","13.93","1","5.2","1","","","","","","","","","",""
"정선해양관측","102-04","2013-12-17 02:37:00","129.615","36.0767","0","50","","34.149","1","13.64","1","5.17","1","","","","","","","","","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","0","","34.118","1","12.02","1","5.67","1","10.0256","1","0.4326","2","0.4903","1","6.8644","1","5","2"
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","10","","34.111","1","11.7","1","5.68","1","","","","","","","","","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","20","","34.109","1","11.66","1","5.65","1","10.1693","1","0.4441","2","0.5242","1","7.0302","1","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","30","","34.109","1","11.63","1","5.64","1","","","","","","","","","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","50","","34.117","1","8.88","1","5.32","1","17.4872","1","0.3545","2","0.9758","1","11.2864","1","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","75","","34.094","1","5.58","1","5.28","1","","","","","","","","","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","100","","34.055","1","4.25","1","5.44","1","19.4772","1","0.0559","2","1.2058","1","15.3352","1","",""
"정선해양관측","102-05","2013-02-27 14:10:00","129.6883","36.0767","0","125","","34.041","1","3.1","1","5.58","1","","","","","","","","","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","0","","34.324","1","14.34","1","6.32","1","8.3797","1","0.4418","2","0.2982","1","4.1583","1","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","10","","34.307","1","14.33","1","5.41","1","","","","","","","","","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","20","","34.228","1","13.81","1","5.5","1","8.4588","1","0.44","2","0.2599","1","3.1503","1","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","30","","34.124","1","13.33","1","5.66","1","","","","","","","","","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","50","","34.092","1","13.09","1","5.54","1","8.6631","1","0.6534","2","0.3498","1","4.0646","1","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","75","","34.125","1","7.46","1","5.09","1","","","","","","","","","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","100","","34.043","1","2.46","1","4.87","1","28.1559","1","0.1843","2","1.7116","1","17.9521","1","",""
"정선해양관측","102-05","2013-04-19 17:25:00","129.6883","36.0767","0","125","","34.025","1","2.04","1","4.73","1","","","","","","","","","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","0","","33.297","1","19.7","1","5.16","1","6.0635","1","0.0399","2","0.1884","1","0.6382","1","10.6","2"
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","10","","33.439","1","19.3","1","5.16","1","","","","","","","","","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","20","","33.696","1","18.1","1","5.19","1","5.7697","1","0.0464","2","0.1757","1","0.8536","1","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","30","","33.973","1","15.14","1","5.4","1","","","","","","","","","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","50","","34.264","1","12.62","1","4.16","1","19.4908","1","0.2644","2","0.9429","1","11.861","1","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","75","","34.068","1","3.13","1","5.34","1","","","","","","","","","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","100","","34.03","1","1.86","1","5.28","1","28.9837","1","0.1206","2","1.5683","1","18.498","1","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","125","","34.016","1","1.62","1","5.16","1","","","","","","","","","",""
"정선해양관측","102-05","2013-06-12 12:41:00","129.6883","36.0767","0","150","","34.016","1","1.32","1","5.28","1","","","","","","","","","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","0","","32.802","1","22.13","1","5.92","1","1.2751","1","0.0677","2","","","0.3718","1","6","2"
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","10","","33.718","1","17.57","1","6.43","1","","","","","","","","","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","20","","34.142","1","14.63","1","3.45","1","17.504","1","0.2946","2","0.5594","1","5.5657","1","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","30","","34.279","1","13.08","1","3.73","1","","","","","","","","","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","50","","34.139","1","9.17","1","4.77","1","12.6035","1","0.2208","2","0.7433","1","9.6717","1","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","75","","34.002","1","5.56","1","6.09","1","","","","","","","","","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","100","","34.019","1","2.92","1","5.62","1","19.8329","1","0.1249","2","1.1037","1","13.6609","1","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","125","","34.001","1","1.73","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-05","2013-08-24 10:18:00","129.6883","36.0767","0","150","","33.997","1","1.42","1","5.55","1","","","","","","","","","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","0","","33.46","1","20.57","1","5.4471","1","8.1178","1","0.9944","2","0.2846","1","3.3499","1","9","2"
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","10","","33.421","1","20.55","1","","","","","","","","","","","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","20","","33.425","1","20.57","1","5.3131","1","13.9221","1","0.9045","2","0.5792","1","6.5139","1","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","30","","33.646","1","19.54","1","","","","","","","","","","","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","50","","34.359","1","14.73","1","3.4602","1","22.6781","1","0.0834","2","1.1328","1","13.3827","1","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","75","","34.278","1","8.85","1","","","","","","","","","","","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","100","","34.037","1","2.48","1","4.822","1","29.8705","1","0.19","2","1.6116","1","17.4631","1","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","125","","33.997","1","1.51","1","","","","","","","","","","","",""
"정선해양관측","102-05","2013-10-30 07:00:00","129.6883","36.0767","0","150","","33.989","1","1.4","1","","","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","0","","34.129","1","14.09","1","5.43","1","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","10","","34.13","1","14.09","1","5.43","1","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","20","","34.135","1","14.03","1","5.45","1","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","30","","34.147","1","13.78","1","5.19","1","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","50","","34.159","1","13.42","1","5.05","1","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","75","","34.195","1","9.53","1","5.27","1","","","","","","","","","",""
"정선해양관측","102-05","2013-12-17 01:55:00","129.6883","36.0767","0","100","","34.07","1","3.57","1","5.13","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","0","","34.154","1","12.31","1","5.77","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","10","","34.155","1","12.17","1","5.79","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","20","","34.148","1","12.1","1","5.8","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","30","","34.149","1","12.09","1","5.8","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","50","","34.141","1","12.04","1","5.77","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","75","","34.129","1","8.94","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","100","","34.064","1","4.7","1","5.66","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","125","","34.042","1","4.15","1","5.6","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","150","","34.036","1","3.51","1","5.64","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","200","","34.021","1","1.53","1","5.66","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","250","","34.029","1","1.16","1","5.64","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","300","","34.039","1","1.04","1","5.49","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","400","","34.055","1","0.73","1","5.01","1","","","","","","","","","",""
"정선해양관측","102-06","2013-02-27 13:13:00","129.7967","36.0767","0","500","","34.056","1","0.61","1","4.88","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","0","","34.278","1","14.05","1","5.77","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","10","","34.236","1","14.04","1","5.75","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","20","","34.235","1","14.03","1","5.82","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","30","","34.233","1","14.02","1","5.73","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","50","","34.122","1","13.22","1","5.67","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","75","","34.067","1","12.85","1","5.65","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","100","","34.163","1","8.67","1","5.42","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","125","","34.097","1","4.06","1","5.66","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","150","","34.039","1","1.78","1","5.68","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","200","","34.033","1","1.25","1","5.35","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","250","","34.043","1","0.95","1","5.07","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","300","","34.048","1","0.82","1","5.05","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","400","","34.052","1","0.67","1","4.92","1","","","","","","","","","",""
"정선해양관측","102-06","2013-04-18 20:03:00","129.7967","36.0767","0","500","","34.053","1","0.52","1","4.74","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","0","","33.976","1","20.13","1","5.21","1","","","","","","","","","11.3","2"
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","10","","34.021","1","19.96","1","5.05","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","20","","34.191","1","19.13","1","5.17","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","30","","34.123","1","17.38","1","5.13","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","50","","34.369","1","15.58","1","4.3","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","75","","34.431","1","15.5","1","4.13","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","100","","34.341","1","10.95","1","4.52","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","125","","34.059","1","2.82","1","5.49","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","150","","34.018","1","2.23","1","5.59","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","200","","34.029","1","1.35","1","5.24","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","250","","34.036","1","1.02","1","5.2","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","300","","34.037","1","0.86","1","5.3","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","400","","34.044","1","0.7","1","5.01","1","","","","","","","","","",""
"정선해양관측","102-06","2013-06-12 11:46:00","129.7967","36.0767","0","500","","34.047","1","0.58","1","4.79","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","0","","31.96","1","23.95","1","4.57","1","","","","","","","","","6","2"
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","10","","33.729","1","16.74","1","6","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","20","","34.331","1","15.65","1","3.72","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","30","","34.474","1","15.24","1","3.52","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","50","","34.186","1","10.73","1","4.17","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","75","","34.069","1","7.26","1","5.41","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","100","","33.996","1","4.55","1","5.69","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","125","","33.989","1","2.89","1","5.59","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","150","","33.997","1","2.16","1","5.75","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","200","","34.001","1","1.37","1","5.72","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","250","","34.024","1","1.12","1","5.37","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","300","","34.03","1","0.88","1","5.36","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","400","","34.038","1","0.74","1","5.15","1","","","","","","","","","",""
"정선해양관측","102-06","2013-08-24 09:24:00","129.7967","36.0767","0","500","","34.041","1","0.64","1","4.93","1","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","0","","33.71","1","21.83","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","10","","33.71","1","21.83","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","20","","33.71","1","21.83","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","30","","33.709","1","21.82","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","50","","34.019","1","17.64","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","75","","34.375","1","14.1","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","100","","34.247","1","8.98","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","125","","34.101","1","4.25","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","150","","34.015","1","1.83","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","200","","33.999","1","1.18","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","250","","34.01","1","1","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","300","","34.021","1","0.89","1","","","","","","","","","","","",""
"정선해양관측","102-06","2013-10-30 06:00:00","129.7967","36.0767","0","400","","34.029","1","0.74","1","","","","","","","","","","","",""
