"//1.사업메타",,,,,,,,,
"//사업명_정선해양관측",,,,,,,,,
"//사업요약_관할해역의 미리 정해진 정점과 관측선을 따라 정기적으로 수온, 염분, 용존산소, 영양염 및 해양기상자료 등의 관측수행 및 자료제공",,,,,,,,,
"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","dep_flag","기압[hPa]","airpre_qc"
"정선해양관측","102-00","2019-02-22 13:21","129.5883","36.0767","0","0","0","1025","2"
"정선해양관측","102-00","2019-02-22 13:21","129.5883","36.0767","0","10","0","1025","2"
"정선해양관측","102-00","2019-02-22 13:21","129.5883","36.0767","0","20","0","1025","2"
"정선해양관측","102-00","2019-02-22 13:21","129.5883","36.0767","0","30","0","1025","2"
"정선해양관측","102-00","2019-04-23 11:00","129.5883","36.0767","0","0","0","1021","2"
"정선해양관측","102-00","2019-04-23 11:00","129.5883","36.0767","0","10","0","1021","2"
"정선해양관측","102-00","2019-04-23 11:00","129.5883","36.0767","0","20","0","1021","2"
"정선해양관측","102-00","2019-04-23 11:00","129.5883","36.0767","0","30","0","1021","2"
"정선해양관측","102-00","2019-07-02 10:10","129.5883","36.0767","0","0","0","1012","2"
"정선해양관측","102-00","2019-07-02 10:10","129.5883","36.0767","0","10","0","1012","2"
"정선해양관측","102-00","2019-07-02 10:10","129.5883","36.0767","0","20","0","1012","2"
"정선해양관측","102-00","2019-07-02 10:10","129.5883","36.0767","0","30","0","1012","2"
"정선해양관측","102-00","2019-07-02 10:10","129.5883","36.0767","0","50","0","1012","2"
"정선해양관측","102-04","2019-02-22 13:03","129.615","36.0767","0","0","0","1026","2"
"정선해양관측","102-04","2019-02-22 13:03","129.615","36.0767","0","10","0","1026","2"
"정선해양관측","102-04","2019-02-22 13:03","129.615","36.0767","0","20","0","1026","2"
"정선해양관측","102-04","2019-02-22 13:03","129.615","36.0767","0","30","0","1026","2"
"정선해양관측","102-04","2019-02-22 13:03","129.615","36.0767","0","50","0","1026","2"
"정선해양관측","102-04","2019-02-22 13:03","129.615","36.0767","0","75","0","1026","2"
"정선해양관측","102-04","2019-04-23 10:39","129.615","36.0767","0","0","0","1021","2"
"정선해양관측","102-04","2019-04-23 10:39","129.615","36.0767","0","10","0","1021","2"
"정선해양관측","102-04","2019-04-23 10:39","129.615","36.0767","0","20","0","1021","2"
"정선해양관측","102-04","2019-04-23 10:39","129.615","36.0767","0","30","0","1021","2"
"정선해양관측","102-04","2019-04-23 10:39","129.615","36.0767","0","50","0","1021","2"
"정선해양관측","102-04","2019-04-23 10:39","129.615","36.0767","0","75","0","1021","2"
"정선해양관측","102-04","2019-07-02 9:47","129.615","36.0767","0","0","0","1013","2"
"정선해양관측","102-04","2019-07-02 9:47","129.615","36.0767","0","10","0","1013","2"
"정선해양관측","102-04","2019-07-02 9:47","129.615","36.0767","0","20","0","1013","2"
"정선해양관측","102-04","2019-07-02 9:47","129.615","36.0767","0","30","0","1013","2"
"정선해양관측","102-04","2019-07-02 9:47","129.615","36.0767","0","50","0","1013","2"
"정선해양관측","102-04","2019-07-02 9:47","129.615","36.0767","0","75","0","1013","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","0","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","10","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","20","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","30","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","50","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","75","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","100","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","125","0","1027","2"
"정선해양관측","102-05","2019-02-22 12:22","129.6883","36.0767","0","150","0","1027","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","0","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","10","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","20","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","30","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","50","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","75","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","100","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","125","0","1021","2"
"정선해양관측","102-05","2019-04-23 10:04","129.6883","36.0767","0","150","0","1021","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","0","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","10","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","20","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","30","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","50","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","75","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","100","0","1013","2"
"정선해양관측","102-05","2019-07-02 9:12","129.6883","36.0767","0","125","0","1013","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","0","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","10","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","20","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","30","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","50","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","75","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","100","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","125","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","150","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","200","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","250","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","300","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","400","0","1027","2"
"정선해양관측","102-06","2019-02-22 11:08","129.7967","36.0767","0","500","0","1027","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","0","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","10","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","20","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","30","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","50","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","75","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","100","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","125","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","150","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","200","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","250","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","300","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","400","0","1021","2"
"정선해양관측","102-06","2019-04-23 9:00","129.7967","36.0767","0","500","0","1021","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","0","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","10","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","20","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","30","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","50","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","75","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","100","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","125","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","150","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","200","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","250","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","300","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","400","0","1013","2"
"정선해양관측","102-06","2019-07-02 8:16","129.7967","36.0767","0","500","0","1013","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","0","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","10","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","20","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","30","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","50","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","75","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","100","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","125","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","150","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","200","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","250","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","300","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","400","0","1027","2"
"정선해양관측","102-07","2019-02-22 9:44","130","36.0767","0","500","0","1027","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","0","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","10","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","20","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","30","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","50","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","75","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","100","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","125","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","150","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","200","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","250","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","300","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","400","0","1021","2"
"정선해양관측","102-07","2019-04-23 7:35","130","36.0767","0","500","0","1021","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","0","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","10","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","20","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","30","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","50","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","75","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","100","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","125","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","150","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","200","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","250","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","300","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","400","0","1013","2"
"정선해양관측","102-07","2019-07-02 6:42","130","36.0767","0","500","0","1013","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","0","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","10","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","20","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","30","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","50","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","75","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","100","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","125","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","150","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","200","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","250","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","300","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","400","0","1027","2"
"정선해양관측","102-08","2019-02-22 7:55","130.3067","36.0767","0","500","0","1027","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","0","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","10","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","20","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","30","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","50","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","75","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","100","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","125","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","150","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","200","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","250","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","300","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","400","0","1021","2"
"정선해양관측","102-08","2019-04-23 5:48","130.3067","36.0767","0","500","0","1021","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","0","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","10","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","20","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","30","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","50","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","75","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","100","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","125","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","150","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","200","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","250","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","300","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","400","0","1012","2"
"정선해양관측","102-08","2019-07-02 4:56","130.3067","36.0767","0","500","0","1012","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","0","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","10","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","20","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","30","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","50","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","75","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","100","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","125","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","150","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","200","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","250","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","300","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","400","0","1027","2"
"정선해양관측","102-09","2019-02-22 6:01","130.615","36.0767","0","500","0","1027","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","0","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","10","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","20","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","30","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","50","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","75","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","100","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","125","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","150","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","200","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","250","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","300","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","400","0","1022","2"
"정선해양관측","102-09","2019-04-23 4:01","130.615","36.0767","0","500","0","1022","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","0","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","10","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","20","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","30","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","50","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","75","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","100","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","125","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","150","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","200","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","250","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","300","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","400","0","1012","2"
"정선해양관측","102-09","2019-07-02 3:12","130.615","36.0767","0","500","0","1012","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","0","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","10","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","20","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","30","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","50","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","75","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","100","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","125","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","150","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","200","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","250","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","300","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","400","0","1028","2"
"정선해양관측","102-10","2019-02-22 4:10","130.9183","36.0767","0","500","0","1028","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","0","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","10","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","20","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","30","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","50","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","75","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","100","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","125","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","150","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","200","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","250","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","300","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","400","0","1022","2"
"정선해양관측","102-10","2019-04-23 2:15","130.9183","36.0767","0","500","0","1022","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","0","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","10","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","20","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","30","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","50","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","75","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","100","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","125","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","150","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","200","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","250","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","300","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","400","0","1012","2"
"정선해양관측","102-10","2019-07-02 1:27","130.9183","36.0767","0","500","0","1012","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","0","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","10","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","20","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","30","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","50","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","75","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","100","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","125","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","150","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","200","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","250","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","300","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","400","0","1030","2"
"정선해양관측","102-10","2019-12-21 3:25","130.9183","36.0767","0","500","0","1030","2"
"정선해양관측","103-00","2019-02-21 10:07","129.4833","36.505","0","0","0","1032","2"
"정선해양관측","103-00","2019-02-21 10:07","129.4833","36.505","0","10","0","1032","2"
"정선해양관측","103-00","2019-02-21 10:07","129.4833","36.505","0","20","0","1032","2"
"정선해양관측","103-00","2019-02-21 10:07","129.4833","36.505","0","30","0","1032","2"
"정선해양관측","103-00","2019-02-21 10:07","129.4833","36.505","0","50","0","1032","2"
"정선해양관측","103-00","2019-02-21 10:07","129.4833","36.505","0","75","0","1032","2"
