"정선해양관측","102-04","1983-08-08 09:50:00","129.615","36.0767","0","10","","33.677","1","16.55","1","5.76","1","",""
"정선해양관측","102-04","1983-08-08 09:50:00","129.615","36.0767","0","20","","34.177","1","14.9","1","5.63","1","",""
"정선해양관측","102-04","1983-08-08 09:50:00","129.615","36.0767","0","30","","34.308","1","12.65","1","5.63","1","",""
"정선해양관측","102-04","1983-08-08 09:50:00","129.615","36.0767","0","50","","34.226","1","7.74","1","5.64","1","",""
"정선해양관측","102-04","1983-10-22 13:00:00","129.615","36.0767","0","0","","32.52","1","21.25","1","5.94","1","12","2"
"정선해양관측","102-04","1983-10-22 13:00:00","129.615","36.0767","0","10","","32.458","1","21.22","1","5.87","1","",""
"정선해양관측","102-04","1983-10-22 13:00:00","129.615","36.0767","0","20","","33.074","1","17.7","1","5.34","1","",""
"정선해양관측","102-04","1983-10-22 13:00:00","129.615","36.0767","0","30","","34.171","1","9.33","1","5.02","1","",""
"정선해양관측","102-04","1983-10-22 13:00:00","129.615","36.0767","0","50","","34.191","1","7.11","1","","","",""
"정선해양관측","102-04","1983-12-04 16:25:00","129.615","36.0767","0","0","","33.993","1","14.97","1","6.51","1","12","2"
"정선해양관측","102-04","1983-12-04 16:25:00","129.615","36.0767","0","10","","33.989","1","14.92","1","6.51","1","",""
"정선해양관측","102-04","1983-12-04 16:25:00","129.615","36.0767","0","20","","33.985","1","14.9","1","6.32","1","",""
"정선해양관측","102-04","1983-12-04 16:25:00","129.615","36.0767","0","30","","34.011","1","14.3","1","6.1","1","",""
"정선해양관측","102-04","1983-12-04 16:25:00","129.615","36.0767","0","50","","34.202","1","14.5","1","5.68","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","0","","34.493","1","13.96","1","6.23","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","10","","34.56","1","14.01","1","6.61","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","20","","34.548","1","13.95","1","6.51","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","30","","34.548","1","13.18","1","6.86","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","50","","34.44","1","12.65","1","6.72","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","77","","34.462","1","11.86","1","6.67","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","104","","34.454","1","5.3","1","6.6","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","114","","34.352","1","2.88","1","6.63","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","167","","34.387","1","1.23","1","6.21","1","",""
"정선해양관측","102-05","1983-02-06 13:20:00","129.6883","36.0767","0","201","","33.977","1","0.81","1","6","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","0","","34.485","1","14.4","1","6.4","1","9","2"
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","10","","34.513","1","14.18","1","6.12","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","20","","34.49","1","13.53","1","6.15","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","30","","34.432","1","13.03","1","6.05","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","50","","34.475","1","12.81","1","6","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","69","","34.342","1","9.09","1","6.12","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","99","","34.08","1","3.35","1","5.8","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","121","","34.072","1","1.84","1","5.72","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","136","","34.075","1","1.52","1","5.59","1","",""
"정선해양관측","102-05","1983-04-18 10:55:00","129.6883","36.0767","0","194","","34.08","1","0.97","1","5.95","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","0","","34.221","1","15.12","1","6.18","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","10","","34.227","1","12.26","1","6.13","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","20","","34.178","1","7.92","1","5.8","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","30","","34.161","1","7.19","1","6.09","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","50","","34.063","1","4.18","1","6.28","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","65","","34.084","1","2.91","1","6.23","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","88","","34.076","1","1.74","1","5.96","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","130","","34.066","1","1.23","1","5.99","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","152","","34.138","1","1.2","1","5.99","1","",""
"정선해양관측","102-05","1983-06-11 03:05:00","129.6883","36.0767","0","196","","34.084","1","1.09","1","5.94","1","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","0","","33.39","1","20.76","1","","","15","2"
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","10","","33.6","1","18.77","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","20","","34.371","1","14.75","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","30","","34.352","1","14.67","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","50","","34.522","1","13.96","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","67","","34.309","1","9.73","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","98","","34.216","1","7.04","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","118","","34.149","1","5.24","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","150","","34.058","1","2.8","1","","","",""
"정선해양관측","102-05","1983-07-11 13:25:00","129.6883","36.0767","0","204","","34.068","1","2.1","1","","","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","0","","33.213","1","23.02","1","5.52","1","10","2"
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","10","","33.624","1","14.49","1","5.53","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","20","","34.326","1","13.62","1","5.36","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","30","","34.351","1","12.2","1","5.68","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","50","","34.224","1","9.09","1","5.53","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","73","","34.153","1","5.17","1","5.45","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","100","","34.122","1","3.63","1","5.63","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","122","","34.102","1","2.68","1","5.73","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","150","","34.069","1","0.77","1","5.63","1","",""
"정선해양관측","102-05","1983-08-08 10:35:00","129.6883","36.0767","0","208","","34.082","1","0.66","1","5.53","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","0","","32.384","1","21.51","1","5.87","1","12","2"
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","10","","32.365","1","21.6","1","5.92","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","20","","32.768","1","22.14","1","5.5","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","30","","33.869","1","14.33","1","5.47","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","50","","34.327","1","10.74","1","5.32","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","56","","34.124","1","3.75","1","5.02","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","93","","34.094","1","2.11","1","5.17","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","102","","34.127","1","1.77","1","5.7","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","136","","34.062","1","1.26","1","5.72","1","",""
"정선해양관측","102-05","1983-10-22 13:40:00","129.6883","36.0767","0","171","","34.069","1","0.66","1","5.84","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","0","","34.027","1","15.09","1","6.31","1","12","2"
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","10","","34.002","1","15.07","1","6.28","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","20","","33.994","1","15.09","1","6.36","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","30","","33.995","1","15.08","1","6.48","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","50","","34.018","1","14.4","1","6.54","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","85","","34.375","1","13.53","1","6.48","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","102","","34.15","1","4.54","1","6.2","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","125","","34.08","1","1.96","1","6.25","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","144","","34.063","1","1.61","1","6.27","1","",""
"정선해양관측","102-05","1983-12-04 15:15:00","129.6883","36.0767","0","200","","34.061","1","1.03","1","6.27","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","0","","34.518","1","13.93","1","","","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","10","","34.497","1","13.95","1","6.6","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","20","","34.553","1","13.95","1","6.39","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","30","","34.581","1","13.85","1","6.2","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","50","","34.591","1","12.09","1","6.31","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","84","","34.236","1","11.56","1","6.41","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","117","","34.231","1","8.04","1","6.66","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","134","","34.317","1","4.5","1","6.34","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","146","","34.3","1","2.59","1","6.15","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","182","","34.231","1","1.22","1","6.22","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","230","","34.122","1","0.92","1","6.42","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","271","","34.099","1","0.71","1","6.42","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","346","","34.057","1","0.54","1","6.47","1","",""
"정선해양관측","102-06","1983-02-09 11:20:00","129.7967","36.0767","0","421","","34.047","1","0.36","1","6.42","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","0","","34.504","1","14.39","1","6.4","1","13","2"
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","10","","34.485","1","14","1","6.35","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","20","","34.483","1","13.76","1","6.03","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","30","","34.487","1","13.1","1","6.19","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","50","","34.487","1","12.36","1","5.89","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","75","","34.447","1","11.47","1","5.95","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","106","","34.47","1","7.38","1","5.92","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","114","","34.229","1","7.07","1","5.65","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","140","","34.141","1","4.47","1","5.6","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","175","","34.083","1","2.36","1","5.68","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","221","","34.074","1","1.22","1","5.53","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","264","","34.082","1","0.98","1","5.7","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","353","","34.077","1","0.6","1","5.7","1","",""
"정선해양관측","102-06","1983-04-18 11:50:00","129.7967","36.0767","0","443","","34.08","1","0.42","1","5.82","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","0","","33.985","1","18.28","1","5.83","1","7","2"
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","10","","34.016","1","17.17","1","5.89","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","20","","34.09","1","15.17","1","5.98","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","30","","34.182","1","7.88","1","5.83","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","50","","34.207","1","6.5","1","5.73","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","55","","34.148","1","4.47","1","5.74","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","84","","34.086","1","2.41","1","5.88","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","122","","34.093","1","1.57","1","5.93","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","148","","34.111","1","1.29","1","5.75","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","173","","34.096","1","1.12","1","5.8","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","198","","34.09","1","0.98","1","5.73","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","219","","34.093","1","0.92","1","5.68","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","260","","34.102","1","0.74","1","5.65","1","",""
"정선해양관측","102-06","1983-06-14 11:40:00","129.7967","36.0767","0","299","","34.102","1","0.61","1","5.27","1","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","0","","33.135","1","21.42","1","","","13","2"
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","10","","33.698","1","17.84","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","20","","34.382","1","14.73","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","30","","34.425","1","12.54","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","50","","34.347","1","10.01","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","81","","34.234","1","7.44","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","109","","34.153","1","5.5","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","113","","34.125","1","4.94","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","149","","34.109","1","2.46","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","196","","34.065","1","1.45","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","253","","34.072","1","1.07","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","268","","34.095","1","0.89","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","350","","34.08","1","0.63","1","","","",""
"정선해양관측","102-06","1983-07-11 14:15:00","129.7967","36.0767","0","406","","34.086","1","0.48","1","","","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","0","","33.081","1","23.08","1","5.53","1","10","2"
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","10","","33.575","1","14.66","1","5.63","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","20","","34.372","1","12.74","1","5.51","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","30","","34.355","1","10.62","1","5.43","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","50","","34.233","1","8.31","1","5.44","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","75","","34.153","1","5.72","1","5.33","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","104","","34.093","1","3.56","1","5.73","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","125","","34.119","1","3.15","1","5.84","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","150","","34.107","1","2.62","1","6.03","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","184","","34.094","1","1.4","1","6.05","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","239","","34.075","1","0.86","1","6.16","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","288","","34.079","1","0.64","1","6.13","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","386","","34.1","1","0.39","1","6.26","1","",""
"정선해양관측","102-06","1983-08-08 11:30:00","129.7967","36.0767","0","465","","34.081","1","0.34","1","6.31","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","0","","32.526","1","22.15","1","5.73","1","12","2"
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","10","","32.511","1","22.16","1","5.83","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","20","","32.8","1","22.15","1","5.62","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","30","","33.525","1","22.15","1","5.74","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","50","","34.231","1","14.77","1","5.22","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","79","","34.372","1","11.3","1","5.1","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","98","","34.152","1","4.43","1","5.12","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","114","","34.097","1","2.35","1","5.42","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","154","","34.065","1","0.99","1","5.72","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","201","","34.1","1","0.87","1","5.64","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","253","","34.074","1","0.72","1","5.62","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","301","","34.086","1","0.59","1","5.97","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","393","","34.077","1","0.54","1","5.72","1","",""
"정선해양관측","102-06","1983-10-25 11:30:00","129.7967","36.0767","0","521","","34.072","1","0.29","1","5.43","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","0","","33.997","1","15.23","1","6.23","1","13","2"
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","10","","33.999","1","15.32","1","6.41","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","20","","34.006","1","15.34","1","6.53","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","30","","33.993","1","15.34","1","6.23","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","50","","34.211","1","15.43","1","6.03","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","76","","34.523","1","15.13","1","5.78","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","105","","34.599","1","10.36","1","5.64","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","120","","34.255","1","6.05","1","5.63","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","136","","34.213","1","2.19","1","6.03","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","189","","34.058","1","1.24","1","6.33","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","235","","34.063","1","0.85","1","6.23","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","287","","34.057","1","0.66","1","6.08","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","377","","34.068","1","0.39","1","5.63","1","",""
"정선해양관측","102-06","1983-12-04 14:10:00","129.7967","36.0767","0","488","","34.062","1","0.28","1","5.94","1","",""
"정선해양관측","102-07","1983-02-09 12:55:00","130","36.0767","0","0","","34.436","1","11.51","1","6.46","1","",""
"정선해양관측","102-07","1983-02-09 12:55:00","130","36.0767","0","10","","34.41","1","11.58","1","","","",""
"정선해양관측","102-07","1983-02-09 12:55:00","130","36.0767","0","20","","34.282","1","11.56","1","6.37","1","",""
"정선해양관측","102-07","1983-02-09 12:55:00","130","36.0767","0","30","","34.281","1","11.91","1","6.39","1","",""
"정선해양관측","102-07","1983-02-09 12:55:00","130","36.0767","0","50","","34.286","1","11.59","1","6.73","1","",""
"정선해양관측","102-07","1983-02-09 12:55:00","130","36.0767","0","93","","34.24","1","11.55","1","6.63","1","",""
