"정선해양관측","102-04","1993-08-29 05:40:00","129.615","36.0767","0","10","","32.37","1","20.09","1","4.4","1","","","","","","","",""
"정선해양관측","102-04","1993-08-29 05:40:00","129.615","36.0767","0","20","","33.34","1","18.38","1","4.13","1","","","","","","","",""
"정선해양관측","102-04","1993-08-29 05:40:00","129.615","36.0767","0","30","","33.79","1","16.26","1","4.11","1","","","","","","","",""
"정선해양관측","102-04","1993-08-29 05:40:00","129.615","36.0767","0","50","","34.27","1","11.94","1","4.61","1","","","","","","","",""
"정선해양관측","102-04","1993-10-06 14:00:00","129.615","36.0767","0","0","","32.65","1","20.53","1","4.93","1","","","","","","","12","2"
"정선해양관측","102-04","1993-10-06 14:00:00","129.615","36.0767","0","10","","32.63","1","20.53","1","4.81","1","","","","","","","",""
"정선해양관측","102-04","1993-10-06 14:00:00","129.615","36.0767","0","20","","32.61","1","20.48","1","4.9","1","","","","","","","",""
"정선해양관측","102-04","1993-10-06 14:00:00","129.615","36.0767","0","30","","32.99","1","18.97","1","4.77","1","","","","","","","",""
"정선해양관측","102-04","1993-10-06 14:00:00","129.615","36.0767","0","50","","33.99","1","14.59","1","4.72","1","","","","","","","",""
"정선해양관측","102-04","1993-12-15 11:00:00","129.615","36.0767","0","0","","33.71","1","14.14","1","4.83","1","","","","","","","12","2"
"정선해양관측","102-04","1993-12-15 11:00:00","129.615","36.0767","0","10","","33.71","1","14.15","1","4.74","1","","","","","","","",""
"정선해양관측","102-04","1993-12-15 11:00:00","129.615","36.0767","0","20","","33.7","1","14.15","1","4.7","1","","","","","","","",""
"정선해양관측","102-04","1993-12-15 11:00:00","129.615","36.0767","0","30","","33.76","1","14.05","1","4.64","1","","","","","","","",""
"정선해양관측","102-04","1993-12-15 11:00:00","129.615","36.0767","0","50","","33.82","1","13.33","1","4.7","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","0","","34.3","1","11.29","1","6.26","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","10","","34.32","1","11.3","1","6.1","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","20","","34.26","1","11.3","1","6.02","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","30","","34.26","1","11.28","1","5.98","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","50","","34.25","1","11.3","1","5.72","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","75","","34.25","1","11.3","1","5.45","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","100","","34.33","1","11.19","1","5.5","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","125","","34.36","1","11.05","1","5.52","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","150","","34.34","1","10.71","1","5.4","1","","","","","","","",""
"정선해양관측","102-05","1993-02-04 19:00:00","129.6883","36.0767","0","200","","34.28","1","9.98","1","5","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","0","","34.63","1","12.64","1","6.14","1","","","","","","","11","2"
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","10","","34.63","1","12.96","1","6.16","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","20","","34.64","1","12.99","1","6.11","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","30","","34.63","1","12.93","1","6.01","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","50","","34.62","1","12.97","1","6.05","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","75","","34.61","1","11.73","1","5.88","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","100","","34.61","1","9.02","1","5.91","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","125","","34.6","1","5.8","1","5.94","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","150","","34.6","1","3.67","1","5.89","1","","","","","","","",""
"정선해양관측","102-05","1993-04-08 08:25:00","129.6883","36.0767","0","200","","34.57","1","2.76","1","5.63","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","0","","33.95","1","18.47","1","5.22","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","10","","34.07","1","16.3","1","5.09","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","20","","34.32","1","15.25","1","4.71","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","30","","34.36","1","15.14","1","4.53","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","50","","34.35","1","14.76","1","4.54","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","75","","34.27","1","12.63","1","4.95","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","100","","34.1","1","5.35","1","5.62","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","125","","34","1","2.65","1","6.28","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","150","","34","1","1.98","1","6.54","1","","","","","","","",""
"정선해양관측","102-05","1993-06-20 06:15:00","129.6883","36.0767","0","200","","34.02","1","1.7","1","6.15","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","0","","31.32","1","23.13","1","5.01","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","10","","32.61","1","21.24","1","4.09","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","20","","33.13","1","18.87","1","4.13","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","30","","34.83","1","15.7","1","4.09","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","50","","34.25","1","13.46","1","4.51","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","75","","34.15","1","8.58","1","5.14","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","100","","34.06","1","4.86","1","5.75","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","125","","34.02","1","2.81","1","6","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","150","","33.99","1","1.95","1","5.82","1","","","","","","","",""
"정선해양관측","102-05","1993-08-29 05:55:00","129.6883","36.0767","0","200","","34","1","1.62","1","5.72","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","0","","32.61","1","20.35","1","4.92","1","","","","","","","12","2"
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","10","","32.58","1","20.36","1","4.9","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","20","","32.54","1","20.35","1","5.01","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","30","","33.46","1","17.53","1","5.02","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","50","","34.1","1","13.05","1","4.88","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","75","","34.03","1","7.43","1","5.03","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","100","","33.98","1","4.65","1","5.08","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","125","","34.01","1","2.98","1","5.03","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","150","","33.99","1","2.6","1","5.02","1","","","","","","","",""
"정선해양관측","102-05","1993-10-06 14:40:00","129.6883","36.0767","0","200","","34","1","1.95","1","5.04","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","0","","33.79","1","14.42","1","5.03","1","","","","","","","13","2"
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","10","","33.78","1","14.43","1","5.11","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","20","","33.77","1","14.43","1","5.12","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","30","","33.75","1","14.43","1","5.09","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","50","","33.75","1","14.28","1","4.91","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","75","","34.05","1","5.37","1","4.69","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","100","","34","1","3.39","1","4.88","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","125","","34","1","2.61","1","5.14","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","150","","34.02","1","1.95","1","5.05","1","","","","","","","",""
"정선해양관측","102-05","1993-12-15 11:20:00","129.6883","36.0767","0","200","","34.05","1","1.89","1","5.17","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","0","","34.44","1","11.44","1","6.23","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","10","","34.47","1","11.39","1","6.15","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","20","","34.48","1","11.37","1","6.08","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","30","","34.31","1","11.39","1","6.1","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","50","","34.27","1","11.44","1","5.92","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","75","","34.27","1","11.19","1","5.8","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","100","","34.27","1","10.71","1","5.84","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","125","","34.27","1","10.38","1","5.7","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","150","","34.27","1","8.14","1","5.72","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","200","","34.27","1","2.97","1","5.8","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","250","","34.27","1","1.65","1","5.3","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","300","","34.1","1","0.82","1","5","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","400","","34.11","1","0.65","1","5.13","1","","","","","","","",""
"정선해양관측","102-06","1993-02-04 19:55:00","129.7967","36.0767","0","500","","34.11","1","0.52","1","5.15","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","0","","34.6","1","13.62","1","6.14","1","","","","","","","12","2"
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","10","","34.6","1","13.66","1","6.12","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","20","","34.6","1","13.71","1","5.98","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","30","","34.6","1","13.72","1","6.01","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","50","","34.58","1","13.72","1","6.04","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","75","","34.58","1","13.72","1","6.06","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","100","","34.53","1","10.57","1","6.01","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","125","","34.46","1","10.41","1","5.89","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","150","","34.3","1","10.34","1","5.76","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","200","","34.08","1","4.47","1","5.81","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","250","","34.05","1","2.4","1","5.93","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","300","","34.05","1","1.62","1","5.89","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","400","","34.09","1","0.9","1","5.76","1","","","","","","","",""
"정선해양관측","102-06","1993-04-08 08:50:00","129.7967","36.0767","0","500","","34.1","1","0.63","1","5.79","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","0","","34","1","18.3","1","4.51","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","10","","34.26","1","16.82","1","4.89","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","20","","34.43","1","15.13","1","4.88","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","30","","34.44","1","15.1","1","4.85","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","50","","34.41","1","14.86","1","4.88","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","75","","34.36","1","14.48","1","4.92","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","100","","34.41","1","10.46","1","4.49","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","125","","34.02","1","5.6","1","4.8","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","150","","34.02","1","3.75","1","4.9","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","200","","34.02","1","1.95","1","5.31","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","250","","34.03","1","1.49","1","5.26","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","300","","34.03","1","1.21","1","5.14","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","400","","34.04","1","0.94","1","5.17","1","","","","","","","",""
"정선해양관측","102-06","1993-06-20 06:45:00","129.7967","36.0767","0","500","","34.05","1","0.7","1","5.11","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","0","","31.66","1","23.2","1","4.88","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","10","","32.34","1","22.23","1","4.46","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","20","","33.09","1","18.86","1","4.53","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","30","","33.8","1","15.32","1","4.38","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","50","","34.32","1","13.44","1","4.92","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","75","","34.25","1","11.05","1","4.46","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","100","","34.14","1","8.15","1","4.51","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","125","","34.01","1","4.31","1","4.67","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","150","","33.99","1","1.96","1","5.29","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","200","","34","1","1.57","1","5.23","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","250","","34.01","1","1.26","1","4.97","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","300","","34.04","1","0.89","1","4.9","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","400","","34.03","1","0.59","1","4.84","1","","","","","","","",""
"정선해양관측","102-06","1993-08-29 06:30:00","129.7967","36.0767","0","500","","34.04","1","0.41","1","4.92","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","0","","32.47","1","20.24","1","4.96","1","","","","","","","12","2"
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","10","","32.64","1","20.25","1","5.03","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","20","","33.28","1","18.88","1","4.95","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","30","","33.94","1","15.49","1","5.03","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","50","","34.22","1","12.23","1","4.86","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","75","","34.19","1","7.31","1","4.76","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","100","","33.98","1","4.57","1","4.98","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","125","","34","1","3.18","1","5.08","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","150","","33.98","1","2.21","1","5.05","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","200","","34.02","1","1.78","1","4.93","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","250","","34.03","1","1.29","1","4.86","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","300","","34.03","1","1.08","1","4.94","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","400","","34.04","1","0.77","1","4.94","1","","","","","","","",""
"정선해양관측","102-06","1993-10-06 15:15:00","129.7967","36.0767","0","500","","34.04","1","0.52","1","5.1","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","0","","33.74","1","14.56","1","4.97","1","","","","","","","13","2"
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","10","","33.74","1","14.58","1","4.97","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","20","","33.73","1","14.58","1","4.87","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","30","","33.72","1","14.56","1","4.94","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","50","","33.91","1","13.62","1","4.89","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","75","","34.17","1","7.57","1","4.94","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","100","","34.01","1","4.16","1","4.51","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","125","","34.01","1","3","1","4.57","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","150","","33.99","1","2.41","1","4.8","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","200","","34.01","1","1.77","1","4.79","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","250","","34.04","1","1.39","1","4.71","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","300","","34.05","1","1.16","1","4.83","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","400","","34.04","1","0.58","1","4.74","1","","","","","","","",""
"정선해양관측","102-06","1993-12-15 12:10:00","129.7967","36.0767","0","500","","34.05","1","0.37","1","4.82","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","0","","34.26","1","11.46","1","6.3","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","10","","34.28","1","11.49","1","6.18","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","20","","34.28","1","11.46","1","6.2","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","30","","34.32","1","11.44","1","6.12","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","50","","34.35","1","11.44","1","5.92","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","75","","34.26","1","11.44","1","5.8","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","100","","34.28","1","11.45","1","5.84","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","125","","34.28","1","11.35","1","5.86","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","150","","34.34","1","11.18","1","5.77","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","200","","34.08","1","4.35","1","5.78","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","250","","34.03","1","2.23","1","5.62","1","","","","","","","",""
"정선해양관측","102-07","1993-02-04 21:15:00","130","36.0767","0","300","","34.03","1","1.58","1","5.54","1","","","","","","","",""
