"정선해양관측","102-04","1987-08-18 09:30:00","129.615","36.0767","0","20","","33.264","1","13.97","1","5.51","1","","","","","",""
"정선해양관측","102-04","1987-08-18 09:30:00","129.615","36.0767","0","30","","33.814","1","13.49","1","5.51","1","","","","","",""
"정선해양관측","102-04","1987-08-18 09:30:00","129.615","36.0767","0","50","","34.084","1","10.65","1","5.16","1","","","","","",""
"정선해양관측","102-04","1987-10-11 14:00:00","129.615","36.0767","0","0","","32.783","1","21.24","1","4.87","1","","","","","24","2"
"정선해양관측","102-04","1987-10-11 14:00:00","129.615","36.0767","0","10","","32.761","1","21.65","1","4.92","1","","","","","",""
"정선해양관측","102-04","1987-10-11 14:00:00","129.615","36.0767","0","20","","33.312","1","17.11","1","4.67","1","","","","","",""
"정선해양관측","102-04","1987-10-11 14:00:00","129.615","36.0767","0","30","","34.036","1","13.51","1","3.73","1","","","","","",""
"정선해양관측","102-04","1987-10-11 14:00:00","129.615","36.0767","0","50","","34.256","1","9.2","1","4.17","1","","","","","",""
"정선해양관측","102-04","1987-12-21 11:40:00","129.615","36.0767","0","0","","34.239","1","15.43","1","5.32","1","","","","","9","2"
"정선해양관측","102-04","1987-12-21 11:40:00","129.615","36.0767","0","10","","34.234","1","15.64","1","5.22","1","","","","","",""
"정선해양관측","102-04","1987-12-21 11:40:00","129.615","36.0767","0","20","","34.113","1","14.77","1","5.27","1","","","","","",""
"정선해양관측","102-04","1987-12-21 11:40:00","129.615","36.0767","0","30","","34.091","1","14.15","1","5.28","1","","","","","",""
"정선해양관측","102-04","1987-12-21 11:40:00","129.615","36.0767","0","50","","34.395","1","11.69","1","5.38","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","0","","34.698","1","12.74","1","6.14","1","","","","","17","2"
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","10","","34.477","1","12.75","1","6.04","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","20","","34.564","1","12.74","1","5.94","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","30","","34.537","1","12.65","1","5.99","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","50","","34.537","1","12.65","1","5.83","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","75","","34.458","1","11.53","1","5.73","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","98","","34.191","1","6.73","1","5.63","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","121","","34.106","1","3.18","1","5.32","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","144","","34.131","1","2.47","1","5.63","1","","","","","",""
"정선해양관측","102-05","1987-02-16 11:25:00","129.6883","36.0767","0","192","","34.121","1","1.21","1","5.44","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","0","","34.52","1","14.62","1","6.39","1","","","","","9","2"
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","10","","34.522","1","14.58","1","6.21","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","20","","34.545","1","14.54","1","6.2","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","30","","34.549","1","13.53","1","6.26","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","50","","34.537","1","13.12","1","6.2","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","75","","34.429","1","11.96","1","6.22","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","97","","34.353","1","10.87","1","6.19","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","121","","34.218","1","9.06","1","6.09","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","144","","34.194","1","4.68","1","5.89","1","","","","","",""
"정선해양관측","102-05","1987-04-09 15:30:00","129.6883","36.0767","0","191","","34.19","1","2.11","1","5.78","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","0","","33.84","1","19.41","1","5.29","1","","","","","13","2"
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","10","","33.635","1","18.02","1","5.45","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","20","","33.513","1","17.14","1","5.75","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","30","","34.156","1","15.05","1","5.6","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","50","","34.336","1","14.3","1","6.01","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","75","","34.399","1","14.14","1","5.29","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","98","","34.345","1","13.35","1","4.62","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","123","","34.267","1","5.9","1","5.34","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","145","","34.07","1","2.34","1","5.39","1","","","","","",""
"정선해양관측","102-05","1987-06-12 11:25:00","129.6883","36.0767","0","193","","34.08","1","1.25","1","5.14","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","0","","32.597","1","20.61","1","5.16","1","","","","","15","2"
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","10","","32.794","1","19.31","1","5.36","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","20","","33.251","1","16.12","1","5.37","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","30","","34.177","1","11.81","1","5.15","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","50","","34.189","1","7.05","1","5.06","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","75","","34.127","1","4.67","1","5.36","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","100","","34.088","1","2.19","1","5.36","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","123","","33.987","1","2.01","1","5.31","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","145","","34.014","1","1.4","1","5.21","1","","","","","",""
"정선해양관측","102-05","1987-08-18 10:05:00","129.6883","36.0767","0","193","","34.01","1","1.12","1","5.06","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","0","","32.827","1","21.16","1","4.86","1","","","","","24","2"
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","10","","32.796","1","20.48","1","4.96","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","20","","33.098","1","18.23","1","4.77","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","30","","33.68","1","14.66","1","3.87","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","50","","34.242","1","10.85","1","3.87","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","75","","34.25","1","7.81","1","4.32","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","98","","34.123","1","3.55","1","4.92","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","122","","34.053","1","2.01","1","5.17","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","146","","34.051","1","1.24","1","5.07","1","","","","","",""
"정선해양관측","102-05","1987-10-11 13:10:00","129.6883","36.0767","0","197","","34.036","1","0.97","1","5.17","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","0","","34.299","1","16.23","1","5.61","1","","","","","12","2"
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","10","","34.263","1","16.12","1","5.76","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","20","","34.233","1","15.96","1","5.66","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","30","","34.146","1","15.56","1","5.45","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","50","","34.184","1","15.44","1","5.45","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","75","","34.177","1","12.32","1","5.48","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","98","","34.141","1","4.47","1","5.86","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","123","","34.075","1","1.85","1","6.08","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","147","","34.102","1","1.17","1","6.03","1","","","","","",""
"정선해양관측","102-05","1987-12-21 12:10:00","129.6883","36.0767","0","196","","34.099","1","0.6","1","6.08","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","0","","34.647","1","13.75","1","5.84","1","","","","","19","2"
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","10","","34.663","1","13.76","1","6.35","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","20","","34.67","1","13.86","1","6.04","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","30","","34.667","1","13.7","1","5.83","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","50","","34.536","1","13.64","1","5.78","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","75","","34.43","1","12.99","1","5.94","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","98","","34.154","1","11.21","1","5.94","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","123","","34.133","1","8.64","1","5.89","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","145","","34.112","1","5.72","1","5.73","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","193","","34.112","1","3.49","1","5.68","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","240","","34.135","1","2.08","1","5.63","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","289","","34.154","1","1.86","1","5.53","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","387","","34.148","1","0.61","1","5.53","1","","","","","",""
"정선해양관측","102-06","1987-02-16 12:20:00","129.7967","36.0767","0","481","","34.062","1","0.41","1","5.33","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","0","","34.511","1","13.84","1","6.14","1","","","","","11","2"
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","10","","34.537","1","13.84","1","6.13","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","20","","34.559","1","13.37","1","6.32","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","30","","34.541","1","13.08","1","6.02","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","50","","34.54","1","12.18","1","6.12","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","75","","34.461","1","11.58","1","6.18","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","99","","34.336","1","11.17","1","6.16","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","124","","34.281","1","11.05","1","6.03","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","148","","34.194","1","10.29","1","5.68","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","198","","34.15","1","5.63","1","5.66","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","248","","34.048","1","2.41","1","5.62","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","296","","34.046","1","1.64","1","5.79","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","394","","34.045","1","0.81","1","5.71","1","","","","","",""
"정선해양관측","102-06","1987-04-09 14:25:00","129.7967","36.0767","0","491","","34.037","1","0.44","1","5.6","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","0","","33.813","1","19.51","1","5.03","1","","","","","17","2"
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","10","","33.777","1","18.8","1","5.45","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","20","","33.842","1","18.34","1","5.29","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","30","","33.93","1","15.67","1","6.11","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","50","","34.277","1","14.58","1","4.93","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","75","","34.332","1","14.56","1","4.42","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","100","","34.455","1","14.44","1","4.47","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","124","","34.423","1","14.16","1","4.52","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","148","","34.444","1","10.68","1","4.62","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","197","","34.07","1","2.11","1","5.39","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","246","","34.07","1","1.39","1","5.14","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","295","","34.086","1","0.98","1","5.24","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","394","","34.081","1","0.6","1","5.24","1","","","","","",""
"정선해양관측","102-06","1987-06-12 12:15:00","129.7967","36.0767","0","493","","34.086","1","0.43","1","5.29","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","0","","32.727","1","20.91","1","5.27","1","","","","","16","2"
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","10","","32.61","1","18.33","1","5.46","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","20","","33.271","1","14.28","1","5.06","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","30","","34.054","1","11.11","1","5.16","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","50","","34.137","1","8.24","1","4.81","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","75","","34.135","1","4.65","1","4.91","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","100","","34.125","1","2.99","1","5.06","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","125","","34.025","1","2.37","1","5.26","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","145","","34.046","1","1.84","1","5.11","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","194","","33.996","1","1.35","1","5.16","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","243","","34.029","1","0.84","1","5.16","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","292","","34.018","1","0.71","1","5.11","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","391","","34.044","1","0.5","1","5.06","1","","","","","",""
"정선해양관측","102-06","1987-08-18 11:00:00","129.7967","36.0767","0","490","","34.024","1","0.39","1","5.06","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","0","","32.527","1","22.47","1","4.87","1","","","","","24","2"
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","10","","32.5","1","22.1","1","4.92","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","20","","33.574","1","23.33","1","4.67","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","30","","33.883","1","22.38","1","4.37","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","50","","33.868","1","16.2","1","4.17","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","75","","34.224","1","16.29","1","3.92","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","99","","34.252","1","7.57","1","4.27","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","124","","34.067","1","1.67","1","4.76","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","147","","34.033","1","1.34","1","4.86","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","197","","34.054","1","0.81","1","5.22","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","248","","34.072","1","0.72","1","5.22","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","296","","34.053","1","0.58","1","5.22","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","396","","34.08","1","0.5","1","5.26","1","","","","","",""
"정선해양관측","102-06","1987-10-11 12:10:00","129.7967","36.0767","0","494","","34.064","1","0.41","1","5.26","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","0","","34.208","1","16.08","1","5.97","1","","","","","15","2"
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","10","","34.206","1","16","1","5.87","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","20","","34.187","1","16.07","1","5.86","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","30","","34.136","1","15.76","1","5.43","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","50","","34.156","1","15.76","1","5.43","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","75","","34.172","1","15.76","1","5.39","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","99","","34.391","1","15.65","1","5.56","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","123","","34.098","1","11.1","1","6.05","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","148","","34.065","1","9.8","1","6.05","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","198","","34.057","1","6.9","1","6.07","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","247","","34.069","1","4.3","1","6.04","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","297","","34.07","1","0.4","1","5.88","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","396","","34.08","1","0.29","1","5.61","1","","","","","",""
"정선해양관측","102-06","1987-12-21 13:25:00","129.7967","36.0767","0","495","","34.073","1","0.25","1","5.61","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","0","","34.66","1","13.93","1","5.73","1","","","","","18","2"
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","10","","34.668","1","13.81","1","5.84","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","20","","34.649","1","13.79","1","5.79","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","30","","34.621","1","13.76","1","5.84","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","50","","34.679","1","13.76","1","5.68","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","75","","34.647","1","13.7","1","5.57","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","98","","34.549","1","12.49","1","5.63","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","122","","34.463","1","11.27","1","5.75","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","144","","34.276","1","7.4","1","5.55","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","192","","34.136","1","1.78","1","5.43","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","240","","34.117","1","1.13","1","5.47","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","289","","34.097","1","0.69","1","5.42","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","387","","34.075","1","0.54","1","5.42","1","","","","","",""
"정선해양관측","102-07","1987-02-16 13:55:00","130","36.0767","0","485","","34.07","1","0.39","1","5.43","1","","","","","",""
"정선해양관측","102-07","1987-04-09 12:45:00","130","36.0767","0","0","","34.484","1","13.39","1","6.18","1","","","","","11","2"
"정선해양관측","102-07","1987-04-09 12:45:00","130","36.0767","0","10","","34.538","1","13.5","1","6.33","1","","","","","",""
"정선해양관측","102-07","1987-04-09 12:45:00","130","36.0767","0","20","","34.558","1","12.91","1","6.09","1","","","","","",""
"정선해양관측","102-07","1987-04-09 12:45:00","130","36.0767","0","30","","34.531","1","12.51","1","6.28","1","","","","","",""
