"정선해양관측","102-04","1966-11-17 06:45:00","129.615","36.0767","0","0","","","","7","2","흐림(운량:8-10)","2","Low","2","","","","","","","71%-80%","2","Stratus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-05","1966-03-27 04:50:00","129.6883","36.0767","0","0","","1022.5","2","7.6","2","쾌청(운량:0-2)","2","No Swell","2","NE ","2","","","6.2","2","1%-10%","2","Cumulus","2","Calm-glassy ","2","NE ","2","8.0-10.7 ","2","E  ","2"
"정선해양관측","102-05","1966-05-14 12:10:00","129.6883","36.0767","0","0","","1008","2","16.2","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE V","2","15.8","2","41%-50%","2","Cirrus","2","Slight ","2","","","8.0-10.7 ","2","SSW","2"
"정선해양관측","102-05","1966-07-22 11:15:00","129.6883","36.0767","0","0","","1009","2","20","2","흐림(운량:8-10)","2","Very Low","2","NW ","2","FOREL-ULE SCALE IV","2","19.8","2","91%-100%","2","","","Calm-ripples ","2","NW ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","102-05","1966-11-10 15:00:00","129.6883","36.0767","0","0","","1014.3","2","17.7","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","15.6","2","","","","","Slight ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-05","1966-11-17 05:20:00","129.6883","36.0767","0","0","","","","7.5","2","흐림(운량:8-10)","2","Light","2","","","","","","","71%-80%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-06","1966-04-18 17:00:00","129.7967","36.0767","0","0","","","","12.3","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Cirrostratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","ESE","2"
"정선해양관측","102-06","1966-05-14 10:01:00","129.7967","36.0767","0","0","","1010","2","16.2","2","흐림(운량:8-10)","2","Moderate","2","","","FOREL-ULE SCALE IV","2","15.8","2","91%-100%","2","Cirrus","2","Slight ","2","","","0 - 0.2 ","2","SSW","2"
"정선해양관측","102-06","1966-11-10 16:25:00","129.7967","36.0767","0","0","","1014.5","2","17.6","2","쾌청(운량:0-2)","2","Moderate rough","2","","","FOREL-ULE SCALE III","2","16","2","1%-10%","2","Cirrus","2","Slight ","2","","","1.6- 3.3 ","2","N  ","2"
"정선해양관측","102-06","1966-11-17 03:50:00","129.7967","36.0767","0","0","","1014.7","2","8.5","2","비","2","Low","2","","","","","","","91%-100%","2","Cirrocumulus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-07","1966-03-27 07:15:00","130","36.0767","0","0","","1023","2","7.5","2","쾌청(운량:0-2)","2","Very Low","2","NW ","2","FOREL-ULE SCALE III","2","6.8","2","11%-20%","2","Cirrus","2","Calm-ripples ","2","NW ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-07","1966-05-14 08:30:00","130","36.0767","0","0","","1011","2","16.6","2","쾌청(운량:0-2)","2","Low","2","","","","","17.2","2","11%-20%","2","Cirrus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-07","1966-07-22 07:00:00","130","36.0767","0","0","","1008.3","2","21.3","2","흐림(운량:8-10)","2","Very Low","2","E  ","2","FOREL-ULE SCALE IV","2","21","2","91%-100%","2","","","Calm-ripples ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","102-07","1966-11-10 18:30:00","130","36.0767","0","0","","1015.1","2","17.6","2","쾌청(운량:0-2)","2","Moderate rough","2","","","","","15.4","2","1%-10%","2","Cirrus","2","Slight ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-07","1966-11-17 02:20:00","130","36.0767","0","0","","","","9.5","2","비","2","Light","2","","","","","","","91%-100%","2","Cirrocumulus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-08","1966-05-14 06:10:00","130.3067","36.0767","0","0","","1011","2","16.1","2","쾌청(운량:0-2)","2","","","","","","","16","2","","","Cirrus","2","Calm-ripples ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-08","1966-11-17 00:25:00","130.3067","36.0767","0","0","","","","9.8","2","비","2","Light","2","","","","","","","91%-100%","2","Cirrocumulus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-09","1966-03-27 12:05:00","130.615","36.0767","0","0","","1024","2","8.5","2","쾌청(운량:0-2)","2","Very Low","2","NW ","2","FOREL-ULE SCALE III","2","6.9","2","11%-20%","2","Cirrus","2","Calm-ripples ","2","W  ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-09","1966-05-14 04:40:00","130.615","36.0767","0","0","","1001","2","16.1","2","쾌청(운량:0-2)","2","No Swell","2","","","","","16","2","Zero","2","","","Calm-glassy ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-09","1966-07-24 03:37:00","130.615","36.0767","0","0","","1008.2","2","24.9","2","쾌청(운량:0-2)","2","Low","2","NE ","2","","","23.8","2","11%-20%","2","Altostratus","2","Smooth-wavelets ","2","NE ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-09","1966-11-10 02:40:00","130.615","36.0767","0","0","","1015","2","17.6","2","쾌청(운량:0-2)","2","","","","","","","14.7","2","","","","","","","","","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-09","1966-11-16 22:30:00","130.615","36.0767","0","0","","","","10.3","2","개임(운량:3-7)","2","Light","2","","","","","","","51%-60%","2","Stratus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-10","1966-05-14 01:30:00","130.9183","36.0767","0","0","","1012","2","16.2","2","쾌청(운량:0-2)","2","No Swell","2","","","","","16.1","2","Zero","2","","","Calm-glassy ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-10","1966-11-10 00:10:00","130.9183","36.0767","0","0","","1015.7","2","17.4","2","쾌청(운량:0-2)","2","","","","","","","","","","","","","","","","","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-10","1966-11-16 11:20:00","130.9183","36.0767","0","0","","","","","","개임(운량:3-7)","2","Light","2","","","","","","","61%-70%","2","Cirrostratus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-11","1966-03-27 17:30:00","131.2267","36.0767","0","0","","1022.5","2","8.2","2","개임(운량:3-7)","2","Very Low","2","E  ","2","FOREL-ULE SCALE IV","2","8","2","31%-40%","2","Cumulus","2","Smooth-wavelets ","2","E  ","2","8.0-10.7 ","2","NE ","2"
"정선해양관측","102-11","1966-07-25 04:25:00","131.2267","36.0767","0","0","","1009","2","24.9","2","쾌청(운량:0-2)","2","Moderate","2","N  ","2","","","23.7","2","11%-20%","2","Cirrocumulus","2","Moderate ","2","N  ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-13","1966-03-27 21:30:00","131.8433","36.0767","0","0","","1023.5","2","7.2","2","쾌청(운량:0-2)","2","Low","2","W  ","2","","","6.8","2","11%-20%","2","Cumulus","2","Smooth-wavelets ","2","W  ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-13","1966-07-23 08:45:00","131.8433","36.0767","0","0","","1006.6","2","24.2","2","개임(운량:3-7)","2","Light","2","E  ","2","FOREL-ULE SCALE IV","2","24.2","2","41%-50%","2","Cirrocumulus","2","Slight ","2","E  ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-04","1966-03-28 18:10:00","129.5017","36.505","0","0","","1019.9","2","8.5","2","개임(운량:3-7)","2","","","","","","","7.4","2","61%-70%","2","Cirrus","2","","","","","5.5- 7.9 ","2","",""
"정선해양관측","103-04","1966-04-20 06:55:00","129.5017","36.505","0","0","","","","13.3","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","81%-90%","2","Cirrocumulus","2","Slight ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","103-04","1966-04-28 08:20:00","129.5017","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE V","2","","","","","","","","","","","","","",""
"정선해양관측","103-04","1966-05-17 05:43:00","129.5017","36.505","0","0","","1020","2","13.5","2","개임(운량:3-7)","2","Low","2","","","","","","","31%-40%","2","Stratus","2","Slight ","2","","","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-04","1966-07-24 11:00:00","129.5017","36.505","0","0","","1009.9","2","22","2","흐림(운량:8-10)","2","Very Low","2","NE ","2","FOREL-ULE SCALE III","2","21.3","2","71%-80%","2","Altostratus","2","Calm-ripples ","2","NE ","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","103-04","1966-11-16 08:15:00","129.5017","36.505","0","0","","1025.3","2","7.2","2","개임(운량:3-7)","2","Low","2","","","","","","","41%-50%","2","Stratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-05","1966-03-28 19:10:00","129.59","36.505","0","0","","1020","2","8.1","2","개임(운량:3-7)","2","Low","2","SW ","2","","","6.6","2","61%-70%","2","Cumulus","2","Moderate ","2","SW ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-05","1966-05-17 06:25:00","129.59","36.505","0","0","","1020","2","14.3","2","개임(운량:3-7)","2","Low","2","","","","","","","31%-40%","2","Cirrostratus","2","Slight ","2","","","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-05","1966-07-24 12:15:00","129.59","36.505","0","0","","1009.9","2","22.8","2","흐림(운량:8-10)","2","Very Low","2","NE ","2","FOREL-ULE SCALE III","2","21.7","2","81%-90%","2","Cumulus","2","Calm-ripples ","2","NE ","2","","","SSE","2"
"정선해양관측","103-05","1966-11-16 09:00:00","129.59","36.505","0","0","","1024","2","7.5","2","개임(운량:3-7)","2","Low","2","","","","","","","51%-60%","2","Stratus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","103-06","1966-04-20 09:30:00","129.7883","36.505","0","0","","","","15.7","2","개임(운량:3-7)","2","Very Low","2","","","","","","","61%-70%","2","Cirrocumulus","2","Moderate ","2","","","3.4- 5.4 ","2","SSW","2"
"정선해양관측","103-06","1966-04-28 10:22:00","129.7883","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE V","2","","","","","","","","","","","","","",""
"정선해양관측","103-06","1966-05-17 07:40:00","129.7883","36.505","0","0","","1018.7","2","15.9","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Stratus","2","Slight ","2","","","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-06","1966-11-16 10:20:00","129.7883","36.505","0","0","","1024","2","8.3","2","개임(운량:3-7)","2","Low","2","","","","","","","31%-40%","2","Stratus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","103-07","1966-03-28 22:10:00","130","36.505","0","0","","1020","2","7.5","2","개임(운량:3-7)","2","Low","2","SW ","2","","","6.4","2","21%-30%","2","Cumulus","2","Moderate ","2","SW ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","103-07","1966-04-28 12:00:00","130","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE V","2","","","","","","","","","","","","","",""
"정선해양관측","103-07","1966-05-17 09:06:00","130","36.505","0","0","","1020","2","16","2","개임(운량:3-7)","2","Low","2","","","","","","","31%-40%","2","Cirrocumulus","2","Moderate ","2","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-07","1966-07-24 14:50:00","130","36.505","0","0","","1006.5","2","20.4","2","개임(운량:3-7)","2","Low","2","NE ","2","FOREL-ULE SCALE III","2","20","2","51%-60%","2","Cirrus","2","Smooth-wavelets ","2","NE ","2","","","NE ","2"
"정선해양관측","103-07","1966-11-16 11:50:00","130","36.505","0","0","","1024","2","9.5","2","흐림(운량:8-10)","2","Low","2","","","","","","","71%-80%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","103-08","1966-04-28 14:05:00","130.3117","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","103-08","1966-05-18 10:50:00","130.3117","36.505","0","0","","1021.3","2","19","2","개임(운량:3-7)","2","Low","2","","","","","","","31%-40%","2","Cirrostratus","2","Moderate ","2","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-08","1966-11-16 13:40:00","130.3117","36.505","0","0","","1022.7","2","10.5","2","개임(운량:3-7)","2","Low","2","","","","","","","61%-70%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","103-09","1966-03-28 11:30:00","130.6217","36.505","0","0","","1021","2","9","2","개임(운량:3-7)","2","Low","2","NW ","2","FOREL-ULE SCALE II","2","7.9","2","51%-60%","2","Cirrus","2","Smooth-wavelets ","2","NW ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","103-09","1966-04-28 16:05:00","130.6217","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE IV","2","","","","","","","","","","","","","",""
"정선해양관측","103-09","1966-05-18 13:00:00","130.6217","36.505","0","0","","1021.3","2","21","2","개임(운량:3-7)","2","Low","2","","","","","","","61%-70%","2","Cirrostratus","2","Slight ","2","","","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-09","1966-07-24 19:20:00","130.6217","36.505","0","0","","1006.2","2","23.8","2","개임(운량:3-7)","2","Low","2","NE ","2","","","22.9","2","51%-60%","2","Cirrus","2","Smooth-wavelets ","2","NE ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","103-09","1966-11-16 15:30:00","130.6217","36.505","0","0","","1020","2","10.2","2","흐림(운량:8-10)","2","Low","2","","","","","","","71%-80%","2","Stratus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-10","1966-04-28 18:10:00","130.9267","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","103-10","1966-05-18 14:50:00","130.9267","36.505","0","0","","1020","2","20.8","2","흐림(운량:8-10)","2","Low","2","","","","","","","71%-80%","2","Cirrostratus","2","Slight ","2","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-10","1966-11-16 17:25:00","130.9267","36.505","0","0","","1020","2","10.5","2","개임(운량:3-7)","2","Low","2","","","","","","","61%-70%","2","Cirrostratus","2","Slight ","2","","","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-11","1966-03-28 07:30:00","131.233","36.505","0","0","","1022","2","7","2","개임(운량:3-7)","2","Low","2","NE ","2","","","6","2","21%-30%","2","Cirrus","2","Slight ","2","NE ","2","5.5- 7.9 ","2","E  ","2"
"정선해양관측","103-11","1966-07-21 21:45:00","131.233","36.505","0","0","","1007.9","2","23","2","흐림(운량:8-10)","2","Very Low","2","SW ","2","","","22.8","2","91%-100%","2","","","Calm-ripples ","2","SW ","2","","","",""
"정선해양관측","103-13","1966-03-28 01:40:00","131.8533","36.505","0","0","","1022","2","6.5","2","개임(운량:3-7)","2","Low","2","N  ","2","","","5.8","2","21%-30%","2","Cirrus","2","Moderate ","2","N  ","2","8.0-10.7 ","2","E  ","2"
"정선해양관측","103-13","1966-07-21 16:10:00","131.8533","36.505","0","0","","1007","2","24.2","2","흐림(운량:8-10)","2","Low","2","SW ","2","","","23.8","2","91%-100%","2","Cumulus","2","Moderate ","2","SW ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","104-04","1966-03-30 12:30:00","129.48","37.0567","0","0","","1020.2","2","11","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","7.6","2","61%-70%","2","Cirrostratus","2","Calm-glassy ","2","N  ","2","8.0-10.7 ","2","SE ","2"
"정선해양관측","104-04","1966-04-20 14:15:00","129.48","37.0567","0","0","","","","16.5","2","개임(운량:3-7)","2","Very Low","2","","","","","","","51%-60%","2","Cirrocumulus","2","Moderate ","2","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","104-04","1966-05-14 19:00:00","129.48","37.0567","0","0","","1010.7","2","19","2","개임(운량:3-7)","2","Low","2","","","","","","","41%-50%","2","Cirrocumulus","2","Slight ","2","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","104-04","1966-07-18 01:05:00","129.48","37.0567","0","0","","1006.2","2","18.7","2","흐림(운량:8-10)","2","Very Low","2","S  ","2","","","18.4","2","71%-80%","2","Stratus","2","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","104-04","1966-11-11 08:20:00","129.48","37.0567","0","0","","1017.3","2","13","2","쾌청(운량:0-2)","2","Low","2","","","","","","","11%-20%","2","Stratus","2","Slight ","2","","","3.4- 5.4 ","2","N  ","2"
"정선해양관측","104-05","1966-03-30 14:00:00","129.56","37.0567","0","0","","1019.5","2","11.5","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","10.4","2","51%-60%","2","Cirrus","2","Calm-glassy ","2","N  ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","104-05","1966-04-20 16:30:00","129.56","37.0567","0","0","","","","14","2","개임(운량:3-7)","2","Low","2","","","","","","","61%-70%","2","Cirrocumulus","2","Rough ","2","","","5.5- 7.9 ","2","SW ","2"
"정선해양관측","104-05","1966-05-14 17:30:00","129.56","37.0567","0","0","","1010.7","2","19.5","2","개임(운량:3-7)","2","Low","2","","","","","","","31%-40%","2","Stratus","2","Moderate ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","104-05","1966-07-18 02:05:00","129.56","37.0567","0","0","","1006.2","2","23.2","2","흐림(운량:8-10)","2","No Swell","2","S  ","2","","","20","2","91%-100%","2","","","Calm-glassy ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","104-05","1966-11-11 07:20:00","129.56","37.0567","0","0","","1017.3","2","14","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Stratus","2","Slight ","2","","","3.4- 5.4 ","2","N  ","2"
"정선해양관측","104-06","1966-04-20 14:15:00","129.7933","37.0567","0","0","","","","16.5","2","개임(운량:3-7)","2","","","","","","","","","51%-60%","2","Cirrocumulus","2","","","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","104-06","1966-05-14 16:00:00","129.7933","37.0567","0","0","","1012","2","20.8","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Cirrostratus","2","Moderate ","2","","","1.6- 3.3 ","2","SE ","2"
"정선해양관측","104-06","1966-11-11 05:50:00","129.7933","37.0567","0","0","","1017.3","2","14.5","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-07","1966-03-30 17:50:00","130","37.0567","0","0","","1018.4","2","11.1","2","개임(운량:3-7)","2","No Swell","2","NE ","2","FOREL-ULE SCALE III","2","8.9","2","51%-60%","2","Cumulus","2","Calm-glassy ","2","NE ","2","5.5- 7.9 ","2","SSW","2"
"정선해양관측","104-07","1966-05-14 14:00:00","130","37.0567","0","0","","1025.3","2","21.2","2","쾌청(운량:0-2)","2","Low","2","","","","","","","11%-20%","2","Stratus","2","Moderate ","2","","","0.3- 1.5 ","2","SE ","2"
"정선해양관측","104-07","1966-07-18 05:25:00","130","37.0567","0","0","","1006.3","2","22.2","2","흐림(운량:8-10)","2","Low","2","SSW","2","","","21.6","2","71%-80%","2","Cirrus","2","Slight ","2","SSW","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","104-07","1966-11-11 04:20:00","130","37.0567","0","0","","1017.3","2","14.5","2","개임(운량:3-7)","2","Low","2","","","","","","","21%-30%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-08","1966-05-14 12:05:00","130.3117","37.0567","0","0","","1012","2","20","2","쾌청(운량:0-2)","2","Low","2","","","","","","","11%-20%","2","Stratus","2","Moderate ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-08","1966-11-11 02:55:00","130.3117","37.0567","0","0","","1017.3","2","15","2","비","2","Low","2","","","","","","","91%-100%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-09","1966-03-30 22:40:00","130.6267","37.0567","0","0","","1018.8","2","8","2","개임(운량:3-7)","2","Very Low","2","NE ","2","","","7.9","2","41%-50%","2","Cumulus","2","Calm-glassy ","2","NE ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","104-09","1966-05-14 10:00:00","130.6267","37.0567","0","0","","1010.7","2","18.5","2","쾌청(운량:0-2)","2","Very Low","2","","","","","","","11%-20%","2","Stratus","2","Slight ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-09","1966-07-18 10:15:00","130.6267","37.0567","0","0","","1007.2","2","22.8","2","흐림(운량:8-10)","2","Low","2","SW ","2","FOREL-ULE SCALE III","2","22.4","2","91%-100%","2","Stratus","2","Slight ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","104-09","1966-11-11 01:00:00","130.6267","37.0567","0","0","","1018.7","2","15","2","비","2","Low","2","","","","","","","31%-40%","2","Cirrostratus","2","Slight ","2","","","3.4- 5.4 ","2","NW ","2"
"정선해양관측","104-10","1966-05-14 08:10:00","130.94","37.0567","0","0","","1010.7","2","17","2","개임(운량:3-7)","2","Low","2","","","","","","","41%-50%","2","Cirrostratus","2","Slight ","2","","","0 - 0.2 ","2","W  ","2"
"정선해양관측","104-10","1966-11-10 23:00:00","130.94","37.0567","0","0","","1017.3","2","15.3","2","비","2","Low","2","","","","","","","91%-100%","2","Cirrocumulus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-11","1966-03-31 03:45:00","131.255","37.0567","0","0","","1016.5","2","10.2","2","개임(운량:3-7)","2","Very Low","2","E  ","2","","","8.8","2","51%-60%","2","Cumulus","2","Calm-ripples ","2","E  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","104-11","1966-07-18 14:25:00","131.255","37.0567","0","0","","1006.6","2","23.2","2","흐림(운량:8-10)","2","Low","2","SW ","2","FOREL-ULE SCALE III","2","22.4","2","81%-90%","2","Cumulus","2","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","104-13","1966-03-31 09:30:00","131.8767","37.0567","0","0","","1017","2","11.3","2","흐림(운량:8-10)","2","No Swell","2","E  ","2","","","9.2","2","71%-80%","2","Altostratus","2","Calm-glassy ","2","E  ","2","3.4- 5.4 ","2","S  ","2"
