"정선해양관측","102-00","2015-08-12 14:54:00","129.5883","36.0767","0","0","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-00","2015-08-12 14:54:00","129.5883","36.0767","0","10","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-00","2015-08-12 14:54:00","129.5883","36.0767","0","20","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-00","2015-08-12 14:54:00","129.5883","36.0767","0","30","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-00","2015-10-31 21:21:00","129.5883","36.0767","0","0","","4","2","1034","2","14.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2015-10-31 21:21:00","129.5883","36.0767","0","10","","4","2","1034","2","14.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2015-10-31 21:21:00","129.5883","36.0767","0","20","","4","2","1034","2","14.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2015-10-31 21:21:00","129.5883","36.0767","0","30","","4","2","1034","2","14.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2015-12-15 08:35:00","129.5883","36.0767","0","0","","7","2","1021","2","13.8","2","흐림(운량:8-10)","2","","","","","","","W  ","2"
"정선해양관측","102-00","2015-12-15 08:35:00","129.5883","36.0767","0","10","","7","2","1021","2","13.8","2","흐림(운량:8-10)","2","","","","","","","W  ","2"
"정선해양관측","102-00","2015-12-15 08:35:00","129.5883","36.0767","0","20","","7","2","1021","2","13.8","2","흐림(운량:8-10)","2","","","","","","","W  ","2"
"정선해양관측","102-00","2015-12-15 08:35:00","129.5883","36.0767","0","30","","7","2","1021","2","13.8","2","흐림(운량:8-10)","2","","","","","","","W  ","2"
"정선해양관측","102-04","2015-02-15 16:45:00","129.615","36.0767","0","0","","6","2","1028","2","10.8","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-04","2015-02-15 16:45:00","129.615","36.0767","0","10","","6","2","1028","2","10.8","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-04","2015-02-15 16:45:00","129.615","36.0767","0","20","","6","2","1028","2","10.8","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-04","2015-02-15 16:45:00","129.615","36.0767","0","30","","6","2","1028","2","10.8","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-04","2015-02-15 16:45:00","129.615","36.0767","0","50","","6","2","1028","2","10.8","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-04","2015-04-18 19:40:00","129.615","36.0767","0","0","","9","2","1019","2","15.6","2","","","","","","","","","S  ","2"
"정선해양관측","102-04","2015-04-18 19:40:00","129.615","36.0767","0","10","","9","2","1019","2","15.6","2","","","","","","","","","S  ","2"
"정선해양관측","102-04","2015-04-18 19:40:00","129.615","36.0767","0","20","","9","2","1019","2","15.6","2","","","","","","","","","S  ","2"
"정선해양관측","102-04","2015-04-18 19:40:00","129.615","36.0767","0","30","","9","2","1019","2","15.6","2","","","","","","","","","S  ","2"
"정선해양관측","102-04","2015-04-18 19:40:00","129.615","36.0767","0","50","","9","2","1019","2","15.6","2","","","","","","","","","S  ","2"
"정선해양관측","102-04","2015-06-17 13:02:00","129.615","36.0767","0","0","","5","2","1012","2","20.9","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-04","2015-06-17 13:02:00","129.615","36.0767","0","10","","5","2","1012","2","20.9","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-04","2015-06-17 13:02:00","129.615","36.0767","0","20","","5","2","1012","2","20.9","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-04","2015-06-17 13:02:00","129.615","36.0767","0","30","","5","2","1012","2","20.9","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-04","2015-06-17 13:02:00","129.615","36.0767","0","50","","5","2","1012","2","20.9","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-04","2015-08-12 14:41:00","129.615","36.0767","0","0","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-04","2015-08-12 14:41:00","129.615","36.0767","0","10","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-04","2015-08-12 14:41:00","129.615","36.0767","0","20","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-04","2015-08-12 14:41:00","129.615","36.0767","0","30","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-04","2015-08-12 14:41:00","129.615","36.0767","0","50","","9","2","1009","2","23.4","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-04","2015-10-31 21:04:00","129.615","36.0767","0","0","","4","2","1034","2","13.8","2","","","","","","","","","NW ","2"
"정선해양관측","102-04","2015-10-31 21:04:00","129.615","36.0767","0","10","","4","2","1034","2","13.8","2","","","","","","","","","NW ","2"
"정선해양관측","102-04","2015-10-31 21:04:00","129.615","36.0767","0","20","","4","2","1034","2","13.8","2","","","","","","","","","NW ","2"
"정선해양관측","102-04","2015-10-31 21:04:00","129.615","36.0767","0","30","","4","2","1034","2","13.8","2","","","","","","","","","NW ","2"
"정선해양관측","102-04","2015-10-31 21:04:00","129.615","36.0767","0","50","","4","2","1034","2","13.8","2","","","","","","","","","NW ","2"
"정선해양관측","102-04","2015-12-15 08:18:00","129.615","36.0767","0","0","","7","2","1021","2","13.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2015-12-15 08:18:00","129.615","36.0767","0","10","","7","2","1021","2","13.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2015-12-15 08:18:00","129.615","36.0767","0","20","","7","2","1021","2","13.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2015-12-15 08:18:00","129.615","36.0767","0","30","","7","2","1021","2","13.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2015-12-15 08:18:00","129.615","36.0767","0","50","","7","2","1021","2","13.5","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","0","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","10","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","20","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","30","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","50","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","75","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","100","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","125","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-02-15 16:13:00","129.6883","36.0767","0","150","","5","2","1028","2","11.7","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","0","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","10","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","20","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","30","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","50","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","75","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","100","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","125","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-04-18 19:03:00","129.6883","36.0767","0","150","","9","2","1019","2","16","2","","","","","","","","","S  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","0","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","10","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","20","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","30","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","50","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","75","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","100","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","125","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-06-17 12:29:00","129.6883","36.0767","0","150","","5","2","1012","2","19.2","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","0","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","10","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","20","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","30","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","50","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","75","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","100","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","125","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-08-12 14:06:00","129.6883","36.0767","0","150","","9","2","1010","2","24.5","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","0","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","10","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","20","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","30","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","50","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","75","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","100","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","125","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-10-31 20:22:00","129.6883","36.0767","0","150","","5","2","1034","2","14.5","2","","","","","","","","","N  ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","0","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","10","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","20","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","30","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","50","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","75","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","100","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","125","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2015-12-15 07:40:00","129.6883","36.0767","0","150","","8","2","1020","2","13.5","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","0","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","10","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","20","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","30","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","50","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","75","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","100","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","125","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","150","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","200","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","250","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","300","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","400","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-02-15 15:21:00","129.7967","36.0767","0","500","","5","2","1028","2","12.3","2","흐림(운량:8-10)","2","","","","","","","NE ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","0","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","10","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","20","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","30","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","50","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","75","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","100","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","125","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","150","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","200","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","250","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","300","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","400","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-04-18 17:54:00","129.7967","36.0767","0","500","","9","2","1020","2","16","2","흐림(운량:8-10)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","0","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","10","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","20","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","30","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","50","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","75","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","100","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","125","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","150","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","200","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","250","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","300","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","400","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-06-17 11:31:00","129.7967","36.0767","0","500","","5","2","1012","2","22.4","2","개임(운량:3-7)","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","0","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","10","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","20","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","30","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","50","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","75","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","100","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","125","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","150","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","200","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-06","2015-08-12 13:04:00","129.7967","36.0767","0","250","","9","2","1010","2","24.4","2","비","2","","","","","","","N  ","2"
