"정선해양관측","102-04","1989-08-19 09:35:00","129.615","36.0767","0","10","","33.578","1","18.27","1","5.37","1","","","","","","","",""
"정선해양관측","102-04","1989-08-19 09:35:00","129.615","36.0767","0","20","","33.343","1","14.25","1","5.13","1","","","","","","","",""
"정선해양관측","102-04","1989-08-19 09:35:00","129.615","36.0767","0","30","","34.285","1","13.39","1","5.13","1","","","","","","","",""
"정선해양관측","102-04","1989-08-19 09:35:00","129.615","36.0767","0","50","","34.328","1","11.03","1","5.13","1","","","","","","","",""
"정선해양관측","102-04","1989-10-10 12:30:00","129.615","36.0767","0","0","","32.927","1","21.5","1","5.21","1","","","","","","","13","2"
"정선해양관측","102-04","1989-10-10 12:30:00","129.615","36.0767","0","10","","32.911","1","21.32","1","5.43","1","","","","","","","",""
"정선해양관측","102-04","1989-10-10 12:30:00","129.615","36.0767","0","20","","33.192","1","19.86","1","4.78","1","","","","","","","",""
"정선해양관측","102-04","1989-10-10 12:30:00","129.615","36.0767","0","30","","33.974","1","18.99","1","5.12","1","","","","","","","",""
"정선해양관측","102-04","1989-10-10 12:30:00","129.615","36.0767","0","50","","34.297","1","18.89","1","5.18","1","","","","","","","",""
"정선해양관측","102-04","1989-12-21 06:10:00","129.615","36.0767","0","0","","34.232","1","15.27","1","5.33","1","","","","","","","",""
"정선해양관측","102-04","1989-12-21 06:10:00","129.615","36.0767","0","10","","34.218","1","15.37","1","4.91","1","","","","","","","",""
"정선해양관측","102-04","1989-12-21 06:10:00","129.615","36.0767","0","20","","34.132","1","15.42","1","5.05","1","","","","","","","",""
"정선해양관측","102-04","1989-12-21 06:10:00","129.615","36.0767","0","30","","34.134","1","15.41","1","5.08","1","","","","","","","",""
"정선해양관측","102-04","1989-12-21 06:10:00","129.615","36.0767","0","50","","34.171","1","11.57","1","4.57","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","0","","34.308","1","12.58","1","6.23","1","","","","","","","11.5","2"
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","10","","34.317","1","12.58","1","6.09","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","20","","34.286","1","12.57","1","6.1","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","30","","34.309","1","12.57","1","6.12","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","50","","34.306","1","12.56","1","5.92","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","75","","34.349","1","12.53","1","5.92","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","98","","34.267","1","8.65","1","5.45","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","123","","34.18","1","7.51","1","5.81","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","147","","34.108","1","4.3","1","5.76","1","","","","","","","",""
"정선해양관측","102-05","1989-02-13 11:20:00","129.6883","36.0767","0","195","","34.184","1","2.49","1","5.76","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","0","","34.421","1","14.43","1","6.31","1","","","","","","","10","2"
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","10","","34.452","1","14.53","1","6.06","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","20","","34.449","1","14.52","1","6.17","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","30","","34.444","1","14.38","1","5.89","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","50","","34.291","1","12.26","1","5.74","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","75","","34.275","1","10.05","1","5.53","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","99","","34.091","1","4.97","1","5.21","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","124","","34.025","1","2.61","1","5.48","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","148","","34.041","1","1.7","1","5.55","1","","","","","","","",""
"정선해양관측","102-05","1989-04-10 11:50:00","129.6883","36.0767","0","197","","33.998","1","1.05","1","5.46","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","0","","33.907","1","17.23","1","5","1","","","","","","","8","2"
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","10","","34.119","1","15.3","1","4.9","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","20","","34.216","1","14.47","1","4.65","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","30","","34.307","1","12.65","1","4.5","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","50","","34.341","1","9.98","1","4.37","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","75","","34.262","1","6.66","1","4.95","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","98","","34.174","1","4.39","1","5.59","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","122","","34.115","1","3.28","1","5.5","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","145","","34.103","1","2.65","1","4.65","1","","","","","","","",""
"정선해양관측","102-05","1989-06-16 08:55:00","129.6883","36.0767","0","193","","34.103","1","2","1","5.2","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","0","","32.742","1","24.85","1","5.62","1","","","","","","","16","2"
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","10","","32.702","1","24.31","1","5.02","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","20","","32.854","1","23.48","1","5.07","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","30","","33.981","1","20.61","1","5.13","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","50","","34.013","1","14.22","1","5.02","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","75","","34.331","1","11.63","1","5.07","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","97","","34.104","1","6.94","1","5.11","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","121","","34.126","1","4.6","1","5.02","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","143","","34.138","1","3.21","1","5.18","1","","","","","","","",""
"정선해양관측","102-05","1989-08-19 10:15:00","129.6883","36.0767","0","190","","34.152","1","1.59","1","5.43","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","0","","33.187","1","21.92","1","5.73","1","","","","","","","15","2"
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","10","","33.205","1","21.92","1","5.49","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","20","","33.268","1","21.1","1","5.6","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","30","","34.189","1","15.55","1","4.27","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","50","","34.312","1","13.9","1","4.47","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","75","","34.098","1","8.02","1","6.04","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","98","","34.157","1","4.86","1","5.96","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","123","","34.142","1","2.88","1","5.76","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","146","","34.107","1","1.63","1","5.42","1","","","","","","","",""
"정선해양관측","102-05","1989-10-10 13:10:00","129.6883","36.0767","0","195","","34.098","1","0.87","1","5.78","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","0","","34.232","1","16.33","1","5.16","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","10","","34.188","1","16.32","1","5.21","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","20","","34.131","1","15.56","1","5.31","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","30","","34.12","1","15.4","1","5.19","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","50","","34.175","1","15.28","1","5.73","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","75","","34.21","1","13.29","1","4.27","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","96","","34.127","1","8.73","1","5.4","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","120","","34.079","1","3.32","1","5.22","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","143","","34.084","1","2.79","1","5.56","1","","","","","","","",""
"정선해양관측","102-05","1989-12-21 06:40:00","129.6883","36.0767","0","190","","34.066","1","2.4","1","5.27","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","0","","34.218","1","12.61","1","5.9","1","","","","","","","13","2"
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","10","","34.256","1","12.61","1","5.81","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","20","","34.319","1","12.56","1","5.87","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","30","","34.307","1","12.53","1","5.87","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","50","","34.302","1","12.09","1","5.66","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","75","","34.259","1","10.79","1","5.71","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","98","","34.103","1","8.71","1","5.45","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","123","","34.124","1","7.01","1","5.29","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","146","","34.089","1","5.44","1","5.4","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","195","","34.016","1","3.62","1","5.81","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","243","","34.052","1","3.06","1","5.81","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","290","","34.065","1","2.07","1","5.5","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","387","","34.09","1","0.48","1","5.66","1","","","","","","","",""
"정선해양관측","102-06","1989-02-13 12:15:00","129.7967","36.0767","0","482","","34.094","1","0.27","1","5.5","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","0","","34.258","1","14.94","1","5.59","1","","","","","","","11","2"
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","10","","34.103","1","14.7","1","5.31","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","20","","33.967","1","14.38","1","5.34","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","30","","34.004","1","13.7","1","5.35","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","50","","33.977","1","13.37","1","6.09","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","75","","34.383","1","11.94","1","6.27","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","99","","34.383","1","8.39","1","5.46","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","124","","34.424","1","9.72","1","6.11","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","148","","34.507","1","4.23","1","6.08","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","197","","34.459","1","1.26","1","6.07","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","246","","34.297","1","0.61","1","5.85","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","296","","34.185","1","0.52","1","5.91","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","394","","34.045","1","0.48","1","5.7","1","","","","","","","",""
"정선해양관측","102-06","1989-04-10 12:40:00","129.7967","36.0767","0","492","","34.067","1","0.36","1","5.56","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","0","","33.775","1","18.84","1","5.1","1","","","","","","","19","2"
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","10","","34.234","1","16.35","1","5.4","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","20","","34.411","1","15.65","1","4.75","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","30","","34.528","1","15.35","1","4.41","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","50","","34.348","1","14.35","1","5.4","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","75","","34.389","1","13.44","1","4.26","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","98","","34.302","1","6.07","1","4.75","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","123","","34.313","1","5.94","1","5","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","147","","34.21","1","3.54","1","4.9","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","193","","34.155","1","1.66","1","4.95","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","241","","34.124","1","1.17","1","4.9","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","290","","34.148","1","0.73","1","5.6","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","387","","34.156","1","0.52","1","5.81","1","","","","","","","",""
"정선해양관측","102-06","1989-06-16 10:00:00","129.7967","36.0767","0","483","","34.148","1","0.42","1","5.65","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","0","","32.595","1","25.01","1","5.31","1","","","","","","","17","2"
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","10","","32.747","1","24.92","1","5.04","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","20","","32.829","1","24.87","1","5.02","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","30","","32.948","1","24.83","1","5.07","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","50","","33.823","1","16.28","1","5.3","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","75","","34.39","1","14.47","1","5.07","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","100","","34.359","1","8.57","1","5.57","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","125","","34.241","1","3.78","1","5.89","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","150","","34.166","1","2.47","1","6.11","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","200","","34.106","1","1.48","1","5.75","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","250","","34.102","1","0.8","1","5.56","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","300","","34.105","1","0.67","1","5.67","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","400","","34.074","1","0.33","1","5.78","1","","","","","","","",""
"정선해양관측","102-06","1989-08-19 11:15:00","129.7967","36.0767","0","500","","34.045","1","0.28","1","5.89","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","0","","33.17","1","21.63","1","5.73","1","","","","","","","15","2"
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","10","","33.19","1","21.7","1","5.73","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","20","","33.167","1","21.71","1","5.58","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","30","","33.366","1","17.79","1","5.21","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","50","","34.247","1","15.54","1","5.1","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","75","","34.391","1","15.21","1","4.9","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","98","","34.409","1","14.25","1","5.22","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","123","","34.331","1","11.61","1","5","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","147","","34.356","1","10.17","1","5.73","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","196","","34.197","1","6.4","1","5.62","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","244","","34.127","1","3.24","1","5.83","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","293","","34.11","1","1.7","1","5.52","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","392","","34.098","1","0.63","1","5.42","1","","","","","","","",""
"정선해양관측","102-06","1989-10-10 14:00:00","129.7967","36.0767","0","490","","34.079","1","0.43","1","5.4","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","0","","34.218","1","15.53","1","5.19","1","","","","","","","16","2"
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","10","","34.262","1","15.84","1","5.51","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","20","","34.241","1","15.8","1","5.42","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","30","","34.123","1","15.69","1","5.3","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","50","","34.157","1","15.65","1","5.08","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","75","","34.222","1","15.59","1","4.95","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","97","","34.266","1","15.02","1","4.29","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","121","","34.186","1","8.88","1","5.05","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","145","","34.184","1","3.72","1","5.26","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","193","","34.132","1","3.37","1","5.38","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","241","","34.138","1","3.33","1","5.46","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","290","","34.122","1","2.06","1","5.67","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","388","","34.152","1","1.02","1","5.37","1","","","","","","","",""
"정선해양관측","102-06","1989-12-21 07:40:00","129.7967","36.0767","0","486","","34.115","1","0.58","1","5.48","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","0","","34.191","1","12.52","1","5.81","1","","","","","","","14","2"
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","10","","34.303","1","12.51","1","5.92","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","20","","34.289","1","12.41","1","5.97","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","30","","34.269","1","12.29","1","6.12","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","50","","34.264","1","12.28","1","5.81","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","75","","34.234","1","11.72","1","5.71","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","97","","34.242","1","10.41","1","5.55","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","121","","34.229","1","6.24","1","5.19","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","139","","34.186","1","5.67","1","5.29","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","187","","34.104","1","2.29","1","5.34","1","","","","","","","",""
"정선해양관측","102-07","1989-02-13 13:50:00","130","36.0767","0","235","","34.107","1","1.14","1","5.55","1","","","","","","","",""
