"정선해양관측","102-04","2017-06-23 22:44:00","129.615","36.0767","0","0","","1013","2"
"정선해양관측","102-04","2017-06-23 22:44:00","129.615","36.0767","0","10","","1013","2"
"정선해양관측","102-04","2017-06-23 22:44:00","129.615","36.0767","0","20","","1013","2"
"정선해양관측","102-04","2017-06-23 22:44:00","129.615","36.0767","0","30","","1013","2"
"정선해양관측","102-04","2017-06-23 22:44:00","129.615","36.0767","0","50","","1013","2"
"정선해양관측","102-04","2017-08-21 17:08:00","129.615","36.0767","0","0","","1013","2"
"정선해양관측","102-04","2017-08-21 17:08:00","129.615","36.0767","0","10","","1013","2"
"정선해양관측","102-04","2017-08-21 17:08:00","129.615","36.0767","0","20","","1013","2"
"정선해양관측","102-04","2017-08-21 17:08:00","129.615","36.0767","0","30","","1013","2"
"정선해양관측","102-04","2017-08-21 17:08:00","129.615","36.0767","0","50","","1013","2"
"정선해양관측","102-04","2017-08-21 17:08:00","129.615","36.0767","0","75","","1013","2"
"정선해양관측","102-04","2017-10-25 21:27:00","129.615","36.0767","0","0","","1030","2"
"정선해양관측","102-04","2017-10-25 21:27:00","129.615","36.0767","0","10","","1030","2"
"정선해양관측","102-04","2017-10-25 21:27:00","129.615","36.0767","0","20","","1030","2"
"정선해양관측","102-04","2017-10-25 21:27:00","129.615","36.0767","0","30","","1030","2"
"정선해양관측","102-04","2017-10-25 21:27:00","129.615","36.0767","0","50","","1030","2"
"정선해양관측","102-04","2017-12-21 10:08:00","129.615","36.0767","0","0","","1036","2"
"정선해양관측","102-04","2017-12-21 10:08:00","129.615","36.0767","0","10","","1036","2"
"정선해양관측","102-04","2017-12-21 10:08:00","129.615","36.0767","0","20","","1036","2"
"정선해양관측","102-04","2017-12-21 10:08:00","129.615","36.0767","0","30","","1036","2"
"정선해양관측","102-04","2017-12-21 10:08:00","129.615","36.0767","0","50","","1036","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","0","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","10","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","20","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","30","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","50","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","75","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","100","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","125","","1031","2"
"정선해양관측","102-05","2017-02-15 19:44:00","129.6883","36.0767","0","150","","1031","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","0","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","10","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","20","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","30","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","50","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","75","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","100","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","125","","1021","2"
"정선해양관측","102-05","2017-04-14 03:29:00","129.6883","36.0767","0","150","","1021","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","0","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","10","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","20","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","30","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","50","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","75","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","100","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","125","","1013","2"
"정선해양관측","102-05","2017-06-23 22:03:00","129.6883","36.0767","0","150","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","0","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","10","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","20","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","30","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","50","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","75","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","100","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","125","","1013","2"
"정선해양관측","102-05","2017-08-21 16:23:00","129.6883","36.0767","0","150","","1013","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","0","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","10","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","20","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","30","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","50","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","75","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","100","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","125","","1030","2"
"정선해양관측","102-05","2017-10-25 20:46:00","129.6883","36.0767","0","150","","1030","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","0","","1036","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","10","","1036","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","20","","1036","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","30","","1036","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","50","","1036","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","75","","1036","2"
"정선해양관측","102-05","2017-12-21 09:33:00","129.6883","36.0767","0","100","","1036","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","0","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","10","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","20","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","30","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","50","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","75","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","100","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","125","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","150","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","200","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","250","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","300","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","400","","1031","2"
"정선해양관측","102-06","2017-02-15 18:32:00","129.7967","36.0767","0","500","","1031","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","0","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","10","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","20","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","30","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","50","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","75","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","100","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","125","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","150","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","200","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","250","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","300","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","400","","1021","2"
"정선해양관측","102-06","2017-04-14 02:31:00","129.7967","36.0767","0","500","","1021","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","0","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","10","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","20","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","30","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","50","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","75","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","100","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","125","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","150","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","200","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","250","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","300","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","400","","1012","2"
"정선해양관측","102-06","2017-06-23 20:58:00","129.7967","36.0767","0","500","","1012","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","0","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","10","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","20","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","30","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","50","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","75","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","100","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","125","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","150","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","200","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","250","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","300","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","400","","1014","2"
"정선해양관측","102-06","2017-08-21 15:11:00","129.7967","36.0767","0","500","","1014","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","0","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","10","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","20","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","30","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","50","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","75","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","100","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","125","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","150","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","200","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","250","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","300","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","400","","1030","2"
"정선해양관측","102-06","2017-10-25 19:44:00","129.7967","36.0767","0","500","","1030","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","0","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","10","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","20","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","30","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","50","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","75","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","100","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","125","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","150","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","200","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","250","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","300","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","400","","1035","2"
"정선해양관측","102-06","2017-12-21 08:23:00","129.7967","36.0767","0","500","","1035","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","0","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","10","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","20","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","30","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","50","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","75","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","100","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","125","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","150","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","200","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","250","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","300","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","400","","1031","2"
"정선해양관측","102-07","2017-02-15 16:52:00","130","36.0767","0","500","","1031","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","0","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","10","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","20","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","30","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","50","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","75","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","100","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","125","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","150","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","200","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","250","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","300","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","400","","1021","2"
"정선해양관측","102-07","2017-04-14 00:19:00","130","36.0767","0","500","","1021","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","0","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","10","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","20","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","30","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","50","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","75","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","100","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","125","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","150","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","200","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","250","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","300","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","400","","1012","2"
"정선해양관측","102-07","2017-06-23 19:33:00","130","36.0767","0","500","","1012","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","0","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","10","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","20","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","30","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","50","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","75","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","100","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","125","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","150","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","200","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","250","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","300","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","400","","1015","2"
"정선해양관측","102-07","2017-08-21 13:27:00","130","36.0767","0","500","","1015","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","0","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","10","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","20","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","30","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","50","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","75","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","100","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","125","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","150","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","200","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","250","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","300","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","400","","1030","2"
"정선해양관측","102-07","2017-10-25 18:19:00","130","36.0767","0","500","","1030","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","0","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","10","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","20","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","30","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","50","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","75","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","100","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","125","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","150","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","200","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","250","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","300","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","400","","1035","2"
"정선해양관측","102-07","2017-12-21 06:48:00","130","36.0767","0","500","","1035","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","0","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","10","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","20","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","30","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","50","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","75","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","100","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","125","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","150","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","200","","1033","2"
"정선해양관측","102-08","2017-02-15 14:54:00","130.3067","36.0767","0","250","","1033","2"
