"정선해양관측","102-04","1996-06-04 18:10:00","129.615","36.0767","0","50","","34.25","1","6.84","1","5.76","1","","","","","","","","","",""
"정선해양관측","102-04","1996-08-03 09:45:00","129.615","36.0767","0","0","","33.11","1","21.8","1","5.72","1","","","","","","","","","10","2"
"정선해양관측","102-04","1996-08-03 09:45:00","129.615","36.0767","0","10","","33.42","1","15.32","1","5.68","1","","","","","","","","","",""
"정선해양관측","102-04","1996-08-03 09:45:00","129.615","36.0767","0","20","","33.7","1","13.33","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-04","1996-08-03 09:45:00","129.615","36.0767","0","30","","34.02","1","9.15","1","5.51","1","","","","","","","","","",""
"정선해양관측","102-04","1996-08-03 09:45:00","129.615","36.0767","0","50","","34.08","1","6.61","1","5.45","1","","","","","","","","","",""
"정선해양관측","102-04","1996-10-09 15:15:00","129.615","36.0767","0","0","","32.93","1","20.84","1","5.61","1","","","","","","","","","9","2"
"정선해양관측","102-04","1996-10-09 15:15:00","129.615","36.0767","0","10","","32.94","1","20.52","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-04","1996-10-09 15:15:00","129.615","36.0767","0","20","","32.98","1","19.99","1","5.61","1","","","","","","","","","",""
"정선해양관측","102-04","1996-10-09 15:15:00","129.615","36.0767","0","30","","33.49","1","16.9","1","5.58","1","","","","","","","","","",""
"정선해양관측","102-04","1996-10-09 15:15:00","129.615","36.0767","0","50","","34.14","1","8.27","1","5.56","1","","","","","","","","","",""
"정선해양관측","102-04","1996-12-09 10:55:00","129.615","36.0767","0","0","","34.15","1","16.06","1","5.3","1","","","","","","","","","10","2"
"정선해양관측","102-04","1996-12-09 10:55:00","129.615","36.0767","0","10","","33.87","1","13.75","1","5.27","1","","","","","","","","","",""
"정선해양관측","102-04","1996-12-09 10:55:00","129.615","36.0767","0","20","","33.87","1","12.96","1","5.3","1","","","","","","","","","",""
"정선해양관측","102-04","1996-12-09 10:55:00","129.615","36.0767","0","30","","33.87","1","12","1","5.4","1","","","","","","","","","",""
"정선해양관측","102-04","1996-12-09 10:55:00","129.615","36.0767","0","50","","34.01","1","9.55","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","0","","34.51","1","10.63","1","6.38","1","5.65","1","0.13","2","0.28","1","6.52","1","8","2"
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","10","","34.49","1","10.65","1","6.35","1","","","","","","","","","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","20","","34.43","1","9.86","1","6.27","1","5.68","1","0.11","2","0.31","1","7.43","1","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","30","","34.36","1","8.69","1","6.32","1","","","","","","","","","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","50","","34.28","1","8.41","1","6.28","1","6.06","1","0.12","2","0.37","1","8.68","1","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","75","","34.13","1","8.16","1","6.23","1","","","","","","","","","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","100","","34.15","1","6.95","1","6.24","1","7.19","1","0.15","2","0.53","1","8.35","1","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","125","","34.06","1","3.86","1","6.16","1","","","","","","","","","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","150","","34.05","1","3.19","1","6.24","1","","","","","","","","","",""
"정선해양관측","102-05","1996-02-13 08:05:00","129.6883","36.0767","0","200","","34.04","1","2.71","1","6.24","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","0","","34.58","1","12.28","1","6.32","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","10","","34.56","1","12.29","1","6.33","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","20","","34.52","1","12.1","1","6.3","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","30","","34.57","1","11.74","1","6.29","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","50","","34.5","1","10.45","1","6.26","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","75","","34.24","1","5.7","1","6.18","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","100","","34.11","1","3.42","1","5.88","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","125","","34.08","1","2.54","1","5.79","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","150","","34.08","1","1.93","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-05","1996-04-08 21:45:00","129.6883","36.0767","0","200","","34.07","1","1","1","5.83","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","0","","34.38","1","17.78","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","10","","34.39","1","14.62","1","5.87","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","20","","34.45","1","12.65","1","5.76","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","30","","34.47","1","11.14","1","5.76","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","50","","34.22","1","9.01","1","5.78","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","75","","34.14","1","5.78","1","5.63","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","100","","34.1","1","4.24","1","5.54","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","125","","34.05","1","2.32","1","5.38","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","150","","34.03","1","1.72","1","5.31","1","","","","","","","","","",""
"정선해양관측","102-05","1996-06-04 18:50:00","129.6883","36.0767","0","200","","34.02","1","1.46","1","5.29","1","","","","","","","","","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","0","","33.09","1","23.81","1","5.67","1","2.76","1","0.17","2","0.46","1","2.05","1","15","2"
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","10","","33.45","1","18.88","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","20","","33.71","1","13.94","1","5.55","1","4.55","1","0.22","2","0.36","1","2.52","1","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","30","","34.05","1","9.6","1","5.44","1","","","","","","","","","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","50","","34.13","1","6.47","1","5.31","1","7.55","1","0.24","2","0.72","1","4.51","1","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","75","","34.08","1","4.49","1","5.42","1","","","","","","","","","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","100","","34.03","1","2.91","1","5.48","1","12.41","1","0.23","2","0.85","1","5.28","1","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","125","","34.04","1","2.27","1","5.53","1","","","","","","","","","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","150","","34.01","1","2.01","1","5.68","1","","","","","","","","","",""
"정선해양관측","102-05","1996-08-03 10:30:00","129.6883","36.0767","0","200","","33.99","1","1.5","1","5.8","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","0","","32.66","1","21.47","1","5.63","1","","","","","","","","","13","2"
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","10","","32.64","1","21.28","1","5.65","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","20","","32.62","1","18.39","1","5.59","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","30","","33.41","1","13.59","1","5.61","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","50","","34.15","1","9.26","1","5.65","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","75","","34.21","1","4.36","1","5.79","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","100","","34.09","1","2.68","1","5.95","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","125","","34","1","2.12","1","5.93","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","150","","34","1","1.66","1","5.97","1","","","","","","","","","",""
"정선해양관측","102-05","1996-10-09 15:50:00","129.6883","36.0767","0","200","","33.99","1","1.52","1","5.91","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","0","","34.22","1","16.91","1","5.32","1","","","","","","","","","15","2"
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","10","","34.21","1","16.92","1","5.36","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","20","","34.19","1","16.66","1","5.45","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","30","","34.18","1","16.58","1","5.48","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","50","","34.19","1","16.34","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","75","","33.97","1","7.72","1","5.33","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","100","","34.01","1","2.4","1","5.27","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","125","","34.02","1","2.12","1","5.41","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","150","","34.03","1","1.31","1","5.32","1","","","","","","","","","",""
"정선해양관측","102-05","1996-12-09 11:45:00","129.6883","36.0767","0","200","","34.04","1","0.98","1","5.66","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","0","","34.54","1","11.13","1","6.39","1","","","","","","","","","7","2"
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","10","","34.44","1","10.88","1","6.36","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","20","","34.44","1","10.07","1","6.46","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","30","","34.37","1","9.23","1","6.43","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","50","","34.33","1","8.59","1","6.39","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","75","","34.13","1","8.21","1","6.27","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","100","","34.16","1","7.01","1","6.24","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","125","","34.04","1","3.88","1","6.17","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","150","","34.04","1","3.36","1","6.21","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","200","","34.04","1","2.17","1","6.22","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","250","","34.02","1","1.21","1","6.17","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","300","","34.03","1","1.02","1","6.14","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","400","","34.05","1","0.67","1","6.17","1","","","","","","","","","",""
"정선해양관측","102-06","1996-02-13 08:50:00","129.7967","36.0767","0","500","","34.04","1","0.48","1","6.16","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","0","","34.6","1","12.72","1","6.37","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","10","","34.61","1","12.73","1","6.34","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","20","","34.61","1","12.74","1","6.35","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","30","","34.61","1","12.52","1","6.31","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","50","","34.58","1","10.55","1","6.28","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","75","","34.58","1","6.22","1","6.16","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","100","","34.19","1","3.59","1","5.93","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","125","","34.16","1","2.15","1","5.9","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","150","","34.1","1","1.26","1","5.88","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","200","","34.07","1","1.26","1","5.89","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","250","","34.05","1","0.89","1","5.87","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","300","","34.05","1","0.74","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","400","","34.04","1","0.55","1","5.78","1","","","","","","","","","",""
"정선해양관측","102-06","1996-04-08 21:05:00","129.7967","36.0767","0","500","","34.04","1","0.41","1","5.81","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","0","","34.31","1","17.06","1","5.82","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","10","","34.37","1","16.73","1","5.83","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","20","","34.45","1","14.33","1","5.82","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","30","","34.48","1","13.41","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","50","","34.38","1","9.43","1","5.75","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","75","","34.19","1","7","1","5.65","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","100","","34.13","1","4.37","1","5.48","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","125","","34.02","1","3.38","1","5.42","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","150","","34.03","1","2.28","1","5.48","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","200","","34.03","1","1.43","1","5.58","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","250","","34.02","1","1.19","1","5.77","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","300","","34.02","1","1.03","1","5.84","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","400","","34.03","1","0.86","1","5.88","1","","","","","","","","","",""
"정선해양관측","102-06","1996-06-04 19:35:00","129.7967","36.0767","0","500","","34.03","1","0.7","1","5.85","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","0","","33.12","1","23.47","1","5.48","1","","","","","","","","","15","2"
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","10","","33.23","1","18.34","1","5.52","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","20","","33.61","1","13.47","1","5.56","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","30","","34.08","1","10.41","1","5.47","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","50","","34.23","1","7.18","1","5.33","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","75","","34.15","1","4.21","1","5.37","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","100","","34.08","1","2.55","1","5.41","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","125","","34.03","1","2.07","1","5.48","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","150","","34.02","1","1.75","1","5.63","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","200","","34.01","1","1.59","1","5.72","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","250","","34.01","1","1.31","1","5.84","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","300","","34.01","1","1.16","1","5.89","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","400","","34.01","1","0.76","1","5.92","1","","","","","","","","","",""
"정선해양관측","102-06","1996-08-03 11:20:00","129.7967","36.0767","0","500","","34.01","1","0.51","1","5.89","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","0","","32.61","1","21.41","1","5.57","1","","","","","","","","","12","2"
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","10","","32.78","1","21.31","1","5.61","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","20","","32.75","1","19.85","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","30","","33.48","1","12.4","1","5.63","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","50","","34.1","1","10.97","1","5.47","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","75","","34.29","1","4.57","1","5.61","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","100","","34.02","1","2.77","1","5.63","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","125","","34","1","2.19","1","5.7","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","150","","33.97","1","1.46","1","5.72","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","200","","34","1","1.33","1","5.93","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","250","","34.02","1","1.15","1","5.95","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","300","","34.02","1","0.98","1","5.98","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","400","","34.03","1","0.71","1","6.03","1","","","","","","","","","",""
"정선해양관측","102-06","1996-10-09 16:35:00","129.7967","36.0767","0","500","","34.03","1","0.55","1","6.08","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","0","","34.24","1","17.8","1","5.39","1","","","","","","","","","15","2"
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","10","","34.23","1","17.82","1","5.32","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","20","","34.23","1","17.81","1","5.36","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","30","","34.21","1","17.69","1","5.41","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","50","","34.28","1","17.44","1","5.43","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","75","","34.25","1","16.74","1","5.47","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","100","","34.11","1","6.68","1","5.26","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","125","","34.06","1","2.73","1","5.48","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","150","","34.14","1","1.28","1","5.52","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","200","","34.06","1","0.95","1","5.62","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","250","","34.05","1","0.75","1","5.67","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","300","","34.04","1","0.64","1","5.89","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","400","","34.04","1","0.47","1","5.91","1","","","","","","","","","",""
"정선해양관측","102-06","1996-12-09 12:35:00","129.7967","36.0767","0","500","","34.04","1","0.38","1","6.03","1","","","","","","","","","",""
"정선해양관측","102-07","1996-02-13 10:10:00","130","36.0767","0","0","","34.57","1","11.88","1","6.32","1","5.43","1","0.09","2","0.17","1","6.1","1","8","2"
"정선해양관측","102-07","1996-02-13 10:10:00","130","36.0767","0","10","","34.56","1","11.85","1","6.27","1","","","","","","","","","",""
