"정선해양관측","102-04","1991-08-13 03:00:00","129.615","36.0767","0","0","","32.458","1","21.93","1","5.69","1","","","","","","","",""
"정선해양관측","102-04","1991-08-13 03:00:00","129.615","36.0767","0","10","","33.317","1","19.67","1","5.61","1","","","","","","","",""
"정선해양관측","102-04","1991-08-13 03:00:00","129.615","36.0767","0","20","","33.748","1","14.47","1","5.51","1","","","","","","","",""
"정선해양관측","102-04","1991-08-13 03:00:00","129.615","36.0767","0","30","","34.41","1","12.29","1","4.99","1","","","","","","","",""
"정선해양관측","102-04","1991-08-13 03:00:00","129.615","36.0767","0","50","","34.302","1","10.72","1","5.83","1","","","","","","","",""
"정선해양관측","102-04","1991-10-16 12:05:00","129.615","36.0767","0","0","","33.191","1","20.33","1","5.34","1","","","","","","","8","2"
"정선해양관측","102-04","1991-10-16 12:05:00","129.615","36.0767","0","10","","33.168","1","20.3","1","5.62","1","","","","","","","",""
"정선해양관측","102-04","1991-10-16 12:05:00","129.615","36.0767","0","20","","33.228","1","20.3","1","5.92","1","","","","","","","",""
"정선해양관측","102-04","1991-10-16 12:05:00","129.615","36.0767","0","30","","33.228","1","20.3","1","5.13","1","","","","","","","",""
"정선해양관측","102-04","1991-10-16 12:05:00","129.615","36.0767","0","50","","33.922","1","12.4","1","4.31","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","0","","34.311","1","11.4","1","5.91","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","10","","34.321","1","11.33","1","6.39","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","20","","34.364","1","11.33","1","5.49","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","30","","34.452","1","11.33","1","5.57","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","50","","34.451","1","11.24","1","5.54","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","75","","34.337","1","9.97","1","5.47","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","100","","34.346","1","7.4","1","6.2","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","125","","34.393","1","5.24","1","5.22","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","150","","34.4","1","3.49","1","7.52","1","","","","","","","",""
"정선해양관측","102-05","1991-02-03 18:40:00","129.6883","36.0767","0","200","","34.376","1","2.53","1","6.06","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","0","","34.52","1","12.98","1","5.77","1","","","","","","","11","2"
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","10","","34.48","1","13.19","1","5.62","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","20","","34.36","1","12.78","1","5.59","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","30","","34.41","1","12.54","1","5.58","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","50","","34.3","1","11.06","1","5.54","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","75","","34.1","1","10.1","1","5.52","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","100","","34.06","1","7.67","1","5.57","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","125","","33.98","1","3.72","1","5.69","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","150","","33.99","1","2.84","1","5.97","1","","","","","","","",""
"정선해양관측","102-05","1991-04-09 08:35:00","129.6883","36.0767","0","190","","34.04","1","2.47","1","5.34","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","0","","33.995","1","19.05","1","5.71","1","","","","","","","11","2"
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","10","","34.087","1","17.38","1","5.66","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","20","","34.305","1","15","1","4.67","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","30","","34.467","1","11.85","1","4.47","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","50","","34.4","1","8.52","1","4.72","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","75","","34.359","1","6.76","1","5.76","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","100","","34.267","1","5.28","1","5.56","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","125","","34.188","1","3.77","1","5.36","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","150","","34.189","1","3","1","5.66","1","","","","","","","",""
"정선해양관측","102-05","1991-06-18 12:20:00","129.6883","36.0767","0","200","","34.172","1","2.3","1","5.71","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","0","","32.919","1","21.91","1","5.33","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","10","","33.903","1","17.45","1","5.29","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","20","","34.217","1","15.84","1","5.06","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","30","","34.263","1","14.47","1","4.79","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","50","","34.309","1","12.27","1","4.61","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","75","","34.223","1","9.04","1","4.63","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","100","","34.051","1","6.17","1","4.33","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","125","","33.987","1","4.04","1","4.21","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","150","","34.018","1","2.14","1","4.23","1","","","","","","","",""
"정선해양관측","102-05","1991-08-13 02:20:00","129.6883","36.0767","0","200","","33.978","1","1.87","1","4.31","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","0","","33.841","1","21.67","1","5.29","1","","","","","","","10","2"
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","10","","33.872","1","21.8","1","5.84","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","20","","33.971","1","21.8","1","5.04","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","30","","34.184","1","20.96","1","5.43","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","40","","34.258","1","20.78","1","5.11","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","75","","34.018","1","8.64","1","5.08","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","100","","33.933","1","6.13","1","5.11","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","125","","33.961","1","5.01","1","5.13","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","150","","34.289","1","3.6","1","4.78","1","","","","","","","",""
"정선해양관측","102-05","1991-10-16 12:45:00","129.6883","36.0767","0","200","","34.269","1","2.76","1","4.72","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","0","","34.284","1","9.63","1","6.99","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","10","","34.308","1","9.67","1","7.83","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","20","","34.424","1","9.72","1","5.91","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","30","","34.393","1","9.71","1","6.51","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","50","","34.285","1","9.71","1","5.59","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","75","","34.139","1","8.66","1","5.99","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","100","","34.093","1","8.51","1","6.22","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","125","","34.074","1","8.39","1","5.69","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","150","","34.016","1","8.35","1","7.08","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","200","","34.063","1","4","1","5.85","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","250","","34.063","1","2.13","1","6.3","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","300","","34.09","1","1.55","1","6","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","400","","34.09","1","1.05","1","5.39","1","","","","","","","",""
"정선해양관측","102-06","1991-02-03 19:40:00","129.7967","36.0767","0","500","","34.092","1","0.74","1","5.8","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","0","","34.48","1","14.16","1","5.75","1","","","","","","","11","2"
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","10","","34.461","1","14.21","1","5.56","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","20","","34.5","1","13.87","1","5.82","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","30","","34.46","1","13.72","1","5.52","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","50","","34.35","1","12.38","1","5.47","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","75","","34.28","1","10.85","1","5.42","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","100","","34.13","1","3","1","5.48","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","125","","33.98","1","2","1","5.47","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","150","","34.087","1","1.8","1","5.97","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","200","","34.07","1","1.62","1","5.57","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","250","","34.04","1","1.25","1","5.69","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","300","","34.04","1","0.7","1","5.92","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","400","","34.04","1","0.63","1","5.65","1","","","","","","","",""
"정선해양관측","102-06","1991-04-09 09:25:00","129.7967","36.0767","0","500","","34.03","1","0.42","1","5.32","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","0","","33.976","1","19.34","1","5.41","1","","","","","","","12","2"
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","10","","34.305","1","18.7","1","5.17","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","20","","34.446","1","15.67","1","5.03","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","30","","34.567","1","14.72","1","5.03","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","50","","34.526","1","12.96","1","4.29","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","75","","34.359","1","7.25","1","3.82","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","100","","34.213","1","6.73","1","3.95","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","125","","34.173","1","3.67","1","4.39","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","150","","34.153","1","2.91","1","4.42","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","200","","34.126","1","1.9","1","4.78","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","250","","34.122","1","1.9","1","4.25","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","300","","34.104","1","1.85","1","3.99","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","400","","34.098","1","1.84","1","4.25","1","","","","","","","",""
"정선해양관측","102-06","1991-06-18 13:00:00","129.7967","36.0767","0","500","","34.057","1","1.37","1","4.62","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","0","","33.919","1","21.56","1","4.79","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","10","","34.251","1","16.99","1","4.5","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","20","","34.306","1","13.27","1","4.31","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","30","","34.28","1","10.82","1","4.81","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","50","","34.012","1","10.27","1","5.18","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","75","","33.981","1","7.26","1","5.01","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","100","","33.977","1","5.15","1","5.01","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","125","","33.963","1","3.64","1","5.01","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","150","","33.983","1","2.3","1","4.79","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","200","","34.056","1","1.92","1","4.51","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","250","","34.065","1","1.87","1","4.79","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","300","","34.081","1","1.62","1","4.67","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","400","","34.062","1","1.6","1","4.61","1","","","","","","","",""
"정선해양관측","102-06","1991-08-13 01:30:00","129.7967","36.0767","0","500","","34.064","1","1.12","1","4.61","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","0","","33.735","1","21.59","1","4.91","1","","","","","","","10","2"
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","10","","33.715","1","21.66","1","5.06","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","20","","33.715","1","21.64","1","4.93","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","30","","33.715","1","21.61","1","4.85","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","50","","33.715","1","21.61","1","4.93","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","75","","33.783","1","16.26","1","4.83","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","100","","33.974","1","7.5","1","5.11","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","125","","34.241","1","7.31","1","4.78","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","150","","34.283","1","6.81","1","4.74","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","200","","34.242","1","4.01","1","4.83","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","250","","34.209","1","3.17","1","5.23","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","300","","34.165","1","3.17","1","5.25","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","400","","34.097","1","2.14","1","5.13","1","","","","","","","",""
"정선해양관측","102-06","1991-10-16 13:35:00","129.7967","36.0767","0","500","","34.097","1","1.75","1","4.65","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","0","","34.089","1","8.92","1","4.04","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","10","","34.12","1","9.42","1","6.3","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","20","","34.28","1","9.46","1","6.03","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","30","","34.045","1","8.8","1","6.2","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","50","","33.99","1","7.89","1","7.68","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","75","","33.919","1","7.43","1","6.88","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","100","","33.845","1","6.15","1","6.4","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","125","","33.781","1","5.04","1","6.35","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","150","","33.781","1","5.04","1","6.25","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","200","","34.098","1","3.6","1","5.6","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","250","","34.027","1","2.25","1","5.4","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","300","","34.002","1","1.54","1","6.15","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","400","","33.995","1","0.8","1","5.2","1","","","","","","","",""
"정선해양관측","102-07","1991-02-03 21:20:00","130","36.0767","0","500","","33.995","1","0.35","1","5.7","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","0","","34.52","1","14.2","1","5.82","1","","","","","","","12","2"
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","10","","34.54","1","14.26","1","5.87","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","20","","34.54","1","14.17","1","5.69","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","30","","34.55","1","14.09","1","5.87","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","50","","34.52","1","14.02","1","5.67","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","75","","34.53","1","13.94","1","5.75","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","100","","34.37","1","12.2","1","5.69","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","125","","34.33","1","10.38","1","5.67","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","150","","34.06","1","2.1","1","5.82","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","200","","34.06","1","1.57","1","5.55","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","250","","34.03","1","0.8","1","5.57","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","300","","34.07","1","0.45","1","5.57","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","400","","34.08","1","0.27","1","5.25","1","","","","","","","",""
"정선해양관측","102-07","1991-04-09 10:40:00","130","36.0767","0","500","","34.03","1","0.25","1","5.92","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","0","","33.956","1","19.31","1","5.08","1","","","","","","","12","2"
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","10","","34.042","1","18.9","1","5.02","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","20","","34.306","1","17.83","1","4.99","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","30","","34.438","1","16.2","1","4.44","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","50","","34.306","1","15.63","1","4.48","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","75","","34.297","1","14.45","1","4.29","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","100","","34.297","1","13.92","1","4.25","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","125","","34.211","1","11.96","1","4.14","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","150","","34.165","1","5.01","1","4.97","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","200","","34.122","1","4.24","1","5.09","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","250","","34.123","1","3.67","1","5.58","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","300","","34.091","1","2.15","1","5.44","1","","","","","","","",""
"정선해양관측","102-07","1991-06-18 14:10:00","130","36.0767","0","400","","34.056","1","1.5","1","5.61","1","","","","","","","",""
