"//1.사업메타",,,,,,,,,,,,,,,,,,,,,,,
"//사업명_정선해양관측",,,,,,,,,,,,,,,,,,,,,,,
"//사업요약_관할해역의 미리 정해진 정점과 관측선을 따라 정기적으로 수온, 염분, 용존산소, 영양염 및 해양기상자료 등의 관측수행 및 자료제공",,,,,,,,,,,,,,,,,,,,,,,
"//수행기관명_국립수산과학원",,,,,,,,,,,,,,,,,,,,,,,
"//사업책임자명_null",,,,,,,,,,,,,,,,,,,,,,,
"//표준시_KST",,,,,,,,,,,,,,,,,,,,,,,
"//사업시작일_1961-01-29",,,,,,,,,,,,,,,,,,,,,,,
"//사업종료일_2019-12-26",,,,,,,,,,,,,,,,,,,,,,,
"//공간적범위_[(39.7383 122.2167, 31.5 135.0917)]",,,,,,,,,,,,,,,,,,,,,,,
"//키워드_염분, 수온, 용존산소, 규산염, 아질산성질소, 인산염인, 질산성질소, 투명도, ",,,,,,,,,,,,,,,,,,,,,,,
"정선해양관측","102-04","2018-06-23 10:31","129.615","36.0767","0","30","0","34.2414","1","7.2901","1","4.892","1","","","","","","","","","4.3","2"
"정선해양관측","102-04","2018-06-23 10:31","129.615","36.0767","0","50","0","34.0526","1","3.0011","1","5.454","1","","","","","","","","","4.3","2"
"정선해양관측","102-04","2018-06-23 10:31","129.615","36.0767","0","75","0","34.0288","1","2.703","1","5.303","1","","","","","","","","","4.3","2"
"정선해양관측","102-04","2018-08-29 3:28","129.615","36.0767","0","0","0","32.8472","1","23.2054","1","4.67","1","2.307","1","0.018","2","0.034","1","0.761","1","",""
"정선해양관측","102-04","2018-08-29 3:28","129.615","36.0767","0","10","0","32.9411","1","22.7736","1","4.777","1","","","","","","","","","",""
"정선해양관측","102-04","2018-08-29 3:28","129.615","36.0767","0","20","0","33.7975","1","16.5565","1","4.844","1","","","","","","","","","",""
"정선해양관측","102-04","2018-08-29 3:28","129.615","36.0767","0","30","0","34.0832","1","14.2016","1","4.469","1","","","","","","","","","",""
"정선해양관측","102-04","2018-08-29 3:28","129.615","36.0767","0","50","0","34.2466","1","10.9194","1","3.885","1","","","","","","","","","",""
"정선해양관측","102-04","2018-08-29 3:28","129.615","36.0767","0","75","0","34.1049","1","4.3007","1","5.192","1","","","","","","","","","",""
"정선해양관측","102-04","2018-10-25 11:47","129.615","36.0767","0","0","0","33.6225","1","19.417","1","5.054","1","5.879","1","0.18","2","0.281","1","3.249","1","8","2"
"정선해양관측","102-04","2018-10-25 11:47","129.615","36.0767","0","10","0","33.6613","1","19.0914","1","4.843","1","","","","","","","","","8","2"
"정선해양관측","102-04","2018-10-25 11:47","129.615","36.0767","0","20","0","33.8308","1","17.354","1","4.367","1","","","","","","","","","8","2"
"정선해양관측","102-04","2018-10-25 11:47","129.615","36.0767","0","30","0","34.0334","1","14.423","1","3.837","1","","","","","","","","","8","2"
"정선해양관측","102-04","2018-10-25 11:47","129.615","36.0767","0","50","0","34.1779","1","5.7656","1","4.709","1","","","","","","","","","8","2"
"정선해양관측","102-04","2018-10-25 11:47","129.615","36.0767","0","75","0","34.0588","1","3.1625","1","5.37","1","","","","","","","","","8","2"
"정선해양관측","102-04","2018-12-21 12:11","129.615","36.0767","0","0","0","34.1414","1","15.0488","1","4.96","1","","","","","","","","","7.8","2"
"정선해양관측","102-04","2018-12-21 12:11","129.615","36.0767","0","10","0","34.1465","1","14.8029","1","4.954","1","","","","","","","","","7.8","2"
"정선해양관측","102-04","2018-12-21 12:11","129.615","36.0767","0","20","0","34.146","1","14.6808","1","4.866","1","","","","","","","","","7.8","2"
"정선해양관측","102-04","2018-12-21 12:11","129.615","36.0767","0","30","0","34.1124","1","14.0585","1","5.162","1","","","","","","","","","7.8","2"
"정선해양관측","102-04","2018-12-21 12:11","129.615","36.0767","0","50","0","34.3155","1","10.3638","1","3.771","1","","","","","","","","","7.8","2"
"정선해양관측","102-04","2018-12-21 12:11","129.615","36.0767","0","75","0","34.1038","1","4.2911","1","4.631","1","","","","","","","","","7.8","2"
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","0","0","34.4523","1","11.0736","1","5.774","1","12.828","1","0.328","2","0.54","1","7.146","1","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","10","0","34.4517","1","11.0613","1","5.755","1","","","","","","","","","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","20","0","34.4471","1","10.9641","1","5.785","1","11.283","1","0.3","2","0.486","1","6.422","1","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","30","0","34.4355","1","10.7211","1","5.797","1","","","","","","","","","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","50","0","34.4299","1","10.695","1","5.804","1","11.559","1","0.336","2","0.513","1","7.026","1","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","75","0","34.3535","1","9.818","1","5.813","1","","","","","","","","","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","100","0","34.1029","1","5.7815","1","5.471","1","16.923","1","0.014","2","0.946","1","13.357","1","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","125","0","34.0067","1","2.4138","1","5.633","1","","","","","","","","","",""
"정선해양관측","102-05","2018-03-03 23:38","129.6883","36.0767","0","150","0","34.0065","1","1.7907","1","5.569","1","","","","","","","","","",""
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","0","0","34.5606","1","14.5379","1","6.145","1","1.87","1","0.053","2","0.074","1","0.36","1","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","10","0","34.5598","1","14.4575","1","6.12","1","","","","","","","","","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","20","0","34.5585","1","14.4157","1","5.948","1","2.052","1","0.1","2","0.085","1","0.583","1","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","30","0","34.5643","1","14.3019","1","5.772","1","","","","","","","","","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","50","0","34.551","1","13.7869","1","5.48","1","6.268","1","0.82","2","0.307","1","3.076","1","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","75","0","34.2728","1","8.844","1","5.355","1","","","","","","","","","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","100","0","34.0409","1","3.3233","1","5.516","1","19.741","1","0.023","2","1.106","1","15.992","1","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","125","0","34.0137","1","1.8395","1","5.329","1","","","","","","","","","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","150","0","34.0104","1","1.5904","1","5.301","1","","","","","","","","","10","2"
"정선해양관측","102-05","2018-04-17 11:46","129.6883","36.0767","0","200","0","34.0351","1","0.9724","1","5.359","1","","","","","","","","","10","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","0","0","33.5371","1","20.4442","1","5.053","1","5.568","1","0.002","2","0.054","1","0.041","1","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","10","0","33.821","1","18.4123","1","5.582","1","","","","","","","","","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","20","0","34.2486","1","15.6556","1","4.374","1","11.922","1","0.049","2","0.44","1","5.441","1","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","30","0","34.4373","1","14.3558","1","4.233","1","","","","","","","","","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","50","0","34.4041","1","11.7233","1","4.393","1","20.74","1","0.098","2","0.973","1","12.778","1","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","75","0","34.1517","1","4.8455","1","5.681","1","","","","","","","","","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","100","0","34.022","1","2.2277","1","5.487","1","23.101","1","0.043","2","1.359","1","18.077","1","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","125","0","34.0171","1","1.7988","1","4.844","1","","","","","","","","","12.1","2"
"정선해양관측","102-05","2018-06-23 9:49","129.6883","36.0767","0","150","0","34.0159","1","1.711","1","4.765","1","","","","","","","","","12.1","2"
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","0","0","32.6982","1","24.618","1","4.66","1","2.169","1","0.001","2","0.018","1","0.143","1","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","10","0","32.9014","1","22.3712","1","4.795","1","","","","","","","","","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","20","0","33.3185","1","17.7565","1","4.938","1","7.557","1","0.158","2","0.258","1","2.054","1","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","30","0","33.8393","1","14.3312","1","4.385","1","","","","","","","","","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","50","0","34.2556","1","8.1908","1","4.531","1","21.28","1","0.036","2","1.079","1","15.346","1","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","75","0","34.0935","1","3.7901","1","5.674","1","","","","","","","","","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","100","0","34.0402","1","2.1961","1","5.463","1","24.164","1","0.039","2","1.284","1","17.954","1","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","125","0","34.0239","1","1.6685","1","5.57","1","","","","","","","","","",""
"정선해양관측","102-05","2018-08-29 4:00","129.6883","36.0767","0","150","0","34.0182","1","1.3811","1","5.68","1","","","","","","","","","",""
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","0","0","33.5818","1","20.6122","1","4.98","1","2.479","1","0.131","2","0.192","1","1.928","1","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","10","0","33.5817","1","20.596","1","5.019","1","","","","","","","","","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","20","0","33.5848","1","20.5586","1","5.002","1","3.747","1","0.175","2","0.251","1","2.777","1","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","30","0","34.0452","1","16.91","1","3.798","1","","","","","","","","","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","50","0","34.3274","1","9.9058","1","3.718","1","26.626","1","0.36","2","1.364","1","17.808","1","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","75","0","34.0832","1","3.344","1","5.404","1","","","","","","","","","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","100","0","34.0292","1","2.3036","1","5.843","1","22.197","1","0.001","2","1.342","1","17.568","1","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","125","0","34.0211","1","1.615","1","5.72","1","","","","","","","","","11","2"
"정선해양관측","102-05","2018-10-25 11:07","129.6883","36.0767","0","150","0","34.0185","1","1.3308","1","5.723","1","","","","","","","","","11","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","0","0","34.1807","1","15.6571","1","4.898","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","10","0","34.1771","1","15.4655","1","4.877","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","20","0","34.1502","1","15.0001","1","4.775","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","30","0","34.151","1","14.9505","1","4.753","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","50","0","34.3746","1","13.7708","1","3.571","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","75","0","34.1719","1","4.3527","1","4.83","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","100","0","34.0667","1","2.2826","1","5.114","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","125","0","34.0337","1","1.4171","1","5.497","1","","","","","","","","","6.4","2"
"정선해양관측","102-05","2018-12-21 11:31","129.6883","36.0767","0","150","0","34.0302","1","1.1592","1","5.389","1","","","","","","","","","6.4","2"
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","0","0","34.4662","1","11.2757","1","5.996","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","10","0","34.4662","1","11.2775","1","6.03","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","20","0","34.4664","1","11.2766","1","6.029","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","30","0","34.4659","1","11.2716","1","5.967","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","50","0","34.4589","1","11.1948","1","5.897","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","75","0","34.3591","1","9.9417","1","5.881","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","100","0","34.1805","1","7.6064","1","5.565","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","125","0","34.0585","1","4.7946","1","5.43","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","150","0","33.9918","1","2.6086","1","5.768","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","200","0","34.0075","1","1.5979","1","5.646","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","250","0","34.02","1","1.1916","1","5.394","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","300","0","34.028","1","1.0346","1","5.409","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","400","0","34.0421","1","0.8559","1","5.11","1","","","","","","","","","",""
"정선해양관측","102-06","2018-03-03 22:37","129.7967","36.0767","0","500","0","34.0524","1","0.7378","1","4.788","1","","","","","","","","","",""
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","0","0","34.5779","1","14.6313","1","5.708","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","10","0","34.5768","1","14.5675","1","5.722","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","20","0","34.572","1","14.5051","1","5.738","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","30","0","34.5716","1","14.4647","1","5.693","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","50","0","34.5718","1","14.2102","1","5.532","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","75","0","34.5246","1","13.608","1","5.476","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","100","0","34.3197","1","7.1834","1","5.359","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","125","0","34.015","1","2.4578","1","5.669","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","150","0","34.003","1","1.5716","1","5.741","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","200","0","34.0174","1","1.231","1","5.571","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","250","0","34.0358","1","0.9876","1","5.227","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","300","0","34.044","1","0.8727","1","5.039","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","400","0","34.0557","1","0.7076","1","4.716","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-04-17 10:38","129.7967","36.0767","0","500","0","34.0591","1","0.595","1","4.512","1","","","","","","","","","15","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","0","0","33.463","1","21.3432","1","4.949","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","10","0","33.4607","1","21.3283","1","5.052","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","20","0","33.9834","1","17.9203","1","5.357","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","30","0","34.1408","1","15.7671","1","5.333","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","50","0","34.4509","1","14.3535","1","4.284","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","75","0","34.4551","1","13.6232","1","4.142","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","100","0","34.2216","1","5.8148","1","5.016","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","125","0","34.0336","1","2.6351","1","5.617","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","150","0","34.0105","1","1.8999","1","5.733","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","200","0","34.0126","1","1.3652","1","5.738","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","250","0","34.0275","1","1.1131","1","5.439","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","300","0","34.0366","1","0.969","1","5.455","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","400","0","34.0493","1","0.8257","1","4.927","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-06-23 8:46","129.7967","36.0767","0","500","0","34.0558","1","0.691","1","4.703","1","","","","","","","","","17","2"
"정선해양관측","102-06","2018-08-29 4:51","129.7967","36.0767","0","0","0","32.545","1","24.5671","1","4.74","1","","","","","","","","","",""
