"정선해양관측","102-05","1962-04-05 11:45:00","129.6883","36.0767","0","50","","34.2","1","8.69","1","",""
"정선해양관측","102-05","1962-04-05 11:45:00","129.6883","36.0767","0","100","","34.07","1","5.5","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","0","","34.16","1","18.5","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","10","","34.13","1","18.25","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","25","","34.15","1","17.16","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","50","","34.2","1","12.98","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","100","","34.04","1","6.81","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","150","","33.95","1","3.72","1","",""
"정선해양관측","102-05","1962-06-23 07:20:00","129.6883","36.0767","0","180","","34.04","1","1.54","1","",""
"정선해양관측","102-05","1962-07-30 09:52:00","129.6883","36.0767","0","0","","34.13","1","23.8","1","",""
"정선해양관측","102-05","1962-07-30 09:52:00","129.6883","36.0767","0","10","","34.39","1","22.97","1","",""
"정선해양관측","102-05","1962-07-30 09:52:00","129.6883","36.0767","0","25","","34.2","1","15.3","1","",""
"정선해양관측","102-05","1962-07-30 09:52:00","129.6883","36.0767","0","50","","33.71","1","12.22","1","",""
"정선해양관측","102-05","1962-07-30 09:52:00","129.6883","36.0767","0","100","","34.05","1","8.28","1","",""
"정선해양관측","102-05","1962-07-30 09:52:00","129.6883","36.0767","0","175","","34.29","1","5.83","1","",""
"정선해양관측","102-05","1962-10-08 13:50:00","129.6883","36.0767","0","0","","32.09","1","21.7","1","",""
"정선해양관측","102-05","1962-10-08 13:50:00","129.6883","36.0767","0","10","","31.82","1","20.67","1","",""
"정선해양관측","102-05","1962-10-08 13:50:00","129.6883","36.0767","0","25","","33.13","1","16.05","1","",""
"정선해양관측","102-05","1962-10-08 13:50:00","129.6883","36.0767","0","50","","33.96","1","6.64","1","",""
"정선해양관측","102-05","1962-10-08 13:50:00","129.6883","36.0767","0","175","","34","1","2.84","1","",""
"정선해양관측","102-05","1962-11-14 01:30:00","129.6883","36.0767","0","0","","32.97","1","18.1","1","",""
"정선해양관측","102-05","1962-11-14 01:30:00","129.6883","36.0767","0","10","","32.95","1","17.42","1","",""
"정선해양관측","102-05","1962-11-14 01:30:00","129.6883","36.0767","0","25","","33.5","1","17.15","1","",""
"정선해양관측","102-05","1962-11-14 01:30:00","129.6883","36.0767","0","50","","33.98","1","8.69","1","",""
"정선해양관측","102-05","1962-11-14 01:30:00","129.6883","36.0767","0","100","","33.95","1","2.98","1","",""
"정선해양관측","102-05","1962-11-14 01:30:00","129.6883","36.0767","0","175","","33.95","1","2.71","1","",""
"정선해양관측","102-05","1962-11-14 13:30:00","129.6883","36.0767","0","0","","32.97","1","18.1","1","",""
"정선해양관측","102-05","1962-11-14 13:30:00","129.6883","36.0767","0","10","","32.95","1","17.42","1","",""
"정선해양관측","102-05","1962-11-14 13:30:00","129.6883","36.0767","0","25","","33.5","1","17.15","1","",""
"정선해양관측","102-05","1962-11-14 13:30:00","129.6883","36.0767","0","50","","33.98","1","8.69","1","",""
"정선해양관측","102-05","1962-11-14 13:30:00","129.6883","36.0767","0","100","","33.95","1","2.98","1","",""
"정선해양관측","102-05","1962-11-14 13:30:00","129.6883","36.0767","0","175","","33.95","1","2.71","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","0","","34.27","1","10.1","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","10","","34.36","1","10.02","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","25","","34.27","1","9.85","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","50","","34.27","1","9.82","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","100","","34.29","1","9.13","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","150","","34.11","1","4.06","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","200","","34.18","1","3.07","1","",""
"정선해양관측","102-06","1962-03-01 05:35:00","129.7967","36.0767","0","300","","34.22","1","0.86","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","0","","34.38","1","9.9","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","10","","34.29","1","9.23","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","25","","34.25","1","9.15","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","50","","34.36","1","9.02","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","100","","34.09","1","5.47","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","150","","34.04","1","2.52","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","200","","34.14","1","1.48","1","",""
"정선해양관측","102-06","1962-04-05 13:20:00","129.7967","36.0767","0","300","","34.04","1","0.78","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","0","","34.13","1","18.3","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","10","","34.16","1","18.12","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","20","","34.38","1","15.16","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","50","","34.38","1","13.49","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","100","","34.2","1","8.02","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","150","","33.95","1","2.95","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","200","","33.95","1","1.31","1","",""
"정선해양관측","102-06","1962-06-23 08:15:00","129.7967","36.0767","0","300","","33.95","1","0.82","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","0","","33.59","1","21.8","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","10","","33.59","1","21.82","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","25","","34.24","1","","","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","50","","34.25","1","10.52","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","100","","34.07","1","5.44","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","150","","34.24","1","2.99","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","200","","34.29","1","1.67","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","300","","34.02","1","0.51","1","",""
"정선해양관측","102-06","1962-07-31 03:35:00","129.7967","36.0767","0","400","","34","1","0.3","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","0","","31.8","1","21.5","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","10","","32","1","19.59","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","25","","32.56","1","19.24","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","50","","34.16","1","11.52","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","100","","34","1","3.19","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","150","","34.02","1","1.82","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","200","","34.04","1","1.26","1","",""
"정선해양관측","102-06","1962-10-08 14:40:00","129.7967","36.0767","0","300","","34.05","1","0.83","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","0","","33.17","1","16.8","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","10","","33.08","1","16.8","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","25","","33.17","1","16.5","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","50","","33.84","1","13.6","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","100","","33.87","1","3.91","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","150","","34.07","1","2.2","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","200","","34.02","1","1.25","1","",""
"정선해양관측","102-06","1962-11-14 09:25:00","129.7967","36.0767","0","300","","34.04","1","0.92","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","0","","34.29","1","10","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","10","","34.24","1","9.81","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","25","","34.34","1","9.65","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","50","","34.27","1","9.63","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","100","","34.25","1","9.56","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","150","","34.27","1","4.34","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","200","","34.11","1","1.37","1","",""
"정선해양관측","102-07","1962-03-01 07:05:00","130","36.0767","0","300","","34.11","1","0.63","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","0","","34.47","1","11.2","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","10","","34.52","1","10.82","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","25","","34.4","1","10.22","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","50","","34.38","1","10.18","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","100","","34.45","1","9.21","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","150","","34.04","1","3.82","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","200","","34.13","1","1.9","1","",""
"정선해양관측","102-07","1962-04-06 11:00:00","130","36.0767","0","300","","34","1","0.73","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","0","","34.16","1","18.6","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","10","","34.16","1","18.22","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","25","","34.2","1","16.42","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","50","","34.29","1","13.28","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","100","","34.07","1","8.09","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","150","","33.95","1","3.03","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","200","","99.999","4","1","1","",""
"정선해양관측","102-07","1962-06-23 09:47:00","130","36.0767","0","300","","33.95","1","0.83","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","0","","33.96","1","22.8","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","10","","33.78","1","22.9","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","25","","34.16","1","13.1","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","50","","34.25","1","8.8","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","100","","34.19","1","4.16","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","150","","34","1","2.15","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","200","","34.7","1","0.9","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","300","","34.05","1","0.89","1","",""
"정선해양관측","102-07","1962-07-31 05:35:00","130","36.0767","0","400","","33.95","1","0.69","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","0","","31.91","1","21.6","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","10","","32.61","1","19.75","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","20","","34.05","1","19.64","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","50","","32.65","1","9.38","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","100","","33.96","1","3.16","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","150","","34.07","1","2.11","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","200","","34.04","1","1.26","1","",""
"정선해양관측","102-07","1962-10-08 15:55:00","130","36.0767","0","300","","34.07","1","0.78","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","0","","33.31","1","17","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","10","","33.19","1","16.37","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","25","","33.24","1","15.6","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","50","","34.38","1","14.89","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","100","","33.87","1","4.44","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","150","","34.47","1","4.66","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","200","","33.87","1","3.35","1","",""
"정선해양관측","102-07","1962-11-14 10:40:00","130","36.0767","0","300","","99.999","4","1.25","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","0","","34.36","1","9.9","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","10","","34.29","1","9.76","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","25","","34.27","1","9.5","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","50","","34.27","1","9.37","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","100","","34.25","1","8.44","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","150","","34.13","1","3.08","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","200","","34.18","1","1.21","1","",""
"정선해양관측","102-08","1962-03-01 08:50:00","130.3067","36.0767","0","300","","34.09","1","0.61","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","0","","34.47","1","11.7","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","10","","34.45","1","10.9","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","25","","34.36","1","10.21","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","50","","34.38","1","9.88","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","100","","34.16","1","3.95","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","150","","34.04","1","1.89","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","200","","34.13","1","1.21","1","",""
"정선해양관측","102-08","1962-04-06 13:25:00","130.3067","36.0767","0","300","","34.11","1","0.7","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","0","","34.16","1","19","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","10","","34.2","1","18.22","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","25","","34.29","1","16.06","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","50","","34.29","1","15.81","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","100","","34.13","1","9.62","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","150","","34.04","1","5.91","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","200","","33.93","1","1.69","1","",""
"정선해양관측","102-08","1962-06-23 11:50:00","130.3067","36.0767","0","300","","33.95","1","0.85","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","0","","33.91","1","22.5","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","10","","33.63","1","21.3","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","25","","34.11","1","13.49","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","50","","34.18","1","10.65","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","100","","33.98","1","4.46","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","150","","34","1","2.13","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","200","","34","1","1.12","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","300","","33.93","1","0.59","1","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","400","","34.07","1","","","",""
"정선해양관측","102-08","1962-07-31 08:40:00","130.3067","36.0767","0","500","","34.02","1","0.22","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","0","","32.59","1","20.5","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","10","","32.59","1","19.65","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","25","","33.59","1","18.92","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","50","","33.64","1","10.18","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","100","","33.8","1","4.44","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","150","","33.95","1","1.89","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","200","","33.95","1","1.02","1","",""
"정선해양관측","102-08","1962-10-08 17:42:00","130.3067","36.0767","0","300","","33.95","1","0.5","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","0","","33.67","1","18","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","10","","33.57","1","16.9","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","20","","33.86","1","16.38","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","50","","34.38","1","14.24","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","100","","34.04","1","3.82","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","150","","33.91","1","2.16","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","200","","34.04","1","1.23","1","",""
"정선해양관측","102-08","1962-11-14 12:30:00","130.3067","36.0767","0","300","","34.04","1","0.75","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","0","","34.27","1","9.8","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","10","","34.38","1","9.64","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","25","","34.39","1","9.55","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","50","","34.27","1","9.41","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","100","","34.31","1","5.82","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","150","","34.09","1","2.13","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","200","","34.09","1","0.88","1","",""
"정선해양관측","102-09","1962-03-01 11:05:00","130.615","36.0767","0","300","","34.27","1","0.43","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","0","","34.56","1","12.3","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","10","","34.54","1","11.7","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","25","","34.52","1","11.18","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","50","","34.56","1","10.85","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","100","","34.45","1","9.92","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","150","","34.13","1","4.8","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","200","","34.13","1","1.32","1","",""
"정선해양관측","102-09","1962-04-06 16:15:00","130.615","36.0767","0","300","","34","1","0.8","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","0","","32.65","1","20.1","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","10","","32.97","1","19.23","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","25","","33.5","1","17.12","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","50","","33.97","1","7.94","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","100","","33.5","1","4.07","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","150","","33.78","1","2.1","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","200","","33.78","1","1.14","1","",""
"정선해양관측","102-09","1962-10-08 19:55:00","130.615","36.0767","0","300","","33.86","1","0.55","1","",""
"정선해양관측","102-09","1962-11-14 14:15:00","130.615","36.0767","0","0","","33.6","1","18.5","1","",""
"정선해양관측","102-09","1962-11-14 14:15:00","130.615","36.0767","0","10","","33.64","1","18.18","1","",""
"정선해양관측","102-09","1962-11-14 14:15:00","130.615","36.0767","0","25","","33.64","1","17.98","1","",""
"정선해양관측","102-09","1962-11-14 14:15:00","130.615","36.0767","0","50","","34.04","1","14.88","1","",""
"정선해양관측","102-09","1962-11-14 14:15:00","130.615","36.0767","0","100","","33.93","1","4.4","1","",""
"정선해양관측","102-09","1962-11-14 14:15:00","130.615","36.0767","0","150","","33.82","1","1.22","1","",""
