"정선해양관측","102-04","1967-12-10 12:00:00","129.615","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","102-05","1967-03-12 21:15:00","129.6883","36.0767","0","0","","1015.8","2","12.5","2","개임(운량:3-7)","2","Very Low","2","WSW","2","","","","","31%-40%","2","","","Smooth-wavelets ","2","","","0.3- 1.5 ","2","WSW","2"
"정선해양관측","102-05","1967-04-27 08:30:00","129.6883","36.0767","0","0","","1018","2","15","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","","","Moderate ","2","","","","","S  ","2"
"정선해양관측","102-05","1967-06-27 10:40:00","129.6883","36.0767","0","0","","1014","2","20","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE III","2","","","81%-90%","2","Cumulus","2","Moderate ","2","","","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-05","1967-08-17 03:25:00","129.6883","36.0767","0","0","","1009","2","21.2","2","개임(운량:3-7)","2","Very Low","2","","","","","21","2","21%-30%","2","Stratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-05","1967-10-10 18:15:00","129.6883","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","102-05","1967-12-12 08:25:00","129.6883","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","102-06","1967-04-27 07:10:00","129.7967","36.0767","0","0","","1018","2","15","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","21%-30%","2","","","Slight ","2","","","","","S  ","2"
"정선해양관측","102-06","1967-06-27 12:00:00","129.7967","36.0767","0","0","","1015","2","19.5","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE II","2","","","81%-90%","2","Cumulus","2","Slight ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","102-06","1967-12-12 09:45:00","129.7967","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","102-07","1967-03-12 18:00:00","130","36.0767","0","0","","1015.3","2","12.1","2","개임(운량:3-7)","2","Low","2","SW ","2","FOREL-ULE SCALE IV","2","","","41%-50%","2","Altostratus","2","Smooth-wavelets ","2","SW ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-07","1967-04-27 05:30:00","130","36.0767","0","0","","1020","2","14","2","개임(운량:3-7)","2","Low","2","","","","","","","","","","","Moderate ","2","","","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-07","1967-06-27 14:30:00","130","36.0767","0","0","","1016","2","20","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE II","2","","","","","","","Moderate ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","102-07","1967-08-17 00:09:00","130","36.0767","0","0","","1009.6","2","24.4","2","개임(운량:3-7)","2","Low","2","","","","","23.7","2","21%-30%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","",""
"정선해양관측","102-07","1967-12-12 11:30:00","130","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","102-08","1967-04-27 03:20:00","130.3067","36.0767","0","0","","1019","2","13","2","개임(운량:3-7)","2","Low","2","","","","","","","51%-60%","2","","","Rough ","2","","","","","S  ","2"
"정선해양관측","102-09","1967-03-12 13:25:00","130.615","36.0767","0","0","","1017.4","2","11.8","2","쾌청(운량:0-2)","2","Low","2","SW ","2","FOREL-ULE SCALE III","2","","","11%-20%","2","Altostratus","2","Calm-ripples ","2","","","3.4- 5.4 ","2","ESE","2"
"정선해양관측","102-09","1967-04-27 00:50:00","130.615","36.0767","0","0","","1020","2","12","2","개임(운량:3-7)","2","Low","2","","","","","","","","","","","Rough ","2","","","5.5- 7.9 ","2","S  ","2"
"정선해양관측","102-09","1967-04-27 10:50:00","130.615","36.0767","0","0","","1020","2","12","2","개임(운량:3-7)","2","Low","2","","","","","","","","","","","Rough ","2","","","5.5- 7.9 ","2","S  ","2"
"정선해양관측","102-09","1967-08-16 19:20:00","130.615","36.0767","0","0","","1009","2","26.3","2","개임(운량:3-7)","2","Low","2","","","","","25.7","2","21%-30%","2","Stratus","2","Slight ","2","","","1.6- 3.3 ","2","SE ","2"
"정선해양관측","102-10","1967-04-26 22:20:00","130.9183","36.0767","0","0","","1020","2","13","2","개임(운량:3-7)","2","Low","2","","","","","","","","","","","Moderate ","2","","","5.5- 7.9 ","2","S  ","2"
"정선해양관측","102-10","1967-10-11 06:20:00","130.9183","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","102-11","1967-03-12 09:45:00","131.2267","36.0767","0","0","","1019.1","2","11.1","2","흐림(운량:8-10)","2","Low","2","SW ","2","FOREL-ULE SCALE III","2","","","71%-80%","2","Cirrus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","SSW","2"
"정선해양관측","102-11","1967-03-12 19:45:00","131.2267","36.0767","0","0","","1019.1","2","11.1","2","흐림(운량:8-10)","2","Low","2","SW ","2","FOREL-ULE SCALE III","2","","","71%-80%","2","Cirrus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","SSW","2"
"정선해양관측","102-11","1967-08-16 15:00:00","131.2267","36.0767","0","0","","1009","2","30.4","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","29.1","2","21%-30%","2","Stratus","2","Moderate ","2","","","3.4- 5.4 ","2","SE ","2"
"정선해양관측","102-11","1967-10-11 09:20:00","131.2267","36.0767","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","102-12","1967-11-02 06:55:00","131.5383","36.0767","0","0","","1021.3","2","18","2","비","2","Low","2","W  ","2","FOREL-ULE SCALE II","2","","","81%-90%","2","Nimbostratus","2","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-13","1967-03-12 05:40:00","131.8433","36.0767","0","0","","1018.5","2","10.6","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","91%-100%","2","Altostratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","WSW","2"
"정선해양관측","102-13","1967-08-16 10:55:00","131.8433","36.0767","0","0","","1010","2","28.1","2","쾌청(운량:0-2)","2","Low","2","","","FOREL-ULE SCALE III","2","27.4","2","Zero","2","Stratus","2","Moderate ","2","","","3.4- 5.4 ","2","SE ","2"
"정선해양관측","102-15","1967-08-16 07:00:00","132.455","36.0767","0","0","","1009.7","2","27.8","2","개임(운량:3-7)","2","Low","2","SE ","2","FOREL-ULE SCALE II","2","","","21%-30%","2","Stratus","2","Moderate ","2","SE ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-04","1967-03-14 18:00:00","129.5017","36.505","0","0","","1017.4","2","10.3","2","흐림(운량:8-10)","2","Very Low","2","SE ","2","FOREL-ULE SCALE V","2","","","91%-100%","2","Nimbostratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-04","1967-04-26 08:35:00","129.5017","36.505","0","0","","1020","2","18","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","41%-50%","2","","","Moderate ","2","","","","","S  ","2"
"정선해양관측","103-04","1967-06-26 05:15:00","129.5017","36.505","0","0","","1011","2","22","2","흐림(운량:8-10)","2","Low","2","","","","","","","91%-100%","2","Cumulus","2","Rough ","2","","","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-04","1967-08-18 18:30:00","129.5017","36.505","0","0","","1012.5","2","25.3","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE III","2","24.7","2","21%-30%","2","Cumulus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-04","1967-12-13 07:40:00","129.5017","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","103-05","1967-03-14 19:00:00","129.59","36.505","0","0","","1017.4","2","11.8","2","흐림(운량:8-10)","2","Very Low","2","ESE","2","","","","","91%-100%","2","Nimbostratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","ESE","2"
"정선해양관측","103-05","1967-04-26 09:30:00","129.59","36.505","0","0","","1020","2","14","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","","","Smooth-wavelets ","2","","","","","S  ","2"
"정선해양관측","103-05","1967-06-26 09:15:00","129.59","36.505","0","0","","1011","2","21.5","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE III","2","","","91%-100%","2","Cumulus","2","Rough ","2","","","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-05","1967-08-18 19:55:00","129.59","36.505","0","0","","1013","2","24.4","2","개임(운량:3-7)","2","Very Low","2","SW ","2","","","23.8","2","21%-30%","2","Cumulus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-05","1967-12-13 08:30:00","129.59","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","103-06","1967-04-26 11:00:00","129.7883","36.505","0","0","","1020","2","16","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","21%-30%","2","","","Slight ","2","","","","","S  ","2"
"정선해양관측","103-06","1967-06-26 10:40:00","129.7883","36.505","0","0","","1013","2","22","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","81%-90%","2","Cumulus","2","Rough ","2","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","103-06","1967-12-13 10:50:00","129.7883","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","103-07","1967-03-14 21:30:00","130","36.505","0","0","","1017.1","2","11.4","2","흐림(운량:8-10)","2","Very Low","2","ESE","2","","","","","91%-100%","2","","","Smooth-wavelets ","2","","","1.6- 3.3 ","2","ESE","2"
"정선해양관측","103-07","1967-04-26 12:50:00","130","36.505","0","0","","1020","2","18","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","","","Smooth-wavelets ","2","","","","","SE ","2"
"정선해양관측","103-07","1967-06-26 12:00:00","130","36.505","0","0","","1014","2","21","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","71%-80%","2","Cumulus","2","Rough ","2","","","5.5- 7.9 ","2","NNE","2"
"정선해양관측","103-07","1967-08-18 22:50:00","130","36.505","0","0","","1013.7","2","25.6","2","흐림(운량:8-10)","2","Very Low","2","SW ","2","","","24.6","2","91%-100%","2","Altostratus","2","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-07","1967-12-13 12:15:00","130","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","103-08","1967-04-26 14:50:00","130.3117","36.505","0","0","","1019","2","18","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","","","31%-40%","2","","","Slight ","2","","","","","SE ","2"
"정선해양관측","103-08","1967-12-13 14:05:00","130.3117","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","103-09","1967-03-15 02:00:00","130.6217","36.505","0","0","","1014.6","2","10.4","2","개임(운량:3-7)","2","Low","2","ESE","2","","","","","51%-60%","2","Cumulus","2","Slight ","2","","","1.6- 3.3 ","2","ESE","2"
"정선해양관측","103-09","1967-04-26 16:55:00","130.6217","36.505","0","0","","1018","2","18","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","21%-30%","2","","","Smooth-wavelets ","2","","","","","SW ","2"
"정선해양관측","103-09","1967-08-19 03:25:00","130.6217","36.505","0","0","","1013","2","26.4","2","흐림(운량:8-10)","2","Low","2","","","","","","","91%-100%","2","Stratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","NNW","2"
"정선해양관측","103-09","1967-10-11 16:40:00","130.6217","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","103-09","1967-12-13 16:20:00","130.6217","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","103-10","1967-04-26 19:25:00","130.9267","36.505","0","0","","1018","2","17","2","쾌청(운량:0-2)","2","Low","2","","","","","","","11%-20%","2","","","Slight ","2","","","","","SW ","2"
"정선해양관측","103-10","1967-10-11 14:10:00","130.9267","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","103-11","1967-03-15 06:00:00","131.233","36.505","0","0","","","","11.3","2","개임(운량:3-7)","2","Low","2","ESE","2","FOREL-ULE SCALE IV","2","","","21%-30%","2","Cumulus","2","Calm-ripples ","2","","","1.6- 3.3 ","2","ESE","2"
"정선해양관측","103-11","1967-08-19 08:00:00","131.233","36.505","0","0","","1013.8","2","28.1","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE II","2","","","91%-100%","2","Cirrus","2","Slight ","2","","","","","",""
"정선해양관측","103-11","1967-10-11 11:35:00","131.233","36.505","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","103-13","1967-03-15 09:40:00","131.8533","36.505","0","0","","1014.1","2","12.3","2","비","2","Very Low","2","SSW","2","FOREL-ULE SCALE IV","2","12.1","2","91%-100%","2","Nimbostratus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","WSW","2"
"정선해양관측","103-13","1967-08-19 12:00:00","131.8533","36.505","0","0","","1013","2","29.5","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE II","2","25.1","2","91%-100%","2","Cirrus","2","Slight ","2","","","1.6- 3.3 ","2","W  ","2"
"정선해양관측","104-04","1967-03-17 08:20:00","129.48","37.0567","0","0","","1014.1","2","10.8","2","흐림(운량:8-10)","2","Very Low","2","SSW","2","FOREL-ULE SCALE IV","2","","","91%-100%","2","Altocumulus","2","Calm-ripples ","2","","","0 - 0.2 ","2","WSW","2"
"정선해양관측","104-04","1967-04-25 14:43:00","129.48","37.0567","0","0","","1020","2","15","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","","","Smooth-wavelets ","2","","","","","S  ","2"
"정선해양관측","104-04","1967-06-25 12:25:00","129.48","37.0567","0","0","","1005","2","24","2","비","2","Low","2","","","FOREL-ULE SCALE III","2","","","81%-90%","2","Cirrus","2","Rough ","2","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","104-04","1967-08-21 13:15:00","129.48","37.0567","0","0","","1008.2","2","26.1","2","쾌청(운량:0-2)","2","Very Low","2","NW ","2","FOREL-ULE SCALE IV","2","23.4","2","1%-10%","2","Cumulus","2","Calm-ripples ","2","","","0 - 0.2 ","2","NW ","2"
"정선해양관측","104-04","1967-10-15 07:45:00","129.48","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","104-04","1967-12-14 09:00:00","129.48","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","104-05","1967-03-17 06:16:00","129.56","37.0567","0","0","","1013.9","2","10.2","2","개임(운량:3-7)","2","Very Low","2","NW ","2","","","","","51%-60%","2","","","Calm-ripples ","2","","","0 - 0.2 ","2","NW ","2"
"정선해양관측","104-05","1967-04-25 13:45:00","129.56","37.0567","0","0","","1020","2","14","2","개임(운량:3-7)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","21%-30%","2","","","Slight ","2","","","","","S  ","2"
"정선해양관측","104-05","1967-06-25 10:00:00","129.56","37.0567","0","0","","1004","2","24","2","흐림(운량:8-10)","2","Light","2","","","FOREL-ULE SCALE III","2","","","91%-100%","2","Cirrus","2","Rough ","2","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","104-05","1967-08-21 11:50:00","129.56","37.0567","0","0","","1008.6","2","26.6","2","쾌청(운량:0-2)","2","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","23.7","2","","","Stratocumulus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","N  ","2"
"정선해양관측","104-05","1967-10-15 08:50:00","129.56","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE II","2","","","","","","","","","","","","","",""
"정선해양관측","104-05","1967-12-14 07:20:00","129.56","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","104-06","1967-04-25 12:15:00","129.7933","37.0567","0","0","","1020","2","16","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","","","31%-40%","2","","","Moderate ","2","","","","","",""
"정선해양관측","104-06","1967-06-25 08:00:00","129.7933","37.0567","0","0","","1004","2","24","2","흐림(운량:8-10)","2","Low","2","","","FOREL-ULE SCALE II","2","","","81%-90%","2","Cirrus","2","Rough ","2","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","104-06","1967-10-18 09:00:00","129.7933","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","104-07","1967-03-17 03:00:00","130","37.0567","0","0","","1014.3","2","11.4","2","쾌청(운량:0-2)","2","Very Low","2","ESE","2","","","","","11%-20%","2","","","Calm-ripples ","2","","","3.4- 5.4 ","2","ESE","2"
"정선해양관측","104-07","1967-04-25 10:00:00","130","37.0567","0","0","","1020","2","15","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE IV","2","","","41%-50%","2","","","Moderate ","2","","","","","",""
"정선해양관측","104-07","1967-06-25 05:25:00","130","37.0567","0","0","","1004","2","24","2","흐림(운량:8-10)","2","Low","2","","","","","","","81%-90%","2","Cirrus","2","Rough ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","104-07","1967-08-21 08:35:00","130","37.0567","0","0","","1008.8","2","26.8","2","쾌청(운량:0-2)","2","Very Low","2","NE ","2","","","25.2","2","","","Stratus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-07","1967-10-18 11:00:00","130","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","104-08","1967-04-25 07:45:00","130.3117","37.0567","0","0","","1020","2","15","2","쾌청(운량:0-2)","2","Very Low","2","","","FOREL-ULE SCALE III","2","","","11%-20%","2","","","Smooth-wavelets ","2","","","","","SW ","2"
"정선해양관측","104-08","1967-06-25 02:45:00","130.3117","37.0567","0","0","","1005","2","25","2","흐림(운량:8-10)","2","Low","2","","","","","","","81%-90%","2","Cirrus","2","Rough ","2","","","5.5- 7.9 ","2","NE ","2"
"정선해양관측","104-08","1967-10-18 13:30:00","130.3117","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","104-09","1967-03-17 22:35:00","130.6267","37.0567","0","0","","1015.5","2","9.8","2","개임(운량:3-7)","2","Low","2","SSW","2","","","","","31%-40%","2","","","Smooth-wavelets ","2","","","0.3- 1.5 ","2","S  ","2"
"정선해양관측","104-09","1967-04-25 05:20:00","130.6267","37.0567","0","0","","1019","2","16","2","개임(운량:3-7)","2","Very Low","2","","","","","","","21%-30%","2","","","Smooth-wavelets ","2","","","","","S  ","2"
"정선해양관측","104-09","1967-06-25 00:00:00","130.6267","37.0567","0","0","","1006","2","26","2","흐림(운량:8-10)","2","Low","2","","","","","","","91%-100%","2","Cirrus","2","Slight ","2","","","3.4- 5.4 ","2","NE ","2"
"정선해양관측","104-09","1967-08-21 04:30:00","130.6267","37.0567","0","0","","1008.5","2","25.6","2","쾌청(운량:0-2)","2","Very Low","2","NE ","2","","","24.3","2","","","Stratus","2","Smooth-wavelets ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-09","1967-10-18 15:55:00","130.6267","37.0567","0","0","","","","","","","","","","","","FOREL-ULE SCALE III","2","","","","","","","","","","","","","",""
"정선해양관측","104-10","1967-04-25 03:00:00","130.94","37.0567","0","0","","1019","2","14.2","2","","","Very Low","2","","","","","","","21%-30%","2","","","Smooth-wavelets ","2","","","","","S  ","2"
"정선해양관측","104-11","1967-03-16 19:00:00","131.255","37.0567","0","0","","1014.2","2","9.6","2","흐림(운량:8-10)","2","Low","2","NNW","2","","","","","91%-100%","2","Altostratus","2","Calm-ripples ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-11","1967-08-20 23:50:00","131.255","37.0567","0","0","","1010","2","26","2","개임(운량:3-7)","2","Very Low","2","","","","","23.2","2","21%-30%","2","Stratocumulus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-13","1967-03-16 14:15:00","131.8767","37.0567","0","0","","1013","2","11.4","2","개임(운량:3-7)","2","Low","2","NW ","2","FOREL-ULE SCALE IV","2","","","51%-60%","2","Altostratus","2","Smooth-wavelets ","2","","","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-13","1967-08-19 15:50:00","131.8767","37.0567","0","0","","1012","2","27.9","2","개임(운량:3-7)","2","Low","2","","","FOREL-ULE SCALE III","2","24.4","2","21%-30%","2","Cirrus","2","Slight ","2","","","1.6- 3.3 ","2","W  ","2"
"정선해양관측","104-15","1967-03-16 10:20:00","132.4917","37.0567","0","0","","1012.5","2","11.9","2","흐림(운량:8-10)","2","Very Low","2","SE ","2","FOREL-ULE SCALE IV","2","11.7","2","91%-100%","2","Altostratus","2","Calm-ripples ","2","SE ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","104-15","1967-08-19 19:50:00","132.4917","37.0567","0","0","","1012.2","2","26.8","2","개임(운량:3-7)","2","Very Low","2","","","","","22.5","2","21%-30%","2","Cirrus","2","Smooth-wavelets ","2","","","0.3- 1.5 ","2","E  ","2"
"정선해양관측","104-17","1967-03-16 05:30:00","133.1017","37.0567","0","0","","1012.1","2","11.4","2","쾌청(운량:0-2)","2","Low","2","SW ","2","","","","","11%-20%","2","Cumulus","2","Calm-ripples ","2","","","1.6- 3.3 ","2","SW ","2"
