"정선해양관측","102-04","2000-03-04 12:45:00","129.615","36.0767","0","0","","1016","2","13","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE V","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-04","2000-04-17 12:45:00","129.615","36.0767","0","0","","1016.5","2","17","2","쾌청(운량:0-2)","2","Very Low","2","N  ","2","FOREL-ULE SCALE V","2","11%-20%","2","Altocumulus","2","Calm-ripples ","2","N  ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","102-04","2000-06-13 22:20:00","129.615","36.0767","0","0","","1006","2","19.2","2","","","Very Low","2","S  ","2","","","Zero","2","","","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-04","2000-08-09 16:00:00","129.615","36.0767","0","0","","1014","2","28.2","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","NNE","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","102-04","2000-10-17 09:50:00","129.615","36.0767","0","0","","1013","2","17.1","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE V","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-04","2000-12-15 11:35:00","129.615","36.0767","0","0","","1024","2","11.9","2","개임(운량:3-7)","2","Very Low","2","WSW","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","WSW","2","5.5- 7.9 ","2","WSW","2"
"정선해양관측","102-05","2000-03-04 12:00:00","129.6883","36.0767","0","0","","1018","2","13","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-05","2000-04-17 11:55:00","129.6883","36.0767","0","0","","1016.5","2","16.5","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE V","2","11%-20%","2","Altocumulus","2","Calm-ripples ","2","S  ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","102-05","2000-06-13 21:35:00","129.6883","36.0767","0","0","","1006","2","19.3","2","","","Very Low","2","S  ","2","","","Zero","2","","","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-05","2000-08-09 15:25:00","129.6883","36.0767","0","0","","1015","2","28.8","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","NNE","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","102-05","2000-10-17 09:10:00","129.6883","36.0767","0","0","","1013","2","17.8","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-05","2000-12-15 10:50:00","129.6883","36.0767","0","0","","1026","2","11.6","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","SW ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-06","2000-03-04 11:10:00","129.7967","36.0767","0","0","","1018","2","12","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-06","2000-04-17 10:45:00","129.7967","36.0767","0","0","","1017","2","17.2","2","쾌청(운량:0-2)","2","Very Low","2","E  ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Calm-ripples ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","102-06","2000-06-13 20:35:00","129.7967","36.0767","0","0","","1006","2","19.5","2","","","Very Low","2","S  ","2","","","Zero","2","","","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-06","2000-08-09 14:40:00","129.7967","36.0767","0","0","","1015.5","2","30","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Slight ","2","NNE","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","102-06","2000-10-17 08:00:00","129.7967","36.0767","0","0","","1013","2","16.2","2","","","Very Low","2","W  ","2","","","Zero","2","","","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-06","2000-12-15 09:55:00","129.7967","36.0767","0","0","","1026.5","2","11.6","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","SW ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-07","2000-03-04 09:30:00","130","36.0767","0","0","","1018","2","11.8","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","71%-80%","2","Altocumulus","2","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-07","2000-04-17 08:57:00","130","36.0767","0","0","","1017","2","15.5","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Calm-ripples ","2","S  ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","102-07","2000-06-13 07:05:00","130","36.0767","0","0","","1005.5","2","21.4","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altostratus","2","Slight ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-07","2000-06-13 19:05:00","130","36.0767","0","0","","1005.5","2","21.4","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altostratus","2","Slight ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-07","2000-08-09 12:50:00","130","36.0767","0","0","","1015.5","2","30.2","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","NNE","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","102-07","2000-10-17 06:00:00","130","36.0767","0","0","","1013","2","17.5","2","","","Very Low","2","W  ","2","","","Zero","2","","","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-07","2000-12-15 08:15:00","130","36.0767","0","0","","1027","2","12.2","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","SW ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-08","2000-03-04 07:30:00","130.3067","36.0767","0","0","","1017","2","11.3","2","개임(운량:3-7)","2","Very Low","2","WNW","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","WNW","2","0.3- 1.5 ","2","WNW","2"
"정선해양관측","102-08","2000-04-17 07:00:00","130.3067","36.0767","0","0","","1016","2","14.5","2","개임(운량:3-7)","2","Very Low","2","SSW","2","","","31%-40%","2","Altocumulus","2","Calm-ripples ","2","SSW","2","0 - 0.2 ","2","SSW","2"
"정선해양관측","102-08","2000-06-13 17:30:00","130.3067","36.0767","0","0","","1005.5","2","22.1","2","쾌청(운량:0-2)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altostratus","2","Slight ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-08","2000-08-09 11:10:00","130.3067","36.0767","0","0","","1016","2","29.2","2","쾌청(운량:0-2)","2","Very Low","2","NE ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-08","2000-10-17 04:05:00","130.3067","36.0767","0","0","","1013","2","18.5","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-08","2000-12-15 06:25:00","130.3067","36.0767","0","0","","1027.5","2","13.5","2","","","Low","2","W  ","2","","","Zero","2","","","Moderate ","2","W  ","2","5.5- 7.9 ","2","W  ","2"
"정선해양관측","102-09","2000-03-04 05:30:00","130.615","36.0767","0","0","","1024.5","2","10.2","2","","","Very Low","2","W  ","2","","","Zero","2","","","Calm-ripples ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-09","2000-04-17 05:00:00","130.615","36.0767","0","0","","1015","2","14","2","","","Very Low","2","SE ","2","","","Zero","2","","","Calm-ripples ","2","SE ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","102-09","2000-06-13 15:45:00","130.615","36.0767","0","0","","1007","2","22.6","2","쾌청(운량:0-2)","2","Very Low","2","SE ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altostratus","2","Smooth-wavelets ","2","SE ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","102-09","2000-08-09 09:25:00","130.615","36.0767","0","0","","1016","2","27.9","2","쾌청(운량:0-2)","2","Very Low","2","NE ","2","","","11%-20%","2","Altocumulus","2","Slight ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-09","2000-10-17 01:55:00","130.615","36.0767","0","0","","1013","2","19.5","2","","","Very Low","2","E  ","2","","","Zero","2","","","Calm-ripples ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","102-09","2000-12-15 04:25:00","130.615","36.0767","0","0","","1027.5","2","11.6","2","","","Very Low","2","W  ","2","","","Zero","2","","","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-10","2000-03-04 00:30:00","130.9183","36.0767","0","0","","1022","2","12.2","2","","","Very Low","2","NE ","2","","","Zero","2","","","Slight ","2","NE ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","102-10","2000-04-17 03:00:00","130.9183","36.0767","0","0","","1015.5","2","13.6","2","","","Very Low","2","SE ","2","","","Zero","2","","","Slight ","2","SE ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","102-10","2000-06-13 14:00:00","130.9183","36.0767","0","0","","1008","2","22.1","2","쾌청(운량:0-2)","2","Very Low","2","SE ","2","","","11%-20%","2","Altostratus","2","Smooth-wavelets ","2","SE ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","102-10","2000-08-09 04:35:00","130.9183","36.0767","0","0","","1015.5","2","27.7","2","","","Very Low","2","NE ","2","","","Zero","2","","","Slight ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-10","2000-10-16 23:50:00","130.9183","36.0767","0","0","","1013","2","18","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-10","2000-12-15 02:30:00","130.9183","36.0767","0","0","","1027.5","2","11.8","2","","","Very Low","2","W  ","2","","","Zero","2","","","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","103-00","2000-06-13 01:15:00","129.4833","36.505","0","0","","1010.5","2","17","2","","","Very Low","2","SE ","2","","","Zero","2","","","Smooth-wavelets ","2","SE ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","103-00","2000-08-08 11:55:00","129.4833","36.505","0","0","","1015.5","2","26.7","2","쾌청(운량:0-2)","2","Very Low","2","NW ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","NW ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-00","2000-10-14 22:10:00","129.4833","36.505","0","0","","1025","2","14.8","2","","","Very Low","2","SE ","2","","","Zero","2","","","Smooth-wavelets ","2","SE ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-00","2000-12-09 10:05:00","129.4833","36.505","0","0","","1025.5","2","13.3","2","개임(운량:3-7)","2","Very Low","2","NW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","NW ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","103-04","2000-03-01 17:50:00","129.5017","36.505","0","0","","1027","2","12","2","개임(운량:3-7)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","103-04","2000-04-16 12:25:00","129.5017","36.505","0","0","","1015.5","2","14","2","개임(운량:3-7)","2","Very Low","2","SSE","2","FOREL-ULE SCALE V","2","41%-50%","2","Altocumulus","2","Smooth-wavelets ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","103-04","2000-06-13 01:25:00","129.5017","36.505","0","0","","1010.5","2","17.7","2","","","Very Low","2","SE ","2","","","Zero","2","","","Smooth-wavelets ","2","SE ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","103-04","2000-08-08 12:20:00","129.5017","36.505","0","0","","1015.5","2","26.1","2","쾌청(운량:0-2)","2","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","N  ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","103-04","2000-10-14 22:40:00","129.5017","36.505","0","0","","1025","2","14.8","2","","","Very Low","2","SSE","2","","","Zero","2","","","Slight ","2","SSE","2","3.4- 5.4 ","2","SSE","2"
"정선해양관측","103-04","2000-12-09 10:25:00","129.5017","36.505","0","0","","1025.5","2","13.9","2","개임(운량:3-7)","2","Very Low","2","NW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","NW ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","103-05","2000-03-01 18:30:00","129.59","36.505","0","0","","1027","2","11.1","2","개임(운량:3-7)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","103-05","2000-04-16 13:00:00","129.59","36.505","0","0","","1015","2","14.4","2","개임(운량:3-7)","2","Very Low","2","SSE","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","SSE","2","3.4- 5.4 ","2","SSE","2"
"정선해양관측","103-05","2000-06-13 01:55:00","129.59","36.505","0","0","","1010","2","18","2","","","Very Low","2","SE ","2","","","Zero","2","","","Smooth-wavelets ","2","SE ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","103-05","2000-08-08 12:05:00","129.59","36.505","0","0","","1015.5","2","25.3","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Slight ","2","NNE","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","103-05","2000-08-08 13:05:00","129.59","36.505","0","0","","1015.5","2","25.3","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Slight ","2","NNE","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","103-05","2000-10-14 23:15:00","129.59","36.505","0","0","","1025","2","15.1","2","","","Very Low","2","S  ","2","","","Zero","2","","","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-05","2000-12-09 11:00:00","129.59","36.505","0","0","","1025","2","14.8","2","쾌청(운량:0-2)","2","Very Low","2","NNW","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","NNW","2","1.6- 3.3 ","2","NNW","2"
"정선해양관측","103-06","2000-03-03 12:10:00","129.7883","36.505","0","0","","1025.5","2","15.2","2","쾌청(운량:0-2)","2","Very Low","2","ESE","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","ESE","2","1.6- 3.3 ","2","ESE","2"
"정선해양관측","103-06","2000-04-16 14:17:00","129.7883","36.505","0","0","","1014","2","13.3","2","개임(운량:3-7)","2","Very Low","2","SE ","2","FOREL-ULE SCALE V","2","41%-50%","2","Altocumulus","2","Slight ","2","SE ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-06","2000-06-13 03:10:00","129.7883","36.505","0","0","","","","","","","","","","","","","","Zero","2","","","","","","","","","",""
"정선해양관측","103-06","2000-08-08 14:25:00","129.7883","36.505","0","0","","1015","2","25.7","2","쾌청(운량:0-2)","2","Very Low","2","NE ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","103-06","2000-10-16 11:10:00","129.7883","36.505","0","0","","1013","2","21.9","2","","","Very Low","2","ENE","2","FOREL-ULE SCALE III","2","Zero","2","","","Calm-ripples ","2","ENE","2","","","ENE","2"
"정선해양관측","103-06","2000-12-13 14:25:00","129.7883","36.505","0","0","","1024","2","9.4","2","개임(운량:3-7)","2","Low","2","WNW","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","WNW","2","5.5- 7.9 ","2","WNW","2"
"정선해양관측","103-07","2000-03-03 13:25:00","130","36.505","0","0","","1025.5","2","15.3","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-07","2000-04-16 15:30:00","130","36.505","0","0","","1014","2","14.4","2","개임(운량:3-7)","2","Very Low","2","SSE","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","SSE","2","3.4- 5.4 ","2","SSE","2"
"정선해양관측","103-07","2000-06-13 04:10:00","130","36.505","0","0","","1009.5","2","18.8","2","","","Very Low","2","SW ","2","","","Zero","2","","","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-07","2000-08-08 15:35:00","130","36.505","0","0","","1015","2","26.2","2","쾌청(운량:0-2)","2","Very Low","2","NNE","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Slight ","2","NNE","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","103-07","2000-10-16 12:20:00","130","36.505","0","0","","1013.5","2","22.3","2","쾌청(운량:0-2)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Calm-ripples ","2","N  ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","103-07","2000-12-14 16:40:00","130","36.505","0","0","","1026","2","11.3","2","개임(운량:3-7)","2","Low","2","W  ","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Moderate ","2","W  ","2","8.0-10.7 ","2","W  ","2"
"정선해양관측","103-08","2000-03-03 15:25:00","130.3117","36.505","0","0","","1022.5","2","14.5","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","41%-50%","2","Altocumulus","2","Slight ","2","S  ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-08","2000-04-16 17:45:00","130.3117","36.505","0","0","","1014.5","2","12.1","2","개임(운량:3-7)","2","Very Low","2","SSE","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","SSE","2","3.4- 5.4 ","2","SSE","2"
"정선해양관측","103-08","2000-06-13 06:05:00","130.3117","36.505","0","0","","1009","2","19","2","","","Very Low","2","S  ","2","FOREL-ULE SCALE II","2","Zero","2","","","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-08","2000-08-08 17:40:00","130.3117","36.505","0","0","","1015","2","26.5","2","쾌청(운량:0-2)","2","Very Low","2","E  ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Slight ","2","E  ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","103-08","2000-10-16 14:40:00","130.3117","36.505","0","0","","1013","2","20.3","2","","","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","Zero","2","","","Smooth-wavelets ","2","N  ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","103-08","2000-12-14 18:30:00","130.3117","36.505","0","0","","1028","2","11.6","2","개임(운량:3-7)","2","Low","2","SW ","2","","","31%-40%","2","Altocumulus","2","Moderate ","2","SW ","2","10.8-13.8 ","2","SW ","2"
"정선해양관측","103-09","2000-03-03 17:20:00","130.6217","36.505","0","0","","1022.5","2","13","2","흐림(운량:8-10)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","71%-80%","2","Altocumulus","2","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-09","2000-04-16 19:55:00","130.6217","36.505","0","0","","1016","2","13.4","2","","","Very Low","2","S  ","2","","","Zero","2","","","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-09","2000-06-13 07:45:00","130.6217","36.505","0","0","","1009","2","18.9","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE II","2","11%-20%","2","Altostratus","2","Slight ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-09","2000-08-08 19:40:00","130.6217","36.505","0","0","","1015","2","26.4","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","103-09","2000-10-16 16:45:00","130.6217","36.505","0","0","","1013","2","19.6","2","개임(운량:3-7)","2","Very Low","2","ENE","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","ENE","2","0.3- 1.5 ","2","ENE","2"
"정선해양관측","103-09","2000-12-14 20:20:00","130.6217","36.505","0","0","","1027","2","11.4","2","","","Low","2","SW ","2","","","Zero","2","","","Moderate ","2","SW ","2","10.8-13.8 ","2","SW ","2"
"정선해양관측","103-10","2000-03-03 19:10:00","130.9267","36.505","0","0","","1025.5","2","12.5","2","","","Very Low","2","SE ","2","","","Zero","2","","","Slight ","2","SE ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","103-10","2000-04-16 22:00:00","130.9267","36.505","0","0","","1011","2","12.2","2","","","Very Low","2","S  ","2","","","Zero","2","","","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
