"정선해양관측","102-05","1963-07-13 08:00:00","129.6883","36.0767","0","25","","33.15","1","10.25","1","",""
"정선해양관측","102-05","1963-07-13 08:00:00","129.6883","36.0767","0","50","","33.91","1","3.2","1","",""
"정선해양관측","102-05","1963-07-13 08:00:00","129.6883","36.0767","0","100","","34","1","2.27","1","",""
"정선해양관측","102-05","1963-07-13 08:00:00","129.6883","36.0767","0","115","","34","1","2.16","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","0","","32.63","1","23.5","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","10","","32.72","1","20.47","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","25","","33.35","1","15.4","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","50","","33.33","1","15.25","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","100","","33.53","1","12.92","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","150","","33.68","1","7.27","1","",""
"정선해양관측","102-05","1963-08-21 05:40:00","129.6883","36.0767","0","180","","33.77","1","6.53","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","0","","34.74","1","11","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","10","","34.15","1","10.4","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","25","","33.98","1","10.29","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","50","","34.52","1","10.23","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","100","","34.6","1","6.1","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","150","","33.95","1","2.31","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","200","","33.96","1","1.89","1","",""
"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","300","","33.96","1","1.28","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","0","","33.86","1","13.5","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","10","","33.93","1","12.75","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","25","","34.29","1","12.11","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","50","","34.54","1","11.59","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","100","","34.56","1","10.4","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","150","","34.02","1","4.12","1","",""
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","200","","34","1","1.94","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","0","","32.57","1","19.5","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","10","","32.95","1","19.44","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","25","","33.73","1","12.1","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","50","","33.89","1","8.75","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","100","","33.98","1","2.24","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","150","","34","1","1.6","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","200","","34.04","1","1.34","1","",""
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","300","","34.05","1","1.02","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","0","","32.36","1","24","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","10","","32.48","1","23.85","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","25","","33.51","1","15.69","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","50","","33.68","1","10.33","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","100","","33.68","1","5.01","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","150","","33.82","1","2.76","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","200","","33.86","1","1.36","1","",""
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","300","","34.04","1","2.96","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","0","","34.6","1","11.1","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","10","","34.58","1","10.63","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","25","","33.96","1","10.54","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","50","","33.96","1","10.38","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","100","","33.96","1","10.21","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","150","","34.56","1","3.18","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","200","","34.54","1","2.18","1","",""
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","300","","34.54","1","1.24","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","0","","34.27","1","13","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","10","","34.54","1","12.23","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","25","","34.56","1","11.86","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","50","","34.56","1","11.7","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","100","","34.65","1","10.54","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","150","","34.34","1","8.16","1","",""
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","200","","33.96","1","3.42","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","0","","32.81","1","18.9","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","10","","33.1","1","18.72","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","25","","33.82","1","10.49","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","50","","33.89","1","5.24","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","100","","34.02","1","2.16","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","150","","34.02","1","1.57","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","200","","34.02","1","1.24","1","",""
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","300","","34.02","1","0.8","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","0","","34.18","1","24.1","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","10","","32.27","1","24.07","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","25","","33.62","1","12.68","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","50","","33.86","1","4.88","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","100","","33.91","1","2.2","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","150","","33.95","1","1.57","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","200","","34.04","1","1.46","1","",""
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","300","","34.04","1","0.95","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","0","","34.29","1","8.7","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","10","","34.29","1","8.57","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","25","","34.33","1","8.45","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","50","","34.24","1","8.37","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","100","","34.25","1","8.23","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","150","","34.2","1","7.85","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","200","","34.11","1","3.27","1","",""
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","300","","34.13","1","2.62","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","0","","34.29","1","13.6","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","10","","34.27","1","12.77","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","25","","34.45","1","12.11","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","50","","34.51","1","11.75","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","100","","34.49","1","9.36","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","150","","34.09","1","5.59","1","",""
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","200","","33.87","1","3.12","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","0","","32.14","1","23.7","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","10","","32.18","1","23.35","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","25","","33.59","1","14.13","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","50","","33.86","1","6.34","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","100","","33.95","1","2.58","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","150","","33.96","1","1.98","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","200","","34.02","1","1.34","1","",""
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","300","","34.04","1","0.82","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","0","","34.24","1","13","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","10","","34.29","1","12.73","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","25","","34.31","1","11.48","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","50","","34.29","1","9.25","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","100","","34.27","1","7.28","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","150","","34","1","2.26","1","",""
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","200","","34.04","1","1.88","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","0","","32.43","1","23.5","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","10","","32.54","1","22.37","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","25","","32.88","1","18.95","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","50","","33.84","1","8.74","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","100","","33.86","1","3.37","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","150","","33.95","1","2.15","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","200","","34","1","1.73","1","",""
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","300","","34.02","1","1.61","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","0","","34.13","1","11.2","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","10","","34.15","1","10.29","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","25","","34.15","1","9.48","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","50","","34.11","1","6.61","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","100","","34.09","1","3.36","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","150","","34.11","1","2.26","1","",""
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","200","","34.24","1","1.4","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","0","","32.05","1","24.1","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","10","","32.05","1","23.86","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","25","","33.08","1","17.99","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","50","","33.91","1","14.33","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","100","","33.8","1","3.77","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","150","","33.95","1","2.25","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","200","","99.999","4","1.68","1","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","300","","33.96","1","1.42","1","",""
"정선해양관측","103-04","1963-05-06 16:17:00","129.5017","36.505","0","0","","34.38","1","10.7","1","",""
"정선해양관측","103-04","1963-05-06 16:17:00","129.5017","36.505","0","10","","34.29","1","9.16","1","",""
"정선해양관측","103-04","1963-05-06 16:17:00","129.5017","36.505","0","25","","34.2","1","5.41","1","",""
"정선해양관측","103-04","1963-05-06 16:17:00","129.5017","36.505","0","50","","34.15","1","2.48","1","",""
"정선해양관측","103-04","1963-05-06 16:17:00","129.5017","36.505","0","95","","34.16","1","1.72","1","",""
"정선해양관측","103-04","1963-07-14 08:35:00","129.5017","36.505","0","0","","32.76","1","17.7","1","",""
"정선해양관측","103-04","1963-07-14 08:35:00","129.5017","36.505","0","10","","33.12","1","16.58","1","",""
"정선해양관측","103-04","1963-07-14 08:35:00","129.5017","36.505","0","25","","33.64","1","9.31","1","",""
"정선해양관측","103-04","1963-07-14 08:35:00","129.5017","36.505","0","45","","33.8","1","9.06","1","",""
"정선해양관측","103-04","1963-08-20 09:30:00","129.5017","36.505","0","0","","32.41","1","22.6","1","",""
"정선해양관측","103-04","1963-08-20 09:30:00","129.5017","36.505","0","10","","32.54","1","22.43","1","",""
"정선해양관측","103-04","1963-08-20 09:30:00","129.5017","36.505","0","25","","33.15","1","18.04","1","",""
"정선해양관측","103-04","1963-08-20 09:30:00","129.5017","36.505","0","50","","33.5","1","14.4","1","",""
"정선해양관측","103-04","1963-08-20 09:30:00","129.5017","36.505","0","95","","33.66","1","10.32","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","0","","34.47","1","11.5","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","10","","34.47","1","11.04","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","25","","34.48","1","10.19","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","50","","34.27","1","4.08","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","100","","34.11","1","1.58","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","150","","34.11","1","1.36","1","",""
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","185","","34.16","1","1.22","1","",""
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","0","","32.6","1","19.7","1","",""
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","10","","32.95","1","17.68","1","",""
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","25","","33.82","1","8.59","1","",""
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","50","","33.87","1","8.49","1","",""
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","100","","33.93","1","2.66","1","",""
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","115","","33.95","1","2.27","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","0","","32.41","1","24.1","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","10","","32.7","1","23.02","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","25","","33.19","1","15.16","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","50","","33.6","1","12.87","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","100","","33.69","1","9.25","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","150","","33.93","1","2.39","1","",""
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","165","","33.95","1","1.66","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","0","","34.13","1","13.3","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","10","","34.11","1","13.09","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","25","","34.25","1","11.59","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","50","","34.46","1","6.27","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","100","","34.09","1","1.87","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","150","","34.09","1","1.59","1","",""
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","200","","34.11","1","1.32","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","0","","32.79","1","20.2","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","10","","33.37","1","16.8","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","25","","33.91","1","7.99","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","50","","33.91","1","3.41","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","100","","34","1","1.96","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","150","","34.02","1","1.75","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","200","","34.02","1","1.23","1","",""
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","300","","34.05","1","0.47","1","",""
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","0","","32.47","1","24.4","1","",""
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","10","","32.28","1","23.96","1","",""
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","25","","33.6","1","13.88","1","",""
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","50","","33.77","1","6.33","1","",""
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","100","","33.89","1","2.23","1","",""
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","110","","33.93","1","2.25","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","0","","33.98","1","13.5","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","10","","34","1","12.99","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","25","","34.09","1","12.24","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","50","","34.52","1","11.79","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","100","","34.45","1","8.57","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","150","","34.02","1","2.07","1","",""
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","195","","34.02","1","1.83","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","0","","33.12","1","19.8","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","10","","33.17","1","19.46","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","25","","33.68","1","10.79","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","50","","33.82","1","5.8","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","100","","33.86","1","2.57","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","150","","33.98","1","2.06","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","200","","34","1","1.44","1","",""
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","300","","34","1","0.69","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","0","","32.59","1","23.4","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","10","","33.5","1","17.25","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","25","","33.68","1","9.84","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","50","","33.78","1","6.63","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","100","","33.95","1","2.01","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","150","","33.95","1","1.57","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","200","","33.96","1","1.28","1","",""
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","300","","33.96","1","1.18","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","0","","33.93","1","13.5","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","10","","33.95","1","13.1","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","25","","34.11","1","12.37","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","50","","34.54","1","11.37","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","100","","34.52","1","10.09","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","150","","34.18","1","5.37","1","",""
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","195","","34.07","1","1.96","1","",""
"정선해양관측","103-08","1963-08-20 14:30:00","130.3117","36.505","0","0","","32.43","1","23.5","1","",""
