"정선해양관측","102-00","2001-12-23 10:00:00","129.5883","36.0767","0","0","","1027","2","4.4","2","개임(운량:3-7)","2","Very Low","2","WSW","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","WSW","2","3.4- 5.4 ","2","WSW","2"
"정선해양관측","102-04","2001-02-22 19:07:00","129.615","36.0767","0","0","","1019.5","2","14.1","2","","","Very Low","2","SSW","2","","","Zero","2","","","Slight ","2","SSW","2","1.6- 3.3 ","2","SSW","2"
"정선해양관측","102-04","2001-04-17 17:00:00","129.615","36.0767","0","0","","1018","2","17.8","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE V","2","1%-10%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-04","2001-06-17 09:55:00","129.615","36.0767","0","0","","1014.5","2","22.7","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE V","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-04","2001-08-26 13:50:00","129.615","36.0767","0","0","","1012","2","26.5","2","개임(운량:3-7)","2","Very Low","2","NE ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Moderate ","2","NE ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-04","2001-10-24 18:08:00","129.615","36.0767","0","0","","1022.5","2","20.3","2","","","Very Low","2","SSE","2","","","Zero","2","","","Smooth-wavelets ","2","SSE","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","102-04","2001-12-23 10:25:00","129.615","36.0767","0","0","","1020","2","4.2","2","개임(운량:3-7)","2","Very Low","2","W  ","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-05","2001-02-22 08:22:00","129.6883","36.0767","0","0","","1019.5","2","15.2","2","","","Very Low","2","SW ","2","","","Zero","2","","","Smooth-wavelets ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-05","2001-02-22 18:22:00","129.6883","36.0767","0","0","","1019.5","2","15.2","2","","","Very Low","2","SW ","2","","","Zero","2","","","Smooth-wavelets ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-05","2001-04-17 16:10:00","129.6883","36.0767","0","0","","1018","2","18.5","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE V","2","1%-10%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-05","2001-06-17 09:15:00","129.6883","36.0767","0","0","","1014.5","2","21.5","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE V","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-05","2001-08-26 13:10:00","129.6883","36.0767","0","0","","1012","2","26.3","2","개임(운량:3-7)","2","Very Low","2","NE ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Moderate ","2","NE ","2","5.5- 7.9 ","2","NE ","2"
"정선해양관측","102-05","2001-10-24 18:47:00","129.6883","36.0767","0","0","","1023","2","21","2","","","Very Low","2","SSE","2","","","Zero","2","","","Smooth-wavelets ","2","SSE","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","102-05","2001-12-23 10:55:00","129.6883","36.0767","0","0","","1021.5","2","4.2","2","개임(운량:3-7)","2","Very Low","2","W  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-06","2001-02-22 17:24:00","129.7967","36.0767","0","0","","1018.8","2","15.8","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-06","2001-04-17 15:10:00","129.7967","36.0767","0","0","","1017","2","19.5","2","쾌청(운량:0-2)","2","Very Low","2","SSE","2","FOREL-ULE SCALE IV","2","1%-10%","2","Altocumulus","2","Smooth-wavelets ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","102-06","2001-06-17 08:20:00","129.7967","36.0767","0","0","","1013","2","20.5","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-06","2001-08-26 12:15:00","129.7967","36.0767","0","0","","1012","2","26.7","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","N  ","2","5.5- 7.9 ","2","N  ","2"
"정선해양관측","102-06","2001-10-24 19:30:00","129.7967","36.0767","0","0","","1023.5","2","21.1","2","","","Very Low","2","SE ","2","","","Zero","2","","","Calm-ripples ","2","SE ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","102-06","2001-12-21 10:25:00","129.7967","36.0767","0","0","","1023.5","2","6.5","2","개임(운량:3-7)","2","Very Low","2","WNW","2","FOREL-ULE SCALE IV","2","41%-50%","2","Altocumulus","2","Slight ","2","WNW","2","5.5- 7.9 ","2","WNW","2"
"정선해양관측","102-07","2001-02-22 15:42:00","130","36.0767","0","0","","1019","2","13.3","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","102-07","2001-04-17 13:35:00","130","36.0767","0","0","","1018","2","21","2","쾌청(운량:0-2)","2","Very Low","2","SSE","2","FOREL-ULE SCALE IV","2","1%-10%","2","Altocumulus","2","Smooth-wavelets ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","102-07","2001-06-17 06:40:00","130","36.0767","0","0","","1013","2","20.7","2","","","Very Low","2","S  ","2","","","Zero","2","","","Smooth-wavelets ","2","S  ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-07","2001-08-26 10:40:00","130","36.0767","0","0","","1011","2","30","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","71%-80%","2","Altocumulus","2","Moderate ","2","N  ","2","5.5- 7.9 ","2","N  ","2"
"정선해양관측","102-07","2001-10-24 20:55:00","130","36.0767","0","0","","1024","2","20.7","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","102-07","2001-12-21 09:05:00","130","36.0767","0","0","","1024","2","6.7","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-08","2001-02-22 13:37:00","130.3067","36.0767","0","0","","1020.2","2","16.1","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-08","2001-04-17 11:50:00","130.3067","36.0767","0","0","","1019","2","18","2","쾌청(운량:0-2)","2","Very Low","2","SW ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-08","2001-06-17 04:55:00","130.3067","36.0767","0","0","","1013","2","20.5","2","","","Very Low","2","S  ","2","","","Zero","2","","","Smooth-wavelets ","2","SE ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","102-08","2001-08-26 09:10:00","130.3067","36.0767","0","0","","1011","2","30.5","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","71%-80%","2","Altocumulus","2","Smooth-wavelets ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","102-08","2001-10-24 22:40:00","130.3067","36.0767","0","0","","1024","2","20.2","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-08","2001-12-21 07:00:00","130.3067","36.0767","0","0","","1024.5","2","8.5","2","","","Very Low","2","WNW","2","","","Zero","2","","","Slight ","2","WNW","2","3.4- 5.4 ","2","WNW","2"
"정선해양관측","102-09","2001-02-22 11:33:00","130.615","36.0767","0","0","","1020.4","2","12.1","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-09","2001-04-27 09:57:00","130.615","36.0767","0","0","","1019","2","17","2","쾌청(운량:0-2)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-09","2001-06-17 03:05:00","130.615","36.0767","0","0","","1014","2","21","2","","","Very Low","2","ESE","2","","","Zero","2","","","Calm-ripples ","2","ESE","2","0 - 0.2 ","2","ESE","2"
"정선해양관측","102-09","2001-08-26 07:30:00","130.615","36.0767","0","0","","1011","2","30.5","2","흐림(운량:8-10)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","71%-80%","2","Altocumulus","2","Smooth-wavelets ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","102-09","2001-10-25 00:50:00","130.615","36.0767","0","0","","1024","2","20.5","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-09","2001-12-21 05:05:00","130.615","36.0767","0","0","","1024","2","9.5","2","","","Very Low","2","WNW","2","","","Zero","2","","","Slight ","2","WNW","2","8.0-10.7 ","2","WNW","2"
"정선해양관측","102-10","2001-02-22 06:17:00","130.9183","36.0767","0","0","","1020","2","12.1","2","","","Very Low","2","N  ","2","","","Zero","2","","","Smooth-wavelets ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","102-10","2001-04-17 08:10:00","130.9183","36.0767","0","0","","1019","2","16.3","2","쾌청(운량:0-2)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Slight ","2","SW ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-10","2001-06-17 01:20:00","130.9183","36.0767","0","0","","1013","2","20","2","","","Very Low","2","SE ","2","","","Zero","2","","","Smooth-wavelets ","2","SE ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","102-10","2001-08-26 02:30:00","130.9183","36.0767","0","0","","1010","2","29.3","2","","","Very Low","2","SE ","2","","","Zero","2","","","Slight ","2","SE ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","102-10","2001-10-25 02:30:00","130.9183","36.0767","0","0","","1024","2","20.7","2","","","Very Low","2","E  ","2","","","Zero","2","","","Smooth-wavelets ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-10","2001-12-21 03:25:00","130.9183","36.0767","0","0","","1025","2","11.8","2","","","Very Low","2","WNW","2","","","Zero","2","","","Smooth-wavelets ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","103-00","2001-02-21 11:52:00","129.4833","36.505","0","0","","1023.2","2","11.6","2","흐림(운량:8-10)","2","Very Low","2","SSW","2","FOREL-ULE SCALE IV","2","91%-100%","2","Altocumulus","2","Calm-ripples ","2","SSW","2","0 - 0.2 ","2","SSW","2"
"정선해양관측","103-00","2001-04-06 19:10:00","129.4833","36.505","0","0","","1015.5","2","16","2","","","Very Low","2","SSE","2","","","Zero","2","","","Slight ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","103-00","2001-06-16 10:10:00","129.4833","36.505","0","0","","1015","2","20","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-00","2001-08-25 12:00:00","129.4833","36.505","0","0","","1011","2","26","2","개임(운량:3-7)","2","Very Low","2","NNE","2","FOREL-ULE SCALE V","2","31%-40%","2","Altocumulus","2","Slight ","2","NNE","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","103-00","2001-10-23 11:22:00","129.4833","36.505","0","0","","1023","2","22.8","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-00","2001-12-20 14:50:00","129.4833","36.505","0","0","","1032","2","9","2","개임(운량:3-7)","2","Very Low","2","ENE","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Calm-ripples ","2","ENE","2","0 - 0.2 ","2","ENE","2"
"정선해양관측","103-04","2001-02-21 12:07:00","129.5017","36.505","0","0","","1023","2","11.5","2","흐림(운량:8-10)","2","Very Low","2","SSW","2","FOREL-ULE SCALE IV","2","71%-80%","2","Altocumulus","2","Calm-ripples ","2","SSW","2","0 - 0.2 ","2","SSW","2"
"정선해양관측","103-04","2001-04-16 19:25:00","129.5017","36.505","0","0","","1015.5","2","16","2","","","Very Low","2","SSE","2","","","Zero","2","","","Slight ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","103-04","2001-06-16 10:25:00","129.5017","36.505","0","0","","1015","2","20","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","103-04","2001-08-25 12:20:00","129.5017","36.505","0","0","","1011","2","28","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-04","2001-10-23 11:05:00","129.5017","36.505","0","0","","1023","2","22.1","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-04","2001-12-20 15:06:00","129.5017","36.505","0","0","","1032","2","9.5","2","개임(운량:3-7)","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Calm-ripples ","2","SW ","2","0 - 0.2 ","2","SW ","2"
"정선해양관측","103-05","2001-02-21 12:39:00","129.59","36.505","0","0","","1022.5","2","12","2","비","2","Very Low","2","SW ","2","FOREL-ULE SCALE IV","2","91%-100%","2","Altocumulus","2","Slight ","2","SW ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","103-05","2001-04-16 20:00:00","129.59","36.505","0","0","","1015.5","2","15.2","2","","","Very Low","2","SSE","2","","","Zero","2","","","Smooth-wavelets ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","103-05","2001-06-16 11:00:00","129.59","36.505","0","0","","1015","2","21.5","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-05","2001-08-25 12:50:00","129.59","36.505","0","0","","1011","2","28","2","개임(운량:3-7)","2","Very Low","2","NNE","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Slight ","2","NNE","2","3.4- 5.4 ","2","NNE","2"
"정선해양관측","103-05","2001-10-23 10:20:00","129.59","36.505","0","0","","1021","2","22.7","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","N  ","2","3.4- 5.4 ","2","N  ","2"
"정선해양관측","103-05","2001-12-20 15:35:00","129.59","36.505","0","0","","1032","2","13","2","개임(운량:3-7)","2","Very Low","2","E  ","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Calm-ripples ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","103-06","2001-02-21 17:07:00","129.7883","36.505","0","0","","1016.2","2","11.4","2","흐림(운량:8-10)","2","Very Low","2","W  ","2","FOREL-ULE SCALE V","2","91%-100%","2","Altocumulus","2","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","103-06","2001-04-16 21:00:00","129.7883","36.505","0","0","","1016","2","15.2","2","","","Very Low","2","S  ","2","","","Zero","2","","","Slight ","2","S  ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-06","2001-06-16 12:15:00","129.7883","36.505","0","0","","1015","2","22.6","2","쾌청(운량:0-2)","2","Very Low","2","S  ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","S  ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","103-06","2001-08-25 14:00:00","129.7883","36.505","0","0","","1010.5","2","28.2","2","개임(운량:3-7)","2","Very Low","2","E  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","E  ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","103-06","2001-10-23 09:25:00","129.7883","36.505","0","0","","1020","2","22","2","개임(운량:3-7)","2","Very Low","2","N  ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-06","2001-12-20 16:35:00","129.7883","36.505","0","0","","1031","2","8.7","2","개임(운량:3-7)","2","Very Low","2","ENE","2","FOREL-ULE SCALE IV","2","31%-40%","2","Altocumulus","2","Calm-ripples ","2","ENE","2","0.3- 1.5 ","2","ENE","2"
"정선해양관측","103-07","2001-02-21 18:02:00","130","36.505","0","0","","1016.2","2","14.3","2","","","Very Low","2","WSW","2","","","Zero","2","","","Slight ","2","WSW","2","3.4- 5.4 ","2","WSW","2"
"정선해양관측","103-07","2001-04-16 22:00:00","130","36.505","0","0","","1017","2","15.1","2","","","Very Low","2","S  ","2","","","Zero","2","","","Moderate ","2","S  ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-07","2001-06-16 13:25:00","130","36.505","0","0","","1014.5","2","23.1","2","쾌청(운량:0-2)","2","Very Low","2","SSE","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","103-07","2001-08-25 15:15:00","130","36.505","0","0","","1010","2","29.5","2","쾌청(운량:0-2)","2","Very Low","2","E  ","2","FOREL-ULE SCALE III","2","11%-20%","2","Altocumulus","2","Calm-ripples ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","103-07","2001-10-23 08:00:00","130","36.505","0","0","","1019","2","22","2","개임(운량:3-7)","2","Very Low","2","NNW","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","NNW","2","1.6- 3.3 ","2","NNW","2"
"정선해양관측","103-07","2001-12-20 17:30:00","130","36.505","0","0","","1031.5","2","9.2","2","","","Very Low","2","N  ","2","","","Zero","2","","","Calm-ripples ","2","N  ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","103-08","2001-02-21 20:05:00","130.3117","36.505","0","0","","1017","2","11.5","2","","","Very Low","2","SW ","2","","","Zero","2","","","Slight ","2","SW ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","103-08","2001-04-17 00:05:00","130.3117","36.505","0","0","","1017","2","15","2","","","Very Low","2","S  ","2","","","Zero","2","","","Moderate ","2","S  ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-08","2001-06-16 16:15:00","130.3117","36.505","0","0","","1014.5","2","20.5","2","쾌청(운량:0-2)","2","Very Low","2","SE ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","SE ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-08","2001-08-25 17:15:00","130.3117","36.505","0","0","","1010","2","28.3","2","개임(운량:3-7)","2","Very Low","2","SE ","2","FOREL-ULE SCALE III","2","31%-40%","2","Altocumulus","2","Slight ","2","SE ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-08","2001-10-23 06:10:00","130.3117","36.505","0","0","","1019.5","2","20.5","2","","","Very Low","2","NNW","2","","","Zero","2","","","Slight ","2","NNW","2","1.6- 3.3 ","2","NNW","2"
"정선해양관측","103-08","2001-12-20 19:30:00","130.3117","36.505","0","0","","1030","2","9.3","2","","","Very Low","2","E  ","2","","","Zero","2","","","Calm-ripples ","2","E  ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","103-09","2001-02-21 22:05:00","130.6217","36.505","0","0","","1017","2","10.8","2","","","Very Low","2","W  ","2","","","Zero","2","","","Slight ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","103-09","2001-04-17 01:50:00","130.6217","36.505","0","0","","1017","2","","","","","Very Low","2","S  ","2","","","Zero","2","","","Moderate ","2","S  ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-09","2001-06-16 17:55:00","130.6217","36.505","0","0","","1014","2","21","2","쾌청(운량:0-2)","2","Very Low","2","SE ","2","FOREL-ULE SCALE IV","2","11%-20%","2","Altocumulus","2","Smooth-wavelets ","2","SE ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-09","2001-08-25 19:15:00","130.6217","36.505","0","0","","1010","2","28.5","2","","","Very Low","2","SE ","2","","","Zero","2","","","Slight ","2","SE ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","103-09","2001-10-23 04:17:00","130.6217","36.505","0","0","","1019.5","2","22.7","2","","","Very Low","2","NNW","2","","","Zero","2","","","Slight ","2","NNW","2","1.6- 3.3 ","2","NNW","2"
"정선해양관측","103-09","2001-12-20 21:20:00","130.6217","36.505","0","0","","1029","2","9.8","2","","","Very Low","2","NNE","2","","","Zero","2","","","Calm-ripples ","2","NNE","2","0 - 0.2 ","2","NNE","2"
