"정선해양관측","102-05","1964-04-02 11:38:00","129.6883","36.0767","0","100","","33.98","1","3.63","1","",""
"정선해양관측","102-05","1964-04-02 11:38:00","129.6883","36.0767","0","110","","33.93","1","3.11","1","",""
"정선해양관측","102-05","1964-07-22 11:35:00","129.6883","36.0767","0","0","","31.96","1","21","1","",""
"정선해양관측","102-05","1964-07-22 11:35:00","129.6883","36.0767","0","10","","32.68","1","19.17","1","",""
"정선해양관측","102-05","1964-07-22 11:35:00","129.6883","36.0767","0","25","","34.25","1","9.79","1","",""
"정선해양관측","102-05","1964-07-22 11:35:00","129.6883","36.0767","0","50","","34.25","1","5.26","1","",""
"정선해양관측","102-05","1964-07-22 11:35:00","129.6883","36.0767","0","100","","34.25","1","3.03","1","",""
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","0","","33.08","1","23.1","1","",""
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","10","","33.24","1","23.9","1","",""
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","25","","33.53","1","22.11","1","",""
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","50","","34.58","1","10.93","1","",""
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","100","","34.63","1","2.48","1","",""
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","140","","34.02","1","1.44","1","",""
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","0","","32.39","1","20.8","1","",""
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","10","","32.43","1","20.97","1","",""
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","25","","32.72","1","19.29","1","",""
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","50","","34.11","1","9.69","1","",""
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","100","","34","1","1.9","1","",""
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","120","","33.98","1","1.36","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","0","","34.6","1","15.18","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","10","","34.6","1","15.38","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","25","","34.47","1","14.93","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","50","","34.43","1","13.73","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","100","","34.25","1","5.6","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","150","","34.61","1","1.77","1","",""
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","160","","34.6","1","1.7","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","0","","34.49","1","12.1","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","10","","34.47","1","11.53","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","25","","34.45","1","10.99","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","50","","34.4","1","10.16","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","100","","34","1","3.73","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","150","","33.98","1","1.77","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","200","","33.96","1","1.42","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","300","","33.96","1","0.88","1","",""
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","400","","33.96","1","0.53","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","0","","31.24","1","20.5","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","10","","33.78","1","18.32","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","25","","34.63","1","13.02","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","50","","34.49","1","7.27","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","100","","34.31","1","2.29","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","150","","34.33","1","1.59","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","200","","34.29","1","1.42","1","",""
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","300","","34.42","1","0.94","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","0","","33.98","1","19.5","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","10","","33.21","1","18.67","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","25","","33.21","1","18.01","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","50","","33.78","1","6.7","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","100","","33.87","1","2.98","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","150","","34.04","1","1.95","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","200","","33.59","1","1.57","1","",""
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","300","","33.59","1","1.43","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","0","","32.12","1","20.6","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","10","","32.32","1","19.55","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","25","","32.68","1","19.68","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","50","","33.86","1","17.2","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","100","","33.98","1","3.53","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","150","","34","1","1.36","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","200","","34.04","1","1.21","1","",""
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","300","","34.05","1","0.62","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","0","","34.45","1","16.8","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","10","","34.25","1","16.46","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","25","","34.38","1","16.85","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","50","","34.56","1","16.75","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","100","","34.56","1","14.77","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","150","","34.63","1","3.35","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","200","","34.6","1","1.72","1","",""
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","300","","34.6","1","0.97","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","0","","34.65","1","12.5","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","10","","34.65","1","12.53","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","25","","34.65","1","12.4","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","50","","34.58","1","11.65","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","100","","34.22","1","5.62","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","150","","33.96","1","2.6","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","200","","34.11","1","1.73","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","300","","34.07","1","1.31","1","",""
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","400","","34.11","1","0.75","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","0","","33.42","1","20.2","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","10","","34.16","1","17.54","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","25","","34.25","1","11.42","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","50","","34.42","1","5.4","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","100","","34.34","1","2.28","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","150","","34.45","1","1.36","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","200","","34.31","1","1.03","1","",""
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","300","","34.31","1","0.59","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","0","","33.42","1","20.2","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","10","","34.16","1","17.54","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","25","","34.25","1","11.42","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","50","","34.42","1","5.4","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","100","","34.34","1","2.28","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","150","","34.45","1","1.36","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","200","","34.31","1","1.03","1","",""
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","300","","34.31","1","0.59","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","0","","32.94","1","19.4","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","10","","32.88","1","19.17","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","25","","33.28","1","17.91","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","50","","33.96","1","6.33","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","100","","34.02","1","2.52","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","150","","34.27","1","1.82","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","200","","34.05","1","1.49","1","",""
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","300","","34.05","1","0.9","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","0","","32.97","1","21.4","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","10","","33.06","1","20.34","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","25","","33.12","1","21.03","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","50","","34","1","15","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","100","","34.04","1","5.71","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","150","","34.09","1","2.34","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","200","","34.11","1","1.28","1","",""
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","300","","34.13","1","0.69","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","0","","34.43","1","16.58","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","10","","34.51","1","16.16","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","25","","34.51","1","16.77","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","50","","34.52","1","16.79","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","100","","34.52","1","16.84","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","150","","99.999","4","6.26","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","200","","34.52","1","1.55","1","",""
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","300","","34.51","1","0.76","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","0","","34.6","1","12.4","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","10","","34.58","1","12.15","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","20","","34.49","1","10.78","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","50","","34.49","1","10.17","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","100","","34.04","1","5.18","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","150","","34.04","1","1.65","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","200","","33.98","1","1.24","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","300","","34.07","1","0.75","1","",""
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","400","","34.13","1","0.46","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","0","","34.31","1","20.5","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","10","","32.9","1","19.03","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","20","","34.33","1","14.92","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","50","","34.49","1","7.61","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","100","","34.29","1","2.74","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","150","","34.43","1","1.37","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","200","","34.31","1","1.3","1","",""
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","300","","34.31","1","0.72","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","0","","33.04","1","19","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","10","","33.04","1","19.15","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","25","","33.06","1","18.94","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","50","","34.2","1","7.44","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","100","","34.04","1","2.32","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","150","","34.04","1","1.47","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","200","","34.11","1","1.09","1","",""
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","300","","34.02","1","0.62","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","0","","32.7","1","21.3","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","10","","32.7","1","21.52","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","25","","33.19","1","21.25","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","50","","34.09","1","15.76","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","100","","34.11","1","10.15","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","150","","34.15","1","3.32","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","200","","34.16","1","1.61","1","",""
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","300","","34.16","1","0.88","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","0","","34.33","1","15.7","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","10","","34.33","1","15.62","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","25","","34.36","1","15.64","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","50","","34.38","1","15.51","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","100","","34.4","1","15.61","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","150","","34.4","1","10.27","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","200","","34.45","1","3.27","1","",""
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","300","","34.54","1","0.97","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","0","","34.61","1","10.2","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","10","","34.6","1","10.26","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","25","","34.4","1","10.01","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","50","","34.49","1","9.67","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","100","","34.09","1","4.84","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","150","","34.13","1","2.76","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","200","","34.04","1","1.4","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","300","","34.02","1","0.84","1","",""
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","400","","34.09","1","0.54","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","0","","33.95","1","23","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","10","","33.78","1","22.82","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","25","","34.27","1","18.42","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","50","","34.63","1","11.61","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","100","","34.92","1","7.92","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","150","","34.96","1","7.26","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","200","","34.58","1","4.47","1","",""
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","300","","34.33","1","2.07","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","0","","32.99","1","19.8","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","10","","32.94","1","18.88","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","25","","33.24","1","17.41","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","50","","34.15","1","7.53","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","100","","34.02","1","2.74","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","150","","34.11","1","1.64","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","200","","34.11","1","1.15","1","",""
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","300","","33.11","1","0.59","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","0","","33.57","1","21.6","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","10","","33.59","1","21.21","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","25","","33.64","1","21.82","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","50","","34.25","1","17.1","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","100","","34.56","1","12.1","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","150","","34","1","3.25","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","200","","33.98","1","1.97","1","",""
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","300","","33.96","1","0.97","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","0","","34.27","1","15.8","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","10","","34.38","1","15.81","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","25","","34.45","1","15.54","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","50","","34.45","1","15.48","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","100","","34.45","1","15.19","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","150","","34.45","1","8.33","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","200","","34.47","1","3.46","1","",""
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","300","","34.47","1","0.86","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","0","","34.61","1","9.7","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","10","","34.56","1","9.7","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","25","","34.54","1","9.17","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","50","","34.54","1","8.93","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","100","","34.13","1","4.09","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","150","","34.11","1","1.65","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","200","","34.11","1","1.09","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","300","","34.18","1","0.6","1","",""
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","400","","34.2","1","0.41","1","",""
"정선해양관측","102-10","1964-07-22 19:35:00","130.9183","36.0767","0","0","","33.62","1","23.5","1","",""
"정선해양관측","102-10","1964-07-22 19:35:00","130.9183","36.0767","0","10","","33.59","1","23.38","1","",""
"정선해양관측","102-10","1964-07-22 19:35:00","130.9183","36.0767","0","25","","34.05","1","22.18","1","",""
