"정선해양관측","102-05","1964-07-22 11:35:00","129.6883","36.0767","0","0","","1037.3","2","23.2","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Stratus","2","Moderate ","2","8.0-10.7 ","2","SE ","2"
"정선해양관측","102-05","1964-10-01 11:40:00","129.6883","36.0767","0","0","","1040.7","2","20.1","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE IV","2","Zero","2","","","Calm-ripples ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","102-05","1964-10-20 10:39:00","129.6883","36.0767","0","0","","1038","2","16.1","2","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","Stratocumulus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","102-05","1964-12-16 09:23:00","129.6883","36.0767","0","0","","1044","2","3.4","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrostratus","2","Slight ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-06","1964-04-02 12:20:00","129.7967","36.0767","0","0","","1034.7","2","9.9","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-06","1964-07-22 12:20:00","129.7967","36.0767","0","0","","1032","2","23.5","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Stratus","2","Moderate ","2","5.5- 7.9 ","2","SE ","2"
"정선해양관측","102-06","1964-10-01 10:05:00","129.7967","36.0767","0","0","","1041.3","2","22","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","Zero","2","","","Calm-ripples ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","102-06","1964-10-20 11:20:00","129.7967","36.0767","0","0","","1038","2","18.5","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","102-06","1964-12-16 10:10:00","129.7967","36.0767","0","0","","1044","2","4.6","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrostratus","2","Slight ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-07","1964-04-30 18:15:00","130","36.0767","0","0","","1024","2","13","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","51%-60%","2","Stratus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-07","1964-07-22 12:40:00","130","36.0767","0","0","","1032","2","23","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Cirrostratus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","102-07","1964-07-22 13:40:00","130","36.0767","0","0","","1032","2","23","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Cirrostratus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","102-07","1964-10-01 08:45:00","130","36.0767","0","0","","1041.3","2","18.7","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","Zero","2","","","Calm-ripples ","2","0 - 0.2 ","2","NW ","2"
"정선해양관측","102-07","1964-10-20 12:55:00","130","36.0767","0","0","","1036.7","2","18.9","2","흐림(운량:8-10)","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Calm-glassy ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-07","1964-12-16 11:37:00","130","36.0767","0","0","","1044","2","6.1","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrocumulus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","102-08","1964-04-30 16:10:00","130.3067","36.0767","0","0","","1025.3","2","","","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","31%-40%","2","Stratus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-08","1964-07-22 15:45:00","130.3067","36.0767","0","0","","1030.7","2","22.8","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","51%-60%","2","Stratus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","102-08","1964-10-01 07:00:00","130.3067","36.0767","0","0","","1040","2","18.6","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE II","2","Zero","2","","","Calm-ripples ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","102-08","1964-10-20 14:55:00","130.3067","36.0767","0","0","","1034.7","2","19.6","2","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","Stratocumulus","2","Calm-ripples ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-08","1964-12-16 13:30:00","130.3067","36.0767","0","0","","1041.3","2","7.5","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cirrocumulus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","102-09","1964-04-30 13:55:00","130.615","36.0767","0","0","","1026.7","2","","","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","21%-30%","2","Cumulus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-09","1964-07-22 17:40:00","130.615","36.0767","0","0","","1029.3","2","24.1","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","31%-40%","2","Cirrocumulus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-09","1964-10-01 05:10:00","130.615","36.0767","0","0","","1038.7","2","18.5","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Calm-ripples ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","102-09","1964-10-20 17:10:00","130.615","36.0767","0","0","","1033.3","2","18.2","2","비","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Calm-ripples ","2","0.3- 1.5 ","2","ENE","2"
"정선해양관측","102-09","1964-12-16 15:20:00","130.615","36.0767","0","0","","1041.3","2","7.2","2","개임(운량:3-7)","2","Very Low","2","","","61%-70%","2","Cirrostratus","2","Smooth-wavelets ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","102-10","1964-04-30 12:05:00","130.9183","36.0767","0","0","","1026.7","2","","","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","31%-40%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","102-10","1964-07-22 19:35:00","130.9183","36.0767","0","0","","1032","2","23.5","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Stratus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","102-10","1964-10-01 03:20:00","130.9183","36.0767","0","0","","1038.7","2","19","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-10","1964-10-20 19:20:00","130.9183","36.0767","0","0","","1036","2","18.1","2","비","2","Very Low","2","","","91%-100%","2","Stratocumulus","2","Calm-ripples ","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","102-10","1964-12-16 17:16:00","130.9183","36.0767","0","0","","1041.3","2","8.2","2","개임(운량:3-7)","2","Very Low","2","","","21%-30%","2","Cirrostratus","2","Calm-ripples ","2","0 - 0.2 ","2","N  ","2"
"정선해양관측","103-04","1964-03-29 22:55:00","129.5017","36.505","0","0","","1030.7","2","9.3","2","개임(운량:3-7)","2","Very Low","2","","","31%-40%","2","Cumulus","2","Smooth-wavelets ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-04","1964-07-17 11:20:00","129.5017","36.505","0","0","","1022.7","2","20.5","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE IV","2","71%-80%","2","Cirrostratus","2","Slight ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","103-04","1964-10-01 20:45:00","129.5017","36.505","0","0","","1041.3","2","19.5","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-04","1964-12-05 07:00:00","129.5017","36.505","0","0","","1042.7","2","5.6","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Cumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NNW","2"
"정선해양관측","103-05","1964-03-29 23:40:00","129.59","36.505","0","0","","1030.7","2","9.1","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cumulus","2","Slight ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-05","1964-07-17 10:15:00","129.59","36.505","0","0","","1021.3","2","20.3","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","81%-90%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-05","1964-10-01 21:45:00","129.59","36.505","0","0","","1041.3","2","19","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-05","1964-12-05 07:45:00","129.59","36.505","0","0","","1042.7","2","5.8","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cumulus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-06","1964-03-30 01:50:00","129.7883","36.505","0","0","","1029.3","2","9.5","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Stratus","2","Slight ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-06","1964-07-17 08:45:00","129.7883","36.505","0","0","","1021.3","2","20","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","51%-60%","2","Stratus","2","Moderate ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-06","1964-10-01 23:40:00","129.7883","36.505","0","0","","1041.3","2","19.6","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","103-06","1964-12-05 09:30:00","129.7883","36.505","0","0","","1042.7","2","8.1","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-07","1964-03-30 03:20:00","130","36.505","0","0","","1029.3","2","9.9","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cirrus","2","Moderate ","2","5.5- 7.9 ","2","S  ","2"
"정선해양관측","103-07","1964-07-17 06:05:00","130","36.505","0","0","","1021.3","2","18.9","2","비","2","Low","2","FOREL-ULE SCALE III","2","81%-90%","2","Cirrostratus","2","Moderate ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-07","1964-10-01 00:55:00","130","36.505","0","0","","1041.3","2","20","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrocumulus","2","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-07","1964-10-02 00:55:00","130","36.505","0","0","","1041.3","2","20","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cirrocumulus","2","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-07","1964-12-05 11:05:00","130","36.505","0","0","","1042.7","2","8.9","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-08","1964-03-30 05:15:00","130.3117","36.505","0","0","","1029.3","2","10.5","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cirrus","2","Rough ","2","8.0-10.7 ","2","S  ","2"
"정선해양관측","103-08","1964-07-17 05:00:00","130.3117","36.505","0","0","","1022.7","2","19","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Stratus","2","Moderate ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-08","1964-12-05 12:55:00","130.3117","36.505","0","0","","1042.7","2","10.5","2","쾌청(운량:0-2)","2","Very Low","2","","","1%-10%","2","Cumulus","2","Slight ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","103-09","1964-03-30 07:10:00","130.6217","36.505","0","0","","1028","2","10.5","2","개임(운량:3-7)","2","Low","2","","","1%-10%","2","Cirrus","2","Rough ","2","8.0-10.7 ","2","S  ","2"
"정선해양관측","103-09","1964-07-17 03:10:00","130.6217","36.505","0","0","","1024","2","19.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","S  ","2"
"정선해양관측","103-09","1964-12-05 15:10:00","130.6217","36.505","0","0","","1041.3","2","11.8","2","개임(운량:3-7)","2","Very Low","2","","","31%-40%","2","Cumulus","2","Slight ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","103-10","1964-03-30 09:05:00","130.9267","36.505","0","0","","1028","2","11","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrocumulus","2","Rough ","2","8.0-10.7 ","2","S  ","2"
"정선해양관측","103-10","1964-07-17 01:10:00","130.9267","36.505","0","0","","1022.7","2","19.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrus","2","Moderate ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-10","1964-12-05 17:45:00","130.9267","36.505","0","0","","1041.3","2","10.4","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Cumulus","2","Moderate ","2","1.6- 3.3 ","2","WSW","2"
"정선해양관측","104-04","1964-03-29 18:50:00","129.48","37.0567","0","0","","1030.7","2","8.6","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrocumulus","2","Moderate ","2","3.4- 5.4 ","2","N  ","2"
"정선해양관측","104-04","1964-07-16 12:10:00","129.48","37.0567","0","0","","1024","2","19","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Cirrus","2","Moderate ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","104-04","1964-10-02 06:20:00","129.48","37.0567","0","0","","1042.7","2","16.5","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE IV","2","41%-50%","2","Cumulus","2","Smooth-wavelets ","2","0 - 0.2 ","2","NNE","2"
"정선해양관측","104-04","1964-12-08 03:52:00","129.48","37.0567","0","0","","1042.7","2","5.3","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","104-05","1964-03-29 17:25:00","129.56","37.0567","0","0","","1030.7","2","9","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Cirrocumulus","2","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","104-05","1964-07-16 13:05:00","129.56","37.0567","0","0","","1024","2","19.2","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE IV","2","71%-80%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","104-05","1964-10-02 07:20:00","129.56","37.0567","0","0","","1042.7","2","18.9","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","51%-60%","2","Cumulus","2","Slight ","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","104-05","1964-12-08 02:40:00","129.56","37.0567","0","0","","1042.7","2","6.9","2","쾌청(운량:0-2)","2","Very Low","2","","","Zero","2","","","Smooth-wavelets ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","104-06","1964-03-29 16:00:00","129.7933","37.0567","0","0","","1030.7","2","9","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Altocumulus","2","Slight ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","104-06","1964-07-16 14:25:00","129.7933","37.0567","0","0","","1024","2","19.5","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE III","2","71%-80%","2","Cirrostratus","2","Moderate ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","104-06","1964-10-02 08:30:00","129.7933","37.0567","0","0","","1042.7","2","21.5","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","61%-70%","2","Cirrocumulus","2","Slight ","2","0 - 0.2 ","2","NNE","2"
"정선해양관측","104-06","1964-12-08 00:45:00","129.7933","37.0567","0","0","","1042.7","2","6.5","2","쾌청(운량:0-2)","2","Low","2","","","1%-10%","2","Cumulus","2","Slight ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-07","1964-03-29 13:55:00","130","37.0567","0","0","","1032","2","10","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","41%-50%","2","Cirrocumulus","2","Moderate ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","104-07","1964-07-16 16:00:00","130","37.0567","0","0","","1022.7","2","20.6","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE IV","2","81%-90%","2","Cirrocumulus","2","Rough ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","104-07","1964-10-02 09:55:00","130","37.0567","0","0","","1042.7","2","20","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","41%-50%","2","Cirrostratus","2","Moderate ","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","104-07","1964-12-07 22:50:00","130","37.0567","0","0","","1042.7","2","6.8","2","쾌청(운량:0-2)","2","Low","2","","","11%-20%","2","Cumulus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","104-08","1964-03-29 12:00:00","130.3117","37.0567","0","0","","1032","2","12.8","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","41%-50%","2","Cumulus","2","Slight ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","104-08","1964-07-16 18:00:00","130.3117","37.0567","0","0","","1022.7","2","20.2","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE IV","2","71%-80%","2","Cirrus","2","Moderate ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","104-08","1964-10-02 11:35:00","130.3117","37.0567","0","0","","1042.7","2","20","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","61%-70%","2","Altostratus","2","Moderate ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","104-08","1964-12-07 20:30:00","130.3117","37.0567","0","0","","1042.7","2","6.9","2","쾌청(운량:0-2)","2","Low","2","","","1%-10%","2","Cumulus","2","Moderate ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-09","1964-03-28 12:45:00","130.6267","37.0567","0","0","","1026","2","10.2","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Cirrocumulus","2","Rough ","2","5.5- 7.9 ","2","W  ","2"
"정선해양관측","104-09","1964-07-16 19:45:00","130.6267","37.0567","0","0","","1022.7","2","20","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrocumulus","2","Rough ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","104-09","1964-10-02 14:00:00","130.6267","37.0567","0","0","","1042.7","2","19","2","흐림(운량:8-10)","2","Low","2","FOREL-ULE SCALE III","2","81%-90%","2","Altostratus","2","Moderate ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","104-09","1964-12-07 18:18:00","130.6267","37.0567","0","0","","1042.7","2","7","2","쾌청(운량:0-2)","2","Low","2","","","11%-20%","2","Cirrocumulus","2","Moderate ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","104-10","1964-03-28 10:30:00","130.94","37.0567","0","0","","1028","2","10","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","81%-90%","2","Altostratus","2","Rough ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","104-10","1964-07-16 21:30:00","130.94","37.0567","0","0","","1024","2","19.8","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Moderate ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","104-10","1964-10-02 16:20:00","130.94","37.0567","0","0","","1041.3","2","19","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","81%-90%","2","Altostratus","2","Slight ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","104-10","1964-12-05 21:10:00","130.94","37.0567","0","0","","1040","2","10.5","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cumulus","2","Moderate ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","105-03","1964-03-25 07:05:00","129.1717","37.5533","0","0","","1028","2","5.9","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cirrus","2","Slight ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","105-03","1964-07-16 05:00:00","129.1717","37.5533","0","0","","1022.7","2","18","2","개임(운량:3-7)","2","Very Low","2","","","51%-60%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","105-03","1964-10-03 18:40:00","129.1717","37.5533","0","0","","1040","2","19","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cirrocumulus","2","Moderate ","2","3.4- 5.4 ","2","SSE","2"
"정선해양관측","105-03","1964-12-13 05:30:00","129.1717","37.5533","0","0","","1042.7","2","1.7","2","쾌청(운량:0-2)","2","Very Low","2","","","11%-20%","2","Altocumulus","2","Slight ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","105-04","1964-03-25 07:48:00","129.2583","37.5533","0","0","","1028","2","","","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","31%-40%","2","Cirrostratus","2","Moderate ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","105-04","1964-07-16 05:45:00","129.2583","37.5533","0","0","","1022.7","2","18.2","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE IV","2","61%-70%","2","Cirrus","2","Smooth-wavelets ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","105-04","1964-10-03 17:50:00","129.2583","37.5533","0","0","","1040","2","19","2","개임(운량:3-7)","2","Low","2","FOREL-ULE SCALE III","2","61%-70%","2","Altocumulus","2","Moderate ","2","3.4- 5.4 ","2","SSE","2"
"정선해양관측","105-04","1964-12-13 06:45:00","129.2583","37.5533","0","0","","1042.7","2","1.9","2","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","Altostratus","2","Slight ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","105-05","1964-03-25 09:45:00","129.3767","37.5533","0","0","","1028","2","4.7","2","쾌청(운량:0-2)","2","Low","2","FOREL-ULE SCALE III","2","21%-30%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
