"정선해양관측","102-04","1982-10-07 15:25:00","129.615","36.0767","0","20","","32.903","1","19.47","1","5.61","1","",""
"정선해양관측","102-04","1982-10-07 15:25:00","129.615","36.0767","0","30","","33.696","1","14.92","1","5.18","1","",""
"정선해양관측","102-04","1982-10-07 15:25:00","129.615","36.0767","0","50","","34.268","1","9.16","1","5.32","1","",""
"정선해양관측","102-04","1982-12-16 10:10:00","129.615","36.0767","0","0","","34.194","1","14.72","1","5.68","1","12","2"
"정선해양관측","102-04","1982-12-16 10:10:00","129.615","36.0767","0","10","","34.189","1","14.78","1","5.95","1","",""
"정선해양관측","102-04","1982-12-16 10:10:00","129.615","36.0767","0","20","","34.178","1","14.82","1","6","1","",""
"정선해양관측","102-04","1982-12-16 10:10:00","129.615","36.0767","0","30","","34.16","1","13.12","1","5.67","1","",""
"정선해양관측","102-04","1982-12-16 10:10:00","129.615","36.0767","0","50","","34.156","1","11.4","1","5.95","1","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","0","","34.451","1","11.7","1","","","12","2"
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","10","","34.485","1","11.63","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","19","","34.474","1","11.63","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","29","","34.469","1","11.65","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","48","","34.454","1","11.54","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","72","","34.275","1","10.36","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","80","","34.189","1","6.82","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","100","","34.055","1","3.5","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","119","","34.015","1","2.54","1","","","",""
"정선해양관측","102-05","1982-02-10 15:40:00","129.6883","36.0767","0","160","","34.031","1","1.44","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","0","","34.543","1","13.99","1","","","11","2"
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","10","","34.532","1","13.85","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","20","","34.52","1","13.7","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","30","","34.48","1","13","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","50","","34.446","1","12.15","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","75","","34.401","1","10.72","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","105","","34.209","1","9.48","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","132","","34.097","1","2.91","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","144","","34.05","1","1.01","1","","","",""
"정선해양관측","102-05","1982-04-07 14:50:00","129.6883","36.0767","0","208","","34.034","1","0.52","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","0","","99.999","4","20.58","1","","","15","2"
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","10","","34.313","1","19.55","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","20","","34.283","1","17.44","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","23","","34.39","1","14.67","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","35","","34.4","1","14.41","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","55","","34.422","1","13.73","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","69","","34.431","1","13.46","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","93","","34.203","1","4.9","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","119","","34.131","1","2.5","1","","","",""
"정선해양관측","102-05","1982-06-09 18:05:00","129.6883","36.0767","0","165","","34.084","1","1.52","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","0","","32.646","1","23.96","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","10","","33.037","1","22.8","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","20","","33.249","1","22.54","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","28","","34.096","1","14.18","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","44","","34.222","1","9.83","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","63","","34.244","1","8.36","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","84","","34.172","1","5","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","99","","34.074","1","3.2","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","120","","34.058","1","2.5","1","","","",""
"정선해양관측","102-05","1982-08-05 22:00:00","129.6883","36.0767","0","163","","34.045","1","1.45","1","","","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","0","","32.715","1","21.46","1","5.14","1","16","2"
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","10","","32.935","1","21.46","1","5.35","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","20","","32.896","1","20.67","1","5.43","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","27","","33.266","1","17.71","1","5.22","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","43","","34.252","1","14.46","1","5.42","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","55","","34.286","1","9.35","1","5.43","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","66","","99.999","4","8.18","1","5.33","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","79","","34.038","1","2.99","1","5.22","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","96","","34.068","1","1.7","1","5.38","1","",""
"정선해양관측","102-05","1982-10-07 14:35:00","129.6883","36.0767","0","141","","34.017","1","0.94","1","5.73","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","0","","34.323","1","16.52","1","5.72","1","14","2"
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","10","","34.332","1","16.62","1","6.09","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","20","","34.316","1","16.61","1","6","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","33","","34.093","1","15.21","1","5.78","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","54","","34.095","1","13.94","1","6","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","81","","34.1","1","7.48","1","5.72","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","98","","34.108","1","3.09","1","5.49","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","130","","34.086","1","2.98","1","5.82","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","164","","34.059","1","1.21","1","5.82","1","",""
"정선해양관측","102-05","1982-12-16 10:55:00","129.6883","36.0767","0","200","","34.065","1","0.98","1","5.7","1","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","0","","34.505","1","13.14","1","","","11","2"
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","9","","34.518","1","13.28","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","19","","34.476","1","13.21","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","28","","34.502","1","13.12","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","47","","34.52","1","12.61","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","71","","34.419","1","11.55","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","85","","34.214","1","7.78","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","103","","34.14","1","3.92","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","124","","34.095","1","2.72","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","169","","34.122","1","2.68","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","209","","34.173","1","1.15","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","249","","34.198","1","0.93","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","308","","34.013","1","0.57","1","","","",""
"정선해양관측","102-06","1982-02-04 13:30:00","129.7967","36.0767","0","367","","34.023","1","0.37","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","0","","34.519","1","13.85","1","","","11","2"
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","10","","34.542","1","13.9","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","22","","34.537","1","13.85","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","33","","34.54","1","13.67","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","55","","34.461","1","12.2","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","85","","34.476","1","11.25","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","114","","34.255","1","6.98","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","130","","34.1","1","4.82","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","147","","34.082","1","2.31","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","203","","34.07","1","0.81","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","253","","34.063","1","0.66","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","312","","34.037","1","0.53","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","370","","34.052","1","0.39","1","","","",""
"정선해양관측","102-06","1982-04-07 13:50:00","129.7967","36.0767","0","488","","34.036","1","0.28","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","0","","34.507","1","20.56","1","","","18","2"
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","10","","34.452","1","19.07","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","20","","34.476","1","18.18","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","30","","34.527","1","16.49","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","50","","34.561","1","15.19","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","75","","34.521","1","13.97","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","99","","34.468","1","13.88","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","111","","34.368","1","9.67","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","136","","34.082","1","2.12","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","201","","34.07","1","1.37","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","232","","34.092","1","1.02","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","283","","34.075","1","0.6","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","351","","34.079","1","0.48","1","","","",""
"정선해양관측","102-06","1982-06-09 16:50:00","129.7967","36.0767","0","436","","34.078","1","0.29","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","0","","32.777","1","23.92","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","10","","32.877","1","23.35","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","20","","33.462","1","22.37","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","30","","34.205","1","12.43","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","50","","34.249","1","9.85","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","75","","34.156","1","4.5","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","105","","34.049","1","2.48","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","133","","34.046","1","1.81","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","149","","34.05","1","1.15","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","174","","34.05","1","1.12","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","210","","34.038","1","0.9","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","247","","34.042","1","0.71","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","319","","34.047","1","0.52","1","","","",""
"정선해양관측","102-06","1982-08-05 23:05:00","129.7967","36.0767","0","400","","34.043","1","0.33","1","","","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","0","","32.785","1","22.36","1","5.08","1","16","2"
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","10","","32.729","1","22.24","1","5.44","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","20","","32.778","1","22.24","1","5.43","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","30","","33.226","1","21.61","1","5.42","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","50","","33.813","1","15.4","1","5.63","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","75","","34.408","1","13.39","1","5.58","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","105","","99.999","4","10.34","1","5.23","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","126","","34.254","1","7.07","1","5.43","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","144","","34.112","1","2.55","1","5.53","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","192","","34.061","1","1.2","1","5.58","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","244","","34.063","1","0.85","1","","","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","288","","34.069","1","0.58","1","5.63","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","386","","34.068","1","0.37","1","5.63","1","",""
"정선해양관측","102-06","1982-10-07 13:30:00","129.7967","36.0767","0","481","","34.111","1","0.27","1","5.33","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","0","","34.272","1","16.61","1","5.6","1","18","2"
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","12","","34.287","1","16.56","1","5.51","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","23","","34.278","1","16.61","1","5.69","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","35","","34.238","1","15.94","1","5.59","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","57","","34.229","1","14.47","1","5.61","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","88","","34.067","1","9.59","1","6.05","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","114","","34.08","1","5.67","1","5.71","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","137","","34.087","1","2.23","1","5.72","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","148","","34.08","1","1.32","1","6","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","194","","34.063","1","0.87","1","5.81","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","247","","34.054","1","0.55","1","5.54","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","298","","34.085","1","0.43","1","5.64","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","390","","34.058","1","0.36","1","5.6","1","",""
"정선해양관측","102-06","1982-12-16 11:50:00","129.7967","36.0767","0","488","","34.065","1","0.3","1","5.79","1","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","0","","34.435","1","12.4","1","","","14","2"
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","10","","34.44","1","12.4","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","20","","34.448","1","12.45","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","30","","34.453","1","12.42","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","49","","34.455","1","12.2","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","74","","34.459","1","11.95","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","93","","34.422","1","10.1","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","118","","34.451","1","9.48","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","137","","34.227","1","3.94","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","174","","34.011","1","1.81","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","221","","34.005","1","1.25","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","263","","99.999","4","0.89","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","335","","34.015","1","0.68","1","","","",""
"정선해양관측","102-07","1982-02-04 12:00:00","130","36.0767","0","434","","34.003","1","0.47","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","0","","34.536","1","13.22","1","","","13","2"
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","10","","34.552","1","13.11","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","22","","34.56","1","12.85","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","33","","34.556","1","12.75","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","55","","34.517","1","11.92","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","85","","34.478","1","11.15","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","114","","34.343","1","8.96","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","130","","34.238","1","7.19","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","163","","34.071","1","3.36","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","202","","34.018","1","1.5","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","263","","34.033","1","1","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","310","","34.033","1","0.65","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","422","","34.037","1","0.39","1","","","",""
"정선해양관측","102-07","1982-04-07 12:10:00","130","36.0767","0","527","","34.046","1","0.26","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","0","","34.467","1","20.18","1","","","20","2"
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","10","","34.457","1","19","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","20","","34.484","1","17.38","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","30","","34.428","1","16.45","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","49","","34.406","1","15.07","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","73","","34.401","1","14.26","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","85","","34.4","1","13.68","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","105","","34.38","1","11.98","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","148","","34.157","1","3.4","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","212","","34.075","1","1.42","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","240","","34.077","1","0.96","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","290","","34.07","1","0.6","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","387","","34.068","1","0.45","1","","","",""
"정선해양관측","102-07","1982-06-09 15:00:00","130","36.0767","0","470","","34.092","1","0.3","1","","","",""
"정선해양관측","102-07","1982-08-06 00:50:00","130","36.0767","0","0","","32.7","1","24.06","1","","","",""
"정선해양관측","102-07","1982-08-06 00:50:00","130","36.0767","0","10","","34.72","1","23.76","1","","","",""
"정선해양관측","102-07","1982-08-06 00:50:00","130","36.0767","0","20","","32.814","1","22.58","1","","","",""
"정선해양관측","102-07","1982-08-06 00:50:00","130","36.0767","0","30","","34.015","1","13.58","1","","","",""
