"정선해양관측","102-04","2007-08-15 13:14:00","129.615","36.0767","0","0","","4.4","2","1012.5","2","","","","","SSE","2","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","102-04","2007-10-16 17:45:00","129.615","36.0767","0","0","","7.4","2","1024","2","19.2","2","","","NE ","2","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","102-04","2007-12-17 08:45:00","129.615","36.0767","0","0","","10","2","1026","2","8.7","2","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","102-05","2007-02-12 11:25:00","129.6883","36.0767","0","0","","5.8","2","1024.7","2","","","","","NW ","2","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","102-05","2007-04-10 10:55:00","129.6883","36.0767","0","0","","1.7","2","1024","2","","","","","SW ","2","","","","","Slight ","2","SW ","2","SW ","2"
"정선해양관측","102-05","2007-06-19 07:55:00","129.6883","36.0767","0","0","","5.4","2","1018","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","102-05","2007-08-15 13:40:00","129.6883","36.0767","0","0","","8","2","1012.5","2","","","","","SSW","2","","","","","Moderate ","2","SSW","2","SSW","2"
"정선해양관측","102-05","2007-10-16 18:15:00","129.6883","36.0767","0","0","","4.5","2","","","","","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","102-05","2007-12-17 09:05:00","129.6883","36.0767","0","0","","6.4","2","1026","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","102-06","2007-02-12 10:45:00","129.7967","36.0767","0","0","","5.5","2","1024","2","8.7","2","","","NW ","2","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","102-06","2007-04-10 10:10:00","129.7967","36.0767","0","0","","2","2","1024.5","2","15.5","2","","","WSW","2","","","","","Slight ","2","WSW","2","WSW","2"
"정선해양관측","102-06","2007-06-19 06:59:00","129.7967","36.0767","0","0","","7.1","2","1017","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","102-06","2007-08-15 14:31:00","129.7967","36.0767","0","0","","6.5","2","1012.5","2","29.5","2","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","102-06","2007-10-16 19:05:00","129.7967","36.0767","0","0","","8","2","1023.5","2","19.5","2","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","102-06","2007-12-17 09:53:00","129.7967","36.0767","0","0","","5.5","2","1026","2","8.4","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","102-07","2007-02-12 09:34:00","130","36.0767","0","0","","7.1","2","1023.5","2","8","2","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","102-07","2007-04-10 09:04:00","130","36.0767","0","0","","3.4","2","1025","2","14.3","2","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","102-07","2007-06-19 05:34:00","130","36.0767","0","0","","4.2","2","1016.5","2","","","","","NE ","2","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","102-07","2007-08-15 16:07:00","130","36.0767","0","0","","7.2","2","1012","2","","","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","102-07","2007-10-16 20:10:00","130","36.0767","0","0","","7.4","2","1023.5","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","102-07","2007-12-17 10:40:00","130","36.0767","0","0","","7.8","2","1025","2","","","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","102-08","2007-02-12 08:01:00","130.3067","36.0767","0","0","","5","2","1022.5","2","9.2","2","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","102-08","2007-04-10 07:29:00","130.3067","36.0767","0","0","","4.2","2","1025","2","13.5","2","","","NW ","2","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","102-08","2007-06-19 03:39:00","130.3067","36.0767","0","0","","3.8","2","1016","2","","","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","102-08","2007-08-15 17:56:00","130.3067","36.0767","0","0","","6.7","2","1012","2","","","","","SSW","2","","","","","Moderate ","2","SSW","2","SSW","2"
"정선해양관측","102-08","2007-10-16 21:35:00","130.3067","36.0767","0","0","","5.7","2","1023.5","2","20.3","2","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","102-08","2007-12-17 11:26:00","130.3067","36.0767","0","0","","10.4","2","1024","2","","","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","102-09","2007-02-12 06:10:00","130.615","36.0767","0","0","","5.9","2","1021.5","2","9","2","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","102-09","2007-04-10 05:50:00","130.615","36.0767","0","0","","3.6","2","1024","2","","","","","SW ","2","","","","","Moderate ","2","SW ","2","SW ","2"
"정선해양관측","102-09","2007-06-19 01:46:00","130.615","36.0767","0","0","","3.3","2","1016","2","","","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","102-09","2007-08-15 19:30:00","130.615","36.0767","0","0","","5.9","2","1013","2","","","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","102-09","2007-10-16 22:55:00","130.615","36.0767","0","0","","4.2","2","1023.5","2","19.5","2","","","NE ","2","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","102-09","2007-12-17 12:20:00","130.615","36.0767","0","0","","6.4","2","1023","2","","","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","102-10","2007-02-12 03:44:00","130.9183","36.0767","0","0","","4.8","2","1021","2","8.9","2","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","102-10","2007-04-10 04:05:00","130.9183","36.0767","0","0","","6.4","2","1023","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","102-10","2007-06-19 00:09:00","130.9183","36.0767","0","0","","3.7","2","1016","2","","","","","E  ","2","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","102-10","2007-08-15 21:40:00","130.9183","36.0767","0","0","","4.3","2","1014.5","2","","","","","SW ","2","","","","","Moderate ","2","SW ","2","SW ","2"
"정선해양관측","102-10","2007-10-17 00:30:00","130.9183","36.0767","0","0","","5.3","2","1023","2","19.6","2","","","NE ","2","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","102-10","2007-12-17 13:18:00","130.9183","36.0767","0","0","","3.4","2","1022","2","10.5","2","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","103-00","2007-02-11 13:12:00","129.4833","36.505","0","0","","6.1","2","1020","2","9.6","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","103-00","2007-04-09 16:55:00","129.4833","36.505","0","0","","5.2","2","1023","2","","","","","SSE","2","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","103-00","2007-06-19 09:14:00","129.4833","36.505","0","0","","3.7","2","1016","2","22.8","2","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-00","2007-08-16 14:04:00","129.4833","36.505","0","0","","4.6","2","1014","2","23.1","2","","","SSE","2","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","103-00","2007-10-16 15:05:00","129.4833","36.505","0","0","","5.5","2","1023","2","19.8","2","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","103-00","2007-12-11 19:51:00","129.4833","36.505","0","0","","6","2","1020","2","","","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","103-04","2007-02-11 13:29:00","129.5017","36.505","0","0","","6.7","2","1019.5","2","9.3","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","103-04","2007-04-09 17:05:00","129.5017","36.505","0","0","","7.2","2","1022.5","2","","","","","SSW","2","","","","","Moderate ","2","SSW","2","SSW","2"
"정선해양관측","103-04","2007-06-18 09:29:00","129.5017","36.505","0","0","","3","2","1016","2","","","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","103-04","2007-08-16 13:37:00","129.5017","36.505","0","0","","3","2","1014","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-04","2007-10-16 14:55:00","129.5017","36.505","0","0","","6.3","2","1023","2","19.7","2","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","103-04","2007-12-11 20:02:00","129.5017","36.505","0","0","","5.5","2","1020","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-05","2007-02-11 13:53:00","129.59","36.505","0","0","","4.8","2","1019.5","2","9.5","2","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-05","2007-04-09 17:30:00","129.59","36.505","0","0","","7.7","2","1022","2","","","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","103-05","2007-06-18 09:58:00","129.59","36.505","0","0","","2.6","2","1016","2","","","","","ENE","2","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","103-05","2007-08-16 13:11:00","129.59","36.505","0","0","","6.9","2","1014","2","","","","","SE ","2","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","103-05","2007-10-16 14:25:00","129.59","36.505","0","0","","6.5","2","1023","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-05","2007-12-11 20:28:00","129.59","36.505","0","0","","5.4","2","1019.5","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-06","2007-02-11 15:00:00","129.7883","36.505","0","0","","6.8","2","1019","2","11.4","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","103-06","2007-04-09 18:50:00","129.7883","36.505","0","0","","9.1","2","1022.5","2","","","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","103-06","2007-06-18 11:18:00","129.7883","36.505","0","0","","2.4","2","1016","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-06","2007-08-16 12:06:00","129.7883","36.505","0","0","","3.6","2","1014","2","25.8","2","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","103-06","2007-10-16 13:20:00","129.7883","36.505","0","0","","5.8","2","1023.5","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-06","2007-12-11 21:17:00","129.7883","36.505","0","0","","4","2","1020","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-07","2007-02-11 15:58:00","130","36.505","0","0","","7","2","1019","2","11.7","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","103-07","2007-04-09 19:50:00","130","36.505","0","0","","7.4","2","1022","2","","","","","SSE","2","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","103-07","2007-06-18 12:33:00","130","36.505","0","0","","5.4","2","1016","2","","","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","103-07","2007-08-16 10:25:00","130","36.505","0","0","","5.3","2","1014.5","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-07","2007-10-16 12:10:00","130","36.505","0","0","","5.5","2","1023","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-07","2007-12-11 19:51:00","130","36.505","0","0","","6","2","1020","2","","","","","WNW","2","","","","","Moderate ","2","WNW","2","WNW","2"
"정선해양관측","103-08","2007-02-11 17:31:00","130.3117","36.505","0","0","","7.2","2","1019","2","11.3","2","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-08","2007-04-09 21:05:00","130.3117","36.505","0","0","","8.1","2","1023.5","2","","","","","SSW","2","","","","","Rough ","2","SSW","2","SSW","2"
"정선해양관측","103-08","2007-06-18 14:21:00","130.3117","36.505","0","0","","3.3","2","1015.5","2","","","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","103-08","2007-08-16 08:30:00","130.3117","36.505","0","0","","5.9","2","1015","2","26","2","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-08","2007-10-16 10:25:00","130.3117","36.505","0","0","","4.6","2","1024","2","22.4","2","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","103-08","2007-12-11 22:59:00","130.3117","36.505","0","0","","5.6","2","1019","2","","","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","103-09","2007-02-11 19:03:00","130.6217","36.505","0","0","","8.1","2","1020","2","10.5","2","","","WSW","2","","","","","Rough ","2","WSW","2","WSW","2"
"정선해양관측","103-09","2007-04-09 22:30:00","130.6217","36.505","0","0","","4.8","2","1024","2","","","","","SSE","2","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","103-09","2007-06-18 16:09:00","130.6217","36.505","0","0","","6.9","2","1015","2","22.5","2","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","103-09","2007-08-16 06:31:00","130.6217","36.505","0","0","","5.7","2","1015","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-09","2007-10-16 08:40:00","130.6217","36.505","0","0","","4.1","2","1024","2","","","","","E  ","2","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","103-09","2007-12-11 23:59:00","130.6217","36.505","0","0","","7.5","2","1018","2","16","2","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-10","2007-02-11 22:16:00","130.9267","36.505","0","0","","7.4","2","1020","2","9.8","2","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","103-10","2007-04-10 00:05:00","130.9267","36.505","0","0","","6.4","2","1025","2","13","2","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","103-10","2007-06-18 19:26:00","130.9267","36.505","0","0","","5.4","2","1015.5","2","21.2","2","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-10","2007-08-16 03:55:00","130.9267","36.505","0","0","","5.5","2","1015","2","28.3","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","103-10","2007-10-16 06:55:00","130.9267","36.505","0","0","","4.1","2","1024","2","","","","","NE ","2","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","103-10","2007-12-12 01:01:00","130.9267","36.505","0","0","","3","2","1019","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","103-11","2007-02-11 23:45:00","131.233","36.505","0","0","","7.2","2","1019","2","9.8","2","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","103-11","2007-04-10 01:27:00","131.233","36.505","0","0","","7.2","2","1025","2","","","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","103-11","2007-06-18 21:07:00","131.233","36.505","0","0","","4","2","1016","2","","","","","NE ","2","","","","","Moderate ","2","NE ","2","NE ","2"
"정선해양관측","103-11","2007-08-16 02:02:00","131.233","36.505","0","0","","3.1","2","1015","2","","","","","S  ","2","","","","","Moderate ","2","S  ","2","S  ","2"
"정선해양관측","103-11","2007-10-16 05:10:00","131.233","36.505","0","0","","6.8","2","1024","2","19.7","2","","","ESE","2","","","","","Moderate ","2","ESE","2","ESE","2"
"정선해양관측","103-11","2007-12-12 02:05:00","131.233","36.505","0","0","","8.6","2","1019","2","15.5","2","","","NNE","2","","","","","Moderate ","2","NNE","2","NNE","2"
"정선해양관측","104-00","2007-02-08 02:27:00","129.46","37.0567","0","0","","1","2","1028","2","11.5","2","","","NW ","2","","","","","Smooth-wavelets ","2","NW ","2","NW ","2"
"정선해양관측","104-00","2007-04-07 18:50:00","129.46","37.0567","0","0","","3.2","2","1020","2","","","","","SSW","2","","","","","Slight ","2","SSW","2","SSW","2"
"정선해양관측","104-00","2007-06-14 01:02:00","129.46","37.0567","0","0","","4","2","1010","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","104-00","2007-08-16 19:20:00","129.46","37.0567","0","0","","3.1","2","1012.5","2","22.5","2","","","WNW","2","","","","","Slight ","2","WNW","2","WNW","2"
"정선해양관측","104-00","2007-10-15 13:05:00","129.46","37.0567","0","0","","5.8","2","1026.5","2","","","","","SE ","2","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","104-00","2007-12-11 16:53:00","129.46","37.0567","0","0","","4.3","2","1019","2","","","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","104-04","2007-02-08 02:17:00","129.48","37.0567","0","0","","1","2","1028","2","11.5","2","","","NW ","2","","","","","Smooth-wavelets ","2","NW ","2","NW ","2"
"정선해양관측","104-04","2007-04-07 18:40:00","129.48","37.0567","0","0","","3","2","1020","2","","","","","SSW","2","","","","","Slight ","2","SSW","2","SSW","2"
"정선해양관측","104-04","2007-06-14 00:50:00","129.48","37.0567","0","0","","4.4","2","1010","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","104-04","2007-08-16 19:30:00","129.48","37.0567","0","0","","1","2","1012.5","2","22.2","2","","","NNW","2","","","","","Slight ","2","NNW","2","NNW","2"
"정선해양관측","104-04","2007-10-15 13:25:00","129.48","37.0567","0","0","","6.7","2","1026.5","2","18.6","2","","","E  ","2","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","104-04","2007-12-11 16:41:00","129.48","37.0567","0","0","","6.6","2","1019","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","104-05","2007-02-08 01:28:00","129.56","37.0567","0","0","","1.4","2","1029.5","2","10.8","2","","","NW ","2","","","","","Smooth-wavelets ","2","NW ","2","NW ","2"
"정선해양관측","104-05","2007-04-07 17:45:00","129.56","37.0567","0","0","","3.4","2","1020","2","","","","","NW ","2","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","104-05","2007-06-14 00:01:00","129.56","37.0567","0","0","","5.8","2","1009.5","2","","","","","WSW","2","","","","","Moderate ","2","WSW","2","WSW","2"
"정선해양관측","104-05","2007-08-16 20:00:00","129.56","37.0567","0","0","","5","2","1013","2","","","","","N  ","2","","","","","Slight ","2","N  ","2","N  ","2"
"정선해양관측","104-05","2007-10-15 13:50:00","129.56","37.0567","0","0","","6.7","2","1026","2","","","","","E  ","2","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","104-05","2007-12-11 15:51:00","129.56","37.0567","0","0","","3.3","2","1019","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","104-06","2007-02-08 00:11:00","129.7933","37.0567","0","0","","4.5","2","1029","2","12","2","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","104-06","2007-04-07 16:25:00","129.7933","37.0567","0","0","","4.3","2","1020","2","15","2","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","104-06","2007-06-13 22:41:00","129.7933","37.0567","0","0","","3.3","2","1010","2","","","","","SE ","2","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","104-06","2007-08-16 21:25:00","129.7933","37.0567","0","0","","2.2","2","1013","2","","","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","104-06","2007-10-15 15:40:00","129.7933","37.0567","0","0","","5","2","1024","2","19.1","2","","","SE ","2","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","104-06","2007-12-11 14:32:00","129.7933","37.0567","0","0","","5","2","1019","2","","","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","104-07","2007-02-07 22:42:00","130","37.0567","0","0","","3.1","2","1029.5","2","12.8","2","","","NE ","2","","","","","Slight ","2","NE ","2","NE ","2"
"정선해양관측","104-07","2007-04-07 15:05:00","130","37.0567","0","0","","4","2","1019.5","2","","","","","NNW","2","","","","","Moderate ","2","NNW","2","NNW","2"
"정선해양관측","104-07","2007-06-13 21:19:00","130","37.0567","0","0","","7.8","2","1009.5","2","","","","","SSE","2","","","","","Moderate ","2","SSE","2","SSE","2"
"정선해양관측","104-07","2007-08-16 23:00:00","130","37.0567","0","0","","1","2","1013","2","","","","","E  ","2","","","","","Moderate ","2","E  ","2","E  ","2"
"정선해양관측","104-07","2007-10-15 16:55:00","130","37.0567","0","0","","5.9","2","1024","2","","","","","ESE","2","","","","","Moderate ","2","ESE","2","ESE","2"
"정선해양관측","104-07","2007-12-11 13:15:00","130","37.0567","0","0","","5.9","2","1018.5","2","14.3","2","","","NW ","2","","","","","Moderate ","2","NW ","2","NW ","2"
"정선해양관측","104-08","2007-02-07 21:08:00","130.3117","37.0567","0","0","","3.1","2","1030","2","12.3","2","","","N  ","2","","","","","Slight ","2","N  ","2","N  ","2"
"정선해양관측","104-08","2007-04-07 13:35:00","130.3117","37.0567","0","0","","6.5","2","1020","2","14","2","","","N  ","2","","","","","Moderate ","2","N  ","2","N  ","2"
"정선해양관측","104-08","2007-06-13 19:38:00","130.3117","37.0567","0","0","","3.6","2","1009.5","2","","","","","SE ","2","","","","","Moderate ","2","SE ","2","SE ","2"
"정선해양관측","104-08","2007-08-17 00:54:00","130.3117","37.0567","0","0","","1","2","1013","2","","","","","E  ","2","","","","","Slight ","2","E  ","2","E  ","2"
"정선해양관측","104-08","2007-10-15 18:55:00","130.3117","37.0567","0","0","","5","2","1025","2","19.7","2","","","ENE","2","","","","","Moderate ","2","ENE","2","ENE","2"
"정선해양관측","104-08","2007-12-11 10:51:00","130.3117","37.0567","0","0","","5.2","2","1019.5","2","","","","","W  ","2","","","","","Moderate ","2","W  ","2","W  ","2"
"정선해양관측","104-09","2007-02-07 19:16:00","130.6267","37.0567","0","0","","3.1","2","1030","2","11.6","2","","","SE ","2","","","","","Slight ","2","SE ","2","SE ","2"
"정선해양관측","104-09","2007-04-07 11:30:00","130.6267","37.0567","0","0","","8.1","2","1020","2","","","","","NNW","2","","","","","Rough ","2","NNW","2","NNW","2"
