"정선해양관측","102-00","2003-12-22 10:15:00","129.5883","36.0767","0","0","","1023","2","","","쾌청(운량:0-2)","2","Very Low","2","W  ","2","","","","","Zero","2","","","Moderate ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-04","2003-02-15 10:25:00","129.615","36.0767","0","0","","1025.5","2","9.5","2","","","Very Low","2","NW ","2","FOREL-ULE SCALE IV","2","","","","","","","Smooth-wavelets ","2","NW ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","102-04","2003-04-13 10:22:00","129.615","36.0767","0","0","","1013","2","16.4","2","개임(운량:3-7)","2","Low","2","WNW","2","FOREL-ULE SCALE III","2","","","31%-40%","2","Altocumulus","2","Moderate ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","102-04","2003-06-15 09:25:00","129.615","36.0767","0","0","","1012","2","25","2","개임(운량:3-7)","2","Very Low","2","NNE","2","FOREL-ULE SCALE IV","2","","","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","NNE","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","102-04","2003-08-19 11:35:00","129.615","36.0767","0","0","","1015.5","2","25","2","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-04","2003-10-17 17:42:00","129.615","36.0767","0","0","","1019","2","20.5","2","","","Very Low","2","N  ","2","","","","","","","","","Slight ","2","N  ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","102-04","2003-12-22 15:55:00","129.615","36.0767","0","0","","1019.5","2","","","쾌청(운량:0-2)","2","Low","2","W  ","2","","","","","Zero","2","","","Rough ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","102-05","2003-02-15 10:55:00","129.6883","36.0767","0","0","","1025.5","2","9.5","2","","","Very Low","2","NW ","2","","","","","","","","","Smooth-wavelets ","2","NW ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","102-05","2003-04-13 10:50:00","129.6883","36.0767","0","0","","1014","2","16.3","2","개임(운량:3-7)","2","Low","2","WNW","2","FOREL-ULE SCALE III","2","","","31%-40%","2","Altocumulus","2","Moderate ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","102-05","2003-06-15 08:40:00","129.6883","36.0767","0","0","","1012","2","24.5","2","개임(운량:3-7)","2","Very Low","2","W  ","2","FOREL-ULE SCALE IV","2","","","31%-40%","2","Altocumulus","2","Smooth-wavelets ","2","W  ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","102-05","2003-08-19 11:00:00","129.6883","36.0767","0","0","","1015.5","2","24.5","2","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-05","2003-10-17 16:40:00","129.6883","36.0767","0","0","","1018.5","2","20","2","","","Very Low","2","WNW","2","","","","","","","","","Slight ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","102-05","2003-10-17 17:40:00","129.6883","36.0767","0","0","","1018.5","2","20","2","","","Very Low","2","WNW","2","","","","","","","","","Slight ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","102-05","2003-12-23 09:25:00","129.6883","36.0767","0","0","","1020","2","","","쾌청(운량:0-2)","2","Very Low","2","W  ","2","","","","","1%-10%","2","","","Moderate ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-06","2003-02-15 11:35:00","129.7967","36.0767","0","0","","1025","2","9.5","2","흐림(운량:8-10)","2","Very Low","2","NW ","2","FOREL-ULE SCALE III","2","","","71%-80%","2","","","Smooth-wavelets ","2","NW ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","102-06","2003-04-13 11:31:00","129.7967","36.0767","0","0","","1013.5","2","17","2","개임(운량:3-7)","2","Low","2","NW ","2","FOREL-ULE SCALE IV","2","","","31%-40%","2","Altocumulus","2","Moderate ","2","NW ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","102-06","2003-06-15 08:05:00","129.7967","36.0767","0","0","","1012","2","23.7","2","개임(운량:3-7)","2","Very Low","2","ENE","2","FOREL-ULE SCALE III","2","","","31%-40%","2","Altocumulus","2","Calm-ripples ","2","ENE","2","0 - 0.2 ","2","ENE","2"
"정선해양관측","102-06","2003-08-19 10:15:00","129.7967","36.0767","0","0","","1015.5","2","24","2","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-06","2003-10-17 15:53:00","129.7967","36.0767","0","0","","1018.5","2","21","2","","","Very Low","2","W  ","2","","","","","","","","","Slight ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","102-06","2003-12-23 14:05:00","129.7967","36.0767","0","0","","1016","2","","","쾌청(운량:0-2)","2","Very Low","2","WNW","2","","","","","1%-10%","2","","","Slight ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","102-07","2003-02-15 12:35:00","130","36.0767","0","0","","1024","2","10.5","2","흐림(운량:8-10)","2","Very Low","2","WNW","2","FOREL-ULE SCALE III","2","","","71%-80%","2","","","Smooth-wavelets ","2","WNW","2","0.3- 1.5 ","2","WNW","2"
"정선해양관측","102-07","2003-04-14 12:34:00","130","36.0767","0","0","","1017.5","2","16.6","2","쾌청(운량:0-2)","2","Very Low","2","ESE","2","FOREL-ULE SCALE III","2","","","11%-20%","2","Altocumulus","2","Slight ","2","ESE","2","0.3- 1.5 ","2","ESE","2"
"정선해양관측","102-07","2003-06-15 06:25:00","130","36.0767","0","0","","1011","2","22.5","2","","","Very Low","2","NNE","2","","","","","","","","","Smooth-wavelets ","2","NNE","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","102-07","2003-08-19 09:10:00","130","36.0767","0","0","","1015","2","23.5","2","","","Very Low","2","NE ","2","","","","","","","","","Moderate ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-07","2003-10-17 14:02:00","130","36.0767","0","0","","1019","2","20.5","2","","","Very Low","2","W  ","2","","","","","","","","","Slight ","2","W  ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","102-07","2003-12-23 15:15:00","130","36.0767","0","0","","1016.5","2","","","쾌청(운량:0-2)","2","Very Low","2","WSW","2","","","","","1%-10%","2","","","Slight ","2","WSW","2","1.6- 3.3 ","2","WSW","2"
"정선해양관측","102-08","2003-02-15 14:10:00","130.3067","36.0767","0","0","","1022.5","2","10","2","","","Very Low","2","WNW","2","","","","","","","","","Calm-ripples ","2","WNW","2","0 - 0.2 ","2","WNW","2"
"정선해양관측","102-08","2003-04-14 13:16:00","130.3067","36.0767","0","0","","1017","2","16","2","쾌청(운량:0-2)","2","Very Low","2","E  ","2","FOREL-ULE SCALE II","2","","","11%-20%","2","Altocumulus","2","Slight ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-08","2003-06-15 04:55:00","130.3067","36.0767","0","0","","1010.5","2","21.9","2","","","Very Low","2","NNE","2","","","","","","","","","Smooth-wavelets ","2","NNE","2","0.3- 1.5 ","2","NNE","2"
"정선해양관측","102-08","2003-08-19 07:40:00","130.3067","36.0767","0","0","","1015","2","23.5","2","","","Very Low","2","NE ","2","","","","","","","","","Moderate ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-08","2003-10-17 12:20:00","130.3067","36.0767","0","0","","1020.5","2","20.5","2","","","Very Low","2","SSW","2","","","","","","","","","Slight ","2","SSW","2","0.3- 1.5 ","2","SSW","2"
"정선해양관측","102-08","2003-12-23 17:00:00","130.3067","36.0767","0","0","","1017","2","","","쾌청(운량:0-2)","2","Very Low","2","SSW","2","","","","","1%-10%","2","","","Slight ","2","SSW","2","1.6- 3.3 ","2","SSW","2"
"정선해양관측","102-09","2003-02-15 15:40:00","130.615","36.0767","0","0","","1022","2","10","2","","","Very Low","2","WSW","2","","","","","","","","","Smooth-wavelets ","2","WSW","2","0.3- 1.5 ","2","WSW","2"
"정선해양관측","102-09","2003-04-14 14:55:00","130.615","36.0767","0","0","","1016.6","2","17.7","2","쾌청(운량:0-2)","2","Very Low","2","E  ","2","FOREL-ULE SCALE II","2","","","11%-20%","2","Altocumulus","2","Slight ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","102-09","2003-06-15 03:30:00","130.615","36.0767","0","0","","1010","2","21.5","2","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-09","2003-08-19 06:05:00","130.615","36.0767","0","0","","1014.5","2","","","","","No Swell","2","WNW","2","","","","","","","","","Calm-glassy ","2","WNW","2","","","WNW","2"
"정선해양관측","102-09","2003-10-17 10:45:00","130.615","36.0767","0","0","","1021","2","21","2","","","Very Low","2","WNW","2","","","","","","","","","Slight ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","102-09","2003-12-23 18:35:00","130.615","36.0767","0","0","","1015.5","2","","","","","Light","2","WSW","2","","","","","","","","","Very Rough ","2","WSW","2","3.4- 5.4 ","2","WSW","2"
"정선해양관측","102-10","2003-02-15 19:40:00","130.9183","36.0767","0","0","","1021","2","11","2","","","Very Low","2","S  ","2","","","","","","","","","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","102-10","2003-04-14 16:25:00","130.9183","36.0767","0","0","","1016.5","2","17.5","2","쾌청(운량:0-2)","2","Low","2","ESE","2","FOREL-ULE SCALE III","2","","","11%-20%","2","Altocumulus","2","Moderate ","2","ESE","2","1.6- 3.3 ","2","ESE","2"
"정선해양관측","102-10","2003-06-15 02:45:00","130.9183","36.0767","0","0","","1011","2","21","2","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-10","2003-08-19 01:37:00","130.9183","36.0767","0","0","","1015","2","23","2","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","102-10","2003-10-17 09:20:00","130.9183","36.0767","0","0","","1021.5","2","","","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","102-10","2003-12-23 20:25:00","130.9183","36.0767","0","0","","1014.5","2","","","","","Light","2","SW ","2","","","","","","","","","Very Rough ","2","SW ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","103-00","2003-02-16 09:37:00","129.4833","36.505","0","0","","1019.5","2","9.5","2","","","Very Low","2","NW ","2","","","","","","","","","Smooth-wavelets ","2","NW ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-00","2003-04-15 04:15:00","129.4833","36.505","0","0","","1018.5","2","14","2","","","No Swell","2","S  ","2","","","","","","","","","Calm-glassy ","2","S  ","2","","","S  ","2"
"정선해양관측","103-00","2003-06-14 14:20:00","129.4833","36.505","0","0","","1007.5","2","23.5","2","개임(운량:3-7)","2","Very Low","2","SSE","2","FOREL-ULE SCALE IV","2","","","31%-40%","2","Altocumulus","2","Slight ","2","SSE","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","103-00","2003-08-18 12:05:00","129.4833","36.505","0","0","","1018.5","2","21.5","2","","","Very Low","2","NNW","2","","","","","","","","","Slight ","2","NNW","2","0.3- 1.5 ","2","NNW","2"
"정선해양관측","103-00","2003-10-16 20:38:00","129.4833","36.505","0","0","","1021","2","17","2","","","Very Low","2","W  ","2","","","","","","","","","Smooth-wavelets ","2","W  ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","103-00","2003-12-24 11:31:00","129.4833","36.505","0","0","","1019","2","","","쾌청(운량:0-2)","2","Very Low","2","NNW","2","","","","","Zero","2","","","Moderate ","2","NNW","2","1.6- 3.3 ","2","NNW","2"
"정선해양관측","103-04","2003-02-16 09:30:00","129.5017","36.505","0","0","","1019.5","2","8.5","2","","","Very Low","2","WNW","2","","","","","","","","","Smooth-wavelets ","2","WNW","2","0.3- 1.5 ","2","WNW","2"
"정선해양관측","103-04","2003-04-15 04:00:00","129.5017","36.505","0","0","","1018.5","2","14","2","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-04","2003-06-14 14:35:00","129.5017","36.505","0","0","","1007.5","2","23.5","2","개임(운량:3-7)","2","Very Low","2","SSE","2","FOREL-ULE SCALE IV","2","","","31%-40%","2","Altocumulus","2","Slight ","2","SSE","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","103-04","2003-08-18 12:25:00","129.5017","36.505","0","0","","1018.5","2","21","2","","","Very Low","2","NNW","2","","","","","","","","","Slight ","2","NNW","2","0.3- 1.5 ","2","NNW","2"
"정선해양관측","103-04","2003-10-16 20:58:00","129.5017","36.505","0","0","","1021","2","17","2","","","Very Low","2","S  ","2","","","","","","","","","Slight ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-04","2003-12-24 11:20:00","129.5017","36.505","0","0","","1019","2","","","쾌청(운량:0-2)","2","Very Low","2","NW ","2","","","","","Zero","2","","","Moderate ","2","NW ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","103-05","2003-02-16 08:45:00","129.59","36.505","0","0","","1019.5","2","10","2","","","Very Low","2","NW ","2","","","","","","","","","Slight ","2","NW ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","103-05","2003-04-15 03:25:00","129.59","36.505","0","0","","1018.5","2","13.5","2","","","Very Low","2","S  ","2","","","","","","","","","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-05","2003-06-14 15:05:00","129.59","36.505","0","0","","1007.5","2","23","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE IV","2","","","31%-40%","2","Altocumulus","2","Slight ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-05","2003-08-18 12:50:00","129.59","36.505","0","0","","1018","2","21","2","","","Very Low","2","N  ","2","","","","","","","","","Slight ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-05","2003-10-16 21:30:00","129.59","36.505","0","0","","1021","2","18.5","2","","","Very Low","2","W  ","2","","","","","","","","","Smooth-wavelets ","2","W  ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","103-05","2003-12-24 10:40:00","129.59","36.505","0","0","","1019.5","2","","","쾌청(운량:0-2)","2","Very Low","2","WNW","2","","","","","Zero","2","","","Moderate ","2","WNW","2","1.6- 3.3 ","2","WNW","2"
"정선해양관측","103-06","2003-02-15 07:50:00","129.7883","36.505","0","0","","1018.5","2","9.5","2","","","Low","2","NNE","2","","","","","","","","","Moderate ","2","NNE","2","1.6- 3.3 ","2","NNE","2"
"정선해양관측","103-06","2003-04-15 02:20:00","129.7883","36.505","0","0","","1018.5","2","14.5","2","","","Very Low","2","SSE","2","","","","","","","","","Slight ","2","SSE","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","103-06","2003-06-14 16:15:00","129.7883","36.505","0","0","","1008","2","23","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE III","2","","","31%-40%","2","Altocumulus","2","Slight ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-06","2003-08-18 14:05:00","129.7883","36.505","0","0","","1017.5","2","21.5","2","","","Very Low","2","N  ","2","","","","","","","","","Moderate ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-06","2003-10-16 22:38:00","129.7883","36.505","0","0","","","","","","","","Very Low","2","WSW","2","","","","","","","","","Smooth-wavelets ","2","WSW","2","0.3- 1.5 ","2","WSW","2"
"정선해양관측","103-06","2003-12-24 09:35:00","129.7883","36.505","0","0","","1019","2","","","쾌청(운량:0-2)","2","Low","2","W  ","2","","","","","Zero","2","","","Rough ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","103-07","2003-02-16 06:40:00","130","36.505","0","0","","1017","2","9.5","2","","","Low","2","NE ","2","","","","","","","","","Moderate ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-07","2003-04-15 01:05:00","130","36.505","0","0","","1018.5","2","15.5","2","","","Low","2","SSE","2","","","","","","","","","Moderate ","2","SSE","2","1.6- 3.3 ","2","SSE","2"
"정선해양관측","103-07","2003-06-14 17:10:00","130","36.505","0","0","","1008","2","23","2","개임(운량:3-7)","2","Very Low","2","S  ","2","FOREL-ULE SCALE III","2","","","31%-40%","2","Altocumulus","2","Slight ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-07","2003-08-18 15:08:00","130","36.505","0","0","","1017.5","2","22","2","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-07","2003-10-16 23:38:00","130","36.505","0","0","","","","18.4","2","","","No Swell","2","S  ","2","","","","","","","","","Calm-glassy ","2","S  ","2","","","S  ","2"
"정선해양관측","103-07","2003-12-24 08:00:00","130","36.505","0","0","","1018","2","","","쾌청(운량:0-2)","2","Low","2","W  ","2","","","","","Zero","2","","","Moderate ","2","W  ","2","1.6- 3.3 ","2","W  ","2"
"정선해양관측","103-08","2003-02-16 04:55:00","130.3117","36.505","0","0","","1016.5","2","10","2","","","Low","2","N  ","2","","","","","","","","","Moderate ","2","N  ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-08","2003-04-14 23:30:00","130.3117","36.505","0","0","","1018.5","2","15.5","2","","","Very Low","2","ESE","2","","","","","","","","","Slight ","2","ESE","2","0.3- 1.5 ","2","ESE","2"
"정선해양관측","103-08","2003-06-14 18:55:00","130.3117","36.505","0","0","","1009","2","21.5","2","","","Very Low","2","SSW","2","","","","","","","","","Slight ","2","SSW","2","0.3- 1.5 ","2","SSW","2"
"정선해양관측","103-08","2003-08-18 16:50:00","130.3117","36.505","0","0","","1017","2","22","2","","","Very Low","2","NE ","2","","","","","","","","","Moderate ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-08","2003-10-17 01:28:00","130.3117","36.505","0","0","","1021","2","18.4","2","","","Very Low","2","SSE","2","","","","","","","","","Smooth-wavelets ","2","SSE","2","0.3- 1.5 ","2","SSE","2"
"정선해양관측","103-08","2003-12-24 05:25:00","130.3117","36.505","0","0","","1016","2","","","","","Light","2","W  ","2","","","","","","","","","Very Rough ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","103-09","2003-02-16 03:10:00","130.6217","36.505","0","0","","1017","2","10.5","2","","","Very Low","2","NNW","2","","","","","","","","","Slight ","2","NNW","2","0.3- 1.5 ","2","NNW","2"
"정선해양관측","103-09","2003-04-14 21:50:00","130.6217","36.505","0","0","","1018","2","15","2","","","Low","2","ESE","2","","","","","","","","","Moderate ","2","ESE","2","1.6- 3.3 ","2","ESE","2"
"정선해양관측","103-09","2003-06-14 20:20:00","130.6217","36.505","0","0","","1009.5","2","21.5","2","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-09","2003-08-18 18:35:00","130.6217","36.505","0","0","","1017","2","22.5","2","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-09","2003-10-17 03:10:00","130.6217","36.505","0","0","","1021","2","","","","","Very Low","2","S  ","2","","","","","","","","","Smooth-wavelets ","2","S  ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","103-09","2003-12-24 02:20:00","130.6217","36.505","0","0","","1015","2","","","","","Light","2","W  ","2","","","","","","","","","Very Rough ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","103-10","2003-02-16 00:20:00","130.9267","36.505","0","0","","1018","2","13","2","","","Very Low","2","SW ","2","","","","","","","","","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-10","2003-04-14 20:23:00","130.9267","36.505","0","0","","1018","2","15.8","2","","","Very Low","2","E  ","2","","","","","","","","","Slight ","2","E  ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","103-10","2003-06-14 21:45:00","130.9267","36.505","0","0","","1010.5","2","21","2","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-10","2003-08-18 21:05:00","130.9267","36.505","0","0","","1017","2","22.5","2","","","Very Low","2","E  ","2","","","","","","","","","Slight ","2","E  ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","103-10","2003-10-17 04:55:00","130.9267","36.505","0","0","","1021","2","","","","","Very Low","2","WSW","2","","","","","","","","","Smooth-wavelets ","2","WSW","2","0.3- 1.5 ","2","WSW","2"
"정선해양관측","103-10","2003-12-24 00:40:00","130.9267","36.505","0","0","","1015.5","2","","","","","Low","2","W  ","2","","","","","","","","","Rough ","2","W  ","2","3.4- 5.4 ","2","W  ","2"
"정선해양관측","103-11","2003-02-15 23:00:00","131.233","36.505","0","0","","1019","2","12","2","","","Very Low","2","SW ","2","","","","","","","","","Smooth-wavelets ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-11","2003-04-14 18:58:00","131.233","36.505","0","0","","1017.2","2","14.9","2","","","Very Low","2","ESE","2","","","","","","","","","Slight ","2","ESE","2","0.3- 1.5 ","2","ESE","2"
"정선해양관측","103-11","2003-06-14 23:15:00","131.233","36.505","0","0","","1010","2","21","2","","","Very Low","2","SW ","2","","","","","","","","","Slight ","2","SW ","2","0.3- 1.5 ","2","SW ","2"
"정선해양관측","103-11","2003-08-18 22:33:00","131.233","36.505","0","0","","1016.5","2","","","","","Very Low","2","NE ","2","","","","","","","","","Slight ","2","NE ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-11","2003-10-17 06:30:00","131.233","36.505","0","0","","1021","2","18.5","2","","","Very Low","2","SSW","2","","","","","","","","","Slight ","2","SSW","2","1.6- 3.3 ","2","SSW","2"
"정선해양관측","103-11","2003-12-23 22:55:00","131.233","36.505","0","0","","1015","2","","","","","Low","2","SW ","2","","","","","","","","","Rough ","2","SW ","2","3.4- 5.4 ","2","SW ","2"
