"정선해양관측","102-00","2012-06-17 07:40:00","129.5883","36.0767","0","50","","34.0705","1","4.3451","1","5.3325","1","","","","","","","","","",""
"정선해양관측","102-00","2012-09-02 15:10:00","129.5883","36.0767","0","0","","32.0748","1","21.7703","1","5.6364","1","","","","","","","","","15","2"
"정선해양관측","102-00","2012-09-02 15:10:00","129.5883","36.0767","0","10","","33.1695","1","16.8133","1","4.2651","1","","","","","","","","","",""
"정선해양관측","102-00","2012-09-02 15:10:00","129.5883","36.0767","0","20","","33.8891","1","13.4383","1","3.9489","1","","","","","","","","","",""
"정선해양관측","102-00","2012-09-02 15:10:00","129.5883","36.0767","0","30","","33.9068","1","12.6107","1","3.9346","1","","","","","","","","","",""
"정선해양관측","102-00","2012-10-13 15:30:00","129.5883","36.0767","0","0","","32.0909","1","20.4976","1","5.182","1","","","","","","","","","10","2"
"정선해양관측","102-00","2012-10-13 15:30:00","129.5883","36.0767","0","10","","32.0945","1","20.3012","1","5.1134","1","","","","","","","","","",""
"정선해양관측","102-00","2012-10-13 15:30:00","129.5883","36.0767","0","20","","32.2082","1","20.4005","1","5.0048","1","","","","","","","","","",""
"정선해양관측","102-00","2012-10-13 15:30:00","129.5883","36.0767","0","30","","33.3895","1","16.1261","1","3.9525","1","","","","","","","","","",""
"정선해양관측","102-00","2012-10-13 15:30:00","129.5883","36.0767","0","50","","34.1504","1","10.0619","1","4.0077","1","","","","","","","","","",""
"정선해양관측","102-00","2012-12-21 04:10:00","129.5883","36.0767","0","0","","34.0687","1","14.2351","1","5.1127","1","","","","","","","","","",""
"정선해양관측","102-00","2012-12-21 04:10:00","129.5883","36.0767","0","10","","34.0748","1","13.9946","1","5.188","1","","","","","","","","","",""
"정선해양관측","102-00","2012-12-21 04:10:00","129.5883","36.0767","0","20","","33.9628","1","13.1538","1","5.2066","1","","","","","","","","","",""
"정선해양관측","102-00","2012-12-21 04:10:00","129.5883","36.0767","0","30","","33.9478","1","13.0355","1","5.2112","1","","","","","","","","","",""
"정선해양관측","102-00","2012-12-21 04:10:00","129.5883","36.0767","0","50","","33.9005","1","12.4039","1","5.2049","1","","","","","","","","","",""
"정선해양관측","102-04","2012-02-14 19:00:00","129.615","36.0767","0","0","","34.3534","1","11.1691","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-02-14 19:00:00","129.615","36.0767","0","10","","34.3502","1","11.1471","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-02-14 19:00:00","129.615","36.0767","0","20","","34.3368","1","11.048","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-02-14 19:00:00","129.615","36.0767","0","30","","34.3208","1","10.8275","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-02-14 19:00:00","129.615","36.0767","0","50","","34.3148","1","10.6275","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-04-13 10:40:00","129.615","36.0767","0","0","","34.3922","1","13.1042","1","","","","","","","","","","","18","2"
"정선해양관측","102-04","2012-04-13 10:40:00","129.615","36.0767","0","10","","34.3899","1","13.1039","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-04-13 10:40:00","129.615","36.0767","0","20","","34.3911","1","13.091","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-04-13 10:40:00","129.615","36.0767","0","30","","34.4134","1","12.6515","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-04-13 10:40:00","129.615","36.0767","0","50","","34.2945","1","9.4089","1","","","","","","","","","","","",""
"정선해양관측","102-04","2012-06-17 08:00:00","129.615","36.0767","0","0","","33.4931","1","20.5673","1","5.0986","1","","","","","","","","","18","2"
"정선해양관측","102-04","2012-06-17 08:00:00","129.615","36.0767","0","10","","33.8555","1","19.2903","1","5.199","1","","","","","","","","","",""
"정선해양관측","102-04","2012-06-17 08:00:00","129.615","36.0767","0","20","","33.8838","1","17.4361","1","5.5798","1","","","","","","","","","",""
"정선해양관측","102-04","2012-06-17 08:00:00","129.615","36.0767","0","30","","34.258","1","9.3981","1","4.905","1","","","","","","","","","",""
"정선해양관측","102-04","2012-06-17 08:00:00","129.615","36.0767","0","50","","34.116","1","4.5237","1","5.3778","1","","","","","","","","","",""
"정선해양관측","102-04","2012-09-02 14:55:00","129.615","36.0767","0","0","","31.9617","1","22.647","1","5.5008","1","","","","","","","","","15","2"
"정선해양관측","102-04","2012-09-02 14:55:00","129.615","36.0767","0","10","","33.1851","1","17.1915","1","4.3491","1","","","","","","","","","",""
"정선해양관측","102-04","2012-09-02 14:55:00","129.615","36.0767","0","20","","33.7928","1","14.3281","1","4.0987","1","","","","","","","","","",""
"정선해양관측","102-04","2012-09-02 14:55:00","129.615","36.0767","0","30","","34.079","1","13.5902","1","3.9422","1","","","","","","","","","",""
"정선해양관측","102-04","2012-09-02 14:55:00","129.615","36.0767","0","50","","34.1403","1","6.75","1","4.634","1","","","","","","","","","",""
"정선해양관측","102-04","2012-10-13 15:10:00","129.615","36.0767","0","0","","32.0986","1","20.4971","1","5.3519","1","","","","","","","","","11.5","2"
"정선해양관측","102-04","2012-10-13 15:10:00","129.615","36.0767","0","10","","32.1403","1","20.3648","1","5.4108","1","","","","","","","","","",""
"정선해양관측","102-04","2012-10-13 15:10:00","129.615","36.0767","0","20","","32.1549","1","20.2219","1","5.1201","1","","","","","","","","","",""
"정선해양관측","102-04","2012-10-13 15:10:00","129.615","36.0767","0","30","","32.878","1","18.3731","1","4.6489","1","","","","","","","","","",""
"정선해양관측","102-04","2012-10-13 15:10:00","129.615","36.0767","0","50","","34.1971","1","10.3415","1","4.0173","1","","","","","","","","","",""
"정선해양관측","102-04","2012-12-21 03:55:00","129.615","36.0767","0","0","","34.1358","1","14.9484","1","5.1065","1","","","","","","","","","",""
"정선해양관측","102-04","2012-12-21 03:55:00","129.615","36.0767","0","10","","34.1133","1","14.7036","1","5.1205","1","","","","","","","","","",""
"정선해양관측","102-04","2012-12-21 03:55:00","129.615","36.0767","0","20","","34.0881","1","14.4559","1","5.1403","1","","","","","","","","","",""
"정선해양관측","102-04","2012-12-21 03:55:00","129.615","36.0767","0","30","","34.0662","1","14.0442","1","5.1775","1","","","","","","","","","",""
"정선해양관측","102-04","2012-12-21 03:55:00","129.615","36.0767","0","50","","33.8709","1","12.2131","1","5.2211","1","","","","","","","","","",""
"정선해양관측","102-04","2012-12-21 03:55:00","129.615","36.0767","0","75","","33.8177","1","11.4194","1","5.5222","1","","","","","","","","","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","0","","34.3848","1","11.5507","1","6.0879","1","6.9857","1","0.5786","2","0.4742","1","6.8857","1","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","10","","34.3785","1","11.5309","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","20","","34.3562","1","11.3972","1","5.9203","1","8.5536","1","0.55","2","0.5548","1","7.95","1","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","30","","34.3207","1","11.0486","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","50","","34.3053","1","10.8096","1","5.8645","1","8.45","1","0.4357","2","0.5581","1","7.7429","1","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","75","","34.2841","1","10.2407","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","100","","34.2631","1","9.8028","1","6.0097","1","9.1821","1","0.5714","2","0.5839","1","7.8571","1","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","125","","34.0077","1","6.0201","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-02-14 18:25:00","129.6883","36.0767","0","150","","33.9728","1","2.9958","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","0","","34.4158","1","13.2875","1","6.3001","1","1.8786","1","0.1214","2","0.0742","1","1.2286","1","20","2"
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","10","","34.4159","1","13.2748","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","20","","34.4272","1","13.2904","1","6.2107","1","2.3214","1","0.1286","2","0.0806","1","0.5929","1","",""
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","30","","34.453","1","13.1749","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","50","","34.4376","1","12.6546","1","5.7974","1","5.3464","1","0.5714","2","0.3065","1","2.95","1","",""
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","75","","34.393","1","11.3275","1","","","","","","","","","","","",""
"정선해양관측","102-05","2012-04-13 10:15:00","129.6883","36.0767","0","100","","34.2021","1","6.4903","1","5.5182","1","10.1893","1","0.4714","2","0.5","1","8.6357","1","",""
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","0","","33.7933","1","20.6931","1","5.0764","1","38.0714","1","0.1643","2","0.9677","1","19.8357","1","18","2"
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","10","","33.7646","1","20.3122","1","5.0461","1","","","","","","","","","",""
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","20","","33.9619","1","16.0835","1","5.534","1","39.2857","1","0.2071","2","0.5806","1","19.0071","1","",""
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","30","","34.0168","1","14.4395","1","4.6934","1","","","","","","","","","",""
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","50","","34.1033","1","12.9447","1","4.6325","1","37.5357","1","0.1071","2","0.9677","1","19.6071","1","",""
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","75","","34.111","1","4.1812","1","4.6148","1","","","","","","","","","",""
"정선해양관측","102-05","2012-06-17 08:30:00","129.6883","36.0767","0","100","","34.0171","1","2.1203","1","5.3457","1","36.75","1","0.2","2","1.129","1","18.8","1","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","0","","31.6985","1","25.0968","1","4.8073","1","16.077","1","0.2857","2","0.5806","1","1.7857","1","16","2"
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","10","","33.0514","1","17.9167","1","4.1574","1","","","","","","","","","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","20","","33.6306","1","13.9049","1","4.3963","1","16.616","1","0.0714","2","0.8065","1","3","1","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","30","","33.8138","1","13.0754","1","4.141","1","","","","","","","","","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","50","","33.9766","1","13.5343","1","3.9808","1","22.789","1","0.1429","2","1.0323","1","4.0714","1","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","75","","34.2347","1","7.3139","1","4.5559","1","","","","","","","","","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","100","","34.0507","1","2.3038","1","5.2547","1","28.856","1","","","1.5484","1","6.4286","1","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","125","","34.0315","1","1.7279","1","5.3035","1","","","","","","","","","",""
"정선해양관측","102-05","2012-09-02 14:20:00","129.6883","36.0767","0","150","","34.0297","1","1.4785","1","5.2063","1","","","","","","","","","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","0","","32.2743","1","20.7639","1","5.3903","1","7.258","1","0.186","2","0.087","1","0.4757","1","13","2"
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","10","","32.2941","1","20.5384","1","5.3629","1","","","","","","","","","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","20","","32.7347","1","21.205","1","5.1024","1","8.995","1","0.329","2","0.382","1","1.1568","1","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","30","","32.7665","1","20.9701","1","4.9749","1","","","","","","","","","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","50","","34.1974","1","12.4837","1","3.6614","1","23.899","1","0.045","2","1.38","1","5.7182","1","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","75","","34.1623","1","6.2827","1","4.9954","1","","","","","","","","","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","100","","34.0517","1","3.5432","1","5.37","1","27.708","1","0.119","2","1.755","1","5.1466","1","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","125","","34.0387","1","2.8888","1","5.3376","1","","","","","","","","","",""
"정선해양관측","102-05","2012-10-13 14:40:00","129.6883","36.0767","0","150","","34.0261","1","2.2022","1","5.3192","1","","","","","","","","","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","0","","34.1426","1","15.0964","1","5.0915","1","19.6232","1","0.2649","2","0.8679","1","13.0338","1","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","10","","34.1285","1","14.9465","1","5.1052","1","","","","","","","","","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","20","","34.1177","1","14.7726","1","5.0959","1","18.5349","1","0.2355","2","0.7967","1","12.4552","1","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","30","","34.0972","1","14.6431","1","5.0665","1","","","","","","","","","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","50","","34.0588","1","13.9304","1","4.5565","1","18.3133","1","0.2649","2","0.8089","1","11.9612","1","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","75","","34.0468","1","10.986","1","4.6278","1","","","","","","","","","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","100","","34.1651","1","6.183","1","4.6734","1","18.4167","1","0.2533","2","0.8862","1","12.2509","1","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","125","","34.0681","1","4.2383","1","4.9701","1","","","","","","","","","",""
"정선해양관측","102-05","2012-12-21 03:25:00","129.6883","36.0767","0","150","","34.0448","1","3.4316","1","5.1634","1","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","0","","34.3501","1","11.2015","1","","","","","","","","","","","20","2"
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","10","","34.3494","1","11.2074","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","20","","34.3369","1","11.128","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","30","","34.3225","1","10.9445","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","50","","34.3198","1","10.6258","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","75","","34.2984","1","10.2226","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","100","","34.2679","1","9.8613","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","125","","33.9883","1","5.0099","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","150","","33.9339","1","3.0051","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","200","","34.0139","1","1.5742","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","250","","34.0397","1","1.1747","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","300","","34.0469","1","0.9785","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","400","","34.0543","1","0.75","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-02-14 17:30:00","129.7967","36.0767","0","500","","34.0569","1","0.6243","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","0","","34.5293","1","13.8919","1","","","","","","","","","","","20","2"
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","10","","34.5306","1","13.8885","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","20","","34.5296","1","13.8909","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","30","","34.5292","1","13.8928","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","50","","34.5331","1","13.4643","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","75","","34.5171","1","12.9378","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","100","","34.4735","1","12.1424","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","125","","34.2284","1","6.8134","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","150","","34.0085","1","1.6303","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","200","","34.0286","1","1.2784","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","250","","34.0439","1","1.036","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","300","","34.0501","1","0.8972","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","400","","34.0557","1","0.6745","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-04-13 09:20:00","129.7967","36.0767","0","500","","34.0569","1","0.486","1","","","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","0","","33.5848","1","20.2916","1","5.1637","1","","","","","","","","","18","2"
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","10","","34.0561","1","20.7059","1","5.0997","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","20","","33.8449","1","18.0857","1","5.3184","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","30","","34.2058","1","15.3716","1","5.8096","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","50","","34.4261","1","15.3241","1","4.406","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","75","","34.2353","1","13.9591","1","4.4908","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","100","","34.336","1","9.6864","1","4.8559","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","125","","34.1459","1","4.0884","1","5.3119","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","150","","34.0324","1","2.0044","1","5.5405","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","200","","34.0275","1","1.3402","1","5.6742","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","250","","34.0413","1","1.1226","1","5.5013","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","300","","34.048","1","0.9584","1","5.3643","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","400","","34.0541","1","0.7795","1","5.2","1","","","","","","","","","",""
"정선해양관측","102-06","2012-06-17 09:10:00","129.7967","36.0767","0","500","","34.0563","1","0.6533","1","5.0432","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","0","","31.8844","1","25.2322","1","4.6721","1","","","","","","","","","21","2"
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","10","","31.9556","1","23.654","1","5.1688","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","20","","32.9718","1","17.2232","1","4.6473","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","30","","33.6549","1","14.1384","1","4.0766","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","50","","34.2517","1","14.8185","1","3.6653","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","75","","34.2311","1","14.4296","1","3.7179","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","100","","34.2571","1","8.6185","1","4.6736","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","125","","34.1177","1","4.3282","1","5.429","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","150","","34.0451","1","1.6128","1","5.3234","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","200","","34.0373","1","1.1706","1","5.2899","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","250","","34.0479","1","0.9467","1","5.1445","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","300","","34.0524","1","0.8143","1","4.9799","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","400","","34.055","1","0.6875","1","4.8095","1","","","","","","","","","",""
"정선해양관측","102-06","2012-09-02 13:15:00","129.7967","36.0767","0","500","","34.0561","1","0.5861","1","4.7213","1","","","","","","","","","",""
"정선해양관측","102-06","2012-10-13 13:35:00","129.7967","36.0767","0","0","","32.3216","1","20.8413","1","5.1179","1","","","","","","","","","15","2"
"정선해양관측","102-06","2012-10-13 13:35:00","129.7967","36.0767","0","10","","32.3414","1","20.6037","1","5.0117","1","","","","","","","","","",""
"정선해양관측","102-06","2012-10-13 13:35:00","129.7967","36.0767","0","20","","32.4776","1","20.8758","1","4.9836","1","","","","","","","","","",""
