"정선해양관측","102-04","2011-10-12 14:00:00","129.615","36.0767","0","0","","2","2","1024","2","22","2","개임(운량:3-7)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","102-04","2011-12-20 19:00:00","129.615","36.0767","0","0","","3","2","1030","2","5","2","","","","","","","","","","","NE ","2"
"정선해양관측","102-05","2011-02-23 13:30:00","129.6883","36.0767","0","0","","5","2","1030","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-05","2011-04-17 09:45:00","129.6883","36.0767","0","0","","2","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","E  ","2"
"정선해양관측","102-05","2011-06-16 06:10:00","129.6883","36.0767","0","0","","3","2","1015","2","22","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-05","2011-08-30 02:15:00","129.6883","36.0767","0","0","","2","2","1024","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","102-05","2011-10-12 13:20:00","129.6883","36.0767","0","0","","2","2","1024","2","22","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","102-05","2011-12-20 18:30:00","129.6883","36.0767","0","0","","3","2","1030","2","5","2","","","","","","","","","","","NE ","2"
"정선해양관측","102-06","2011-02-23 12:40:00","129.7967","36.0767","0","0","","5","2","1030","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-06","2011-04-17 10:25:00","129.7967","36.0767","0","0","","2","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","E  ","2"
"정선해양관측","102-06","2011-06-16 05:14:00","129.7967","36.0767","0","0","","3","2","1015","2","20.2","2","쾌청(운량:0-2)","2","","","","","","","","","NE ","2"
"정선해양관측","102-06","2011-08-30 01:10:00","129.7967","36.0767","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","102-06","2011-10-12 12:15:00","129.7967","36.0767","0","0","","2","2","1024","2","20","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","102-06","2011-12-20 17:30:00","129.7967","36.0767","0","0","","3","2","1030","2","5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-07","2011-02-23 11:20:00","130","36.0767","0","0","","5","2","1030","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-07","2011-04-17 11:40:00","130","36.0767","0","0","","2","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","E  ","2"
"정선해양관측","102-07","2011-06-16 03:48:00","130","36.0767","0","0","","2","2","1016","2","19.6","2","","","","","","","","","","","NE ","2"
"정선해양관측","102-07","2011-08-29 23:43:00","130","36.0767","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","102-07","2011-10-12 10:55:00","130","36.0767","0","0","","2","2","1024","2","20","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","102-07","2011-12-20 16:10:00","130","36.0767","0","0","","3","2","1030","2","5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-08","2011-02-23 09:50:00","130.3067","36.0767","0","0","","5","2","1030","2","10","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-08","2011-04-17 13:20:00","130.3067","36.0767","0","0","","2","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","E  ","2"
"정선해양관측","102-08","2011-06-16 02:00:00","130.3067","36.0767","0","0","","1","2","1016","2","21","2","","","","","","","","","","","E  ","2"
"정선해양관측","102-08","2011-08-29 21:47:00","130.3067","36.0767","0","0","","2","2","1020","2","22","2","","","","","","","","","","","S  ","2"
"정선해양관측","102-08","2011-10-12 09:10:00","130.3067","36.0767","0","0","","2","2","1024","2","18","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","102-08","2011-12-20 14:30:00","130.3067","36.0767","0","0","","3","2","1030","2","5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-09","2011-02-23 08:15:00","130.615","36.0767","0","0","","5","2","1030","2","7","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-09","2011-04-17 14:55:00","130.615","36.0767","0","0","","2","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","E  ","2"
"정선해양관측","102-09","2011-06-16 12:11:00","130.615","36.0767","0","0","","1","2","1017","2","20.6","2","","","","","","","","","","","E  ","2"
"정선해양관측","102-09","2011-08-29 19:07:00","130.615","36.0767","0","0","","2","2","1020","2","23","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","102-09","2011-10-12 07:20:00","130.615","36.0767","0","0","","2","2","1024","2","18","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","102-09","2011-12-20 12:40:00","130.615","36.0767","0","0","","3","2","1030","2","5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","102-10","2011-02-23 06:40:00","130.9183","36.0767","0","0","","5","2","1030","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","102-10","2011-04-17 16:20:00","130.9183","36.0767","0","0","","2","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","E  ","2"
"정선해양관측","102-10","2011-06-15 22:23:00","130.9183","36.0767","0","0","","5","2","1019","2","21.5","2","","","","","","","","","","","E  ","2"
"정선해양관측","102-10","2011-08-29 17:30:00","130.9183","36.0767","0","0","","2","2","1020","2","23","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","102-10","2011-10-12 05:30:00","130.9183","36.0767","0","0","","2","2","1024","2","18","2","","","","","","","","","","","E  ","2"
"정선해양관측","102-10","2011-12-20 10:50:00","130.9183","36.0767","0","0","","3","2","1030","2","5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","103-00","2011-02-22 18:05:00","129.4833","36.505","0","0","","5","2","1030","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-00","2011-04-14 08:25:00","129.4833","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-00","2011-06-15 09:00:00","129.4833","36.505","0","0","","3","2","1018","2","21.5","2","개임(운량:3-7)","2","","","Zero","2","","","","","N  ","2"
"정선해양관측","103-00","2011-08-29 04:35:00","129.4833","36.505","0","0","","2","2","1020","2","24","2","","","","","","","","","","","S  ","2"
"정선해양관측","103-00","2011-10-11 16:40:00","129.4833","36.505","0","0","","2","2","1024","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","103-00","2011-12-19 22:45:00","129.4833","36.505","0","0","","3","2","1030","2","5","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-04","2011-02-22 18:20:00","129.5017","36.505","0","0","","5","2","1030","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-04","2011-04-14 08:45:00","129.5017","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-04","2011-06-15 09:15:00","129.5017","36.505","0","0","","3","2","1018","2","19.8","2","개임(운량:3-7)","2","","","Zero","2","","","","","N  ","2"
"정선해양관측","103-04","2011-08-29 04:50:00","129.5017","36.505","0","0","","2","2","1020","2","24","2","","","","","","","","","","","S  ","2"
"정선해양관측","103-04","2011-10-11 16:50:00","129.5017","36.505","0","0","","2","2","1024","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","103-04","2011-12-19 22:50:00","129.5017","36.505","0","0","","3","2","1030","2","5","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-05","2011-02-22 18:50:00","129.59","36.505","0","0","","5","2","1030","2","10","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-05","2011-04-14 09:15:00","129.59","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-05","2011-06-15 09:47:00","129.59","36.505","0","0","","3","2","1018","2","15","2","","","","","Zero","2","","","","","N  ","2"
"정선해양관측","103-05","2011-08-29 05:20:00","129.59","36.505","0","0","","2","2","1020","2","24","2","","","","","","","","","","","S  ","2"
"정선해양관측","103-05","2011-10-11 17:30:00","129.59","36.505","0","0","","2","2","1024","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","103-05","2011-12-19 23:25:00","129.59","36.505","0","0","","3","2","1030","2","5","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-06","2011-02-22 19:50:00","129.7883","36.505","0","0","","5","2","1030","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-06","2011-04-14 10:10:00","129.7883","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-06","2011-06-15 10:37:00","129.7883","36.505","0","0","","2","2","1019","2","22.9","2","개임(운량:3-7)","2","","","","","","","","","SE ","2"
"정선해양관측","103-06","2011-08-29 06:25:00","129.7883","36.505","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","103-06","2011-10-11 18:40:00","129.7883","36.505","0","0","","2","2","1024","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-06","2011-12-20 00:25:00","129.7883","36.505","0","0","","3","2","1030","2","4","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-07","2011-02-22 20:55:00","130","36.505","0","0","","5","2","1030","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-07","2011-04-14 11:15:00","130","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-07","2011-06-15 11:56:00","130","36.505","0","0","","1","2","1018","2","23","2","개임(운량:3-7)","2","","","","","","","","","E  ","2"
"정선해양관측","103-07","2011-08-29 07:30:00","130","36.505","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","103-07","2011-10-11 19:50:00","130","36.505","0","0","","2","2","1024","2","22","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-07","2011-12-20 01:35:00","130","36.505","0","0","","3","2","1030","2","4","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-08","2011-02-22 22:40:00","130.3117","36.505","0","0","","5","2","1030","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-08","2011-04-14 12:50:00","130.3117","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-08","2011-06-15 14:09:00","130.3117","36.505","0","0","","1","2","1017","2","21","2","개임(운량:3-7)","2","","","","","","","","","E  ","2"
"정선해양관측","103-08","2011-08-29 09:30:00","130.3117","36.505","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","103-08","2011-10-11 21:35:00","130.3117","36.505","0","0","","2","2","1024","2","22","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-08","2011-12-20 03:25:00","130.3117","36.505","0","0","","3","2","1030","2","4","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-09","2011-02-23 00:20:00","130.6217","36.505","0","0","","5","2","1030","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-09","2011-04-14 14:20:00","130.6217","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-09","2011-06-15 16:10:00","130.6217","36.505","0","0","","3","2","1015","2","21.5","2","개임(운량:3-7)","2","","","","","","","","","E  ","2"
"정선해양관측","103-09","2011-08-29 11:20:00","130.6217","36.505","0","0","","2","2","1020","2","25","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","103-09","2011-10-11 23:10:00","130.6217","36.505","0","0","","2","2","1024","2","20","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-09","2011-12-20 05:10:00","130.6217","36.505","0","0","","3","2","1030","2","4","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-10","2011-02-23 02:05:00","130.9267","36.505","0","0","","5","2","1030","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-10","2011-04-14 15:40:00","130.9267","36.505","0","0","","7","2","1020","2","15","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","103-10","2011-06-15 17:54:00","130.9267","36.505","0","0","","3","2","1017","2","21.5","2","개임(운량:3-7)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","103-10","2011-08-29 13:00:00","130.9267","36.505","0","0","","2","2","1020","2","25","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","103-10","2011-10-12 00:50:00","130.9267","36.505","0","0","","2","2","1024","2","20","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-10","2011-12-20 06:55:00","130.9267","36.505","0","0","","3","2","1030","2","4","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-11","2011-02-23 03:55:00","131.233","36.505","0","0","","5","2","1030","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","103-11","2011-04-14 17:10:00","131.233","36.505","0","0","","7","2","1020","2","15","2","","","","","","","","","","","SE ","2"
"정선해양관측","103-11","2011-06-15 19:20:00","131.233","36.505","0","0","","3","2","1017","2","20.4","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-11","2011-08-29 14:30:00","131.233","36.505","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","S  ","2"
"정선해양관측","103-11","2011-10-12 02:25:00","131.233","36.505","0","0","","2","2","1024","2","20","2","","","","","","","","","","","E  ","2"
"정선해양관측","103-11","2011-12-20 08:40:00","131.233","36.505","0","0","","3","2","1030","2","4","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","104-00","2011-02-20 05:20:00","129.46","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-00","2011-04-12 15:45:00","129.46","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-00","2011-06-13 09:59:00","129.46","37.0567","0","0","","3","2","1011","2","20.4","2","개임(운량:3-7)","2","","","Zero","2","","","","","NW ","2"
"정선해양관측","104-00","2011-08-29 01:30:00","129.46","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","S  ","2"
"정선해양관측","104-00","2011-10-09 10:10:00","129.46","37.0567","0","0","","2","2","1030","2","19","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","104-00","2011-12-15 01:30:00","129.46","37.0567","0","0","","3","2","1025","2","6","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-04","2011-02-20 05:10:00","129.48","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-04","2011-04-12 15:25:00","129.48","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-04","2011-06-13 09:30:00","129.48","37.0567","0","0","","3","2","1011","2","19","2","개임(운량:3-7)","2","","","Zero","2","","","","","NW ","2"
"정선해양관측","104-04","2011-08-29 01:05:00","129.48","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","S  ","2"
"정선해양관측","104-04","2011-10-09 09:50:00","129.48","37.0567","0","0","","2","2","1030","2","19","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","104-04","2011-12-15 01:10:00","129.48","37.0567","0","0","","3","2","1025","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-05","2011-02-20 04:35:00","129.56","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-05","2011-04-12 14:50:00","129.56","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-05","2011-06-13 09:01:00","129.56","37.0567","0","0","","3","2","1011","2","19","2","개임(운량:3-7)","2","","","Zero","2","","","","","NW ","2"
"정선해양관측","104-05","2011-08-29 00:15:00","129.56","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","104-05","2011-10-09 09:10:00","129.56","37.0567","0","0","","2","2","1030","2","18","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","104-05","2011-12-15 00:40:00","129.56","37.0567","0","0","","3","2","1025","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-06","2011-02-20 03:15:00","129.7933","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-06","2011-04-12 13:30:00","129.7933","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-06","2011-06-13 07:15:00","129.7933","37.0567","0","0","","3","2","1010","2","18.5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NW ","2"
"정선해양관측","104-06","2011-08-28 22:50:00","129.7933","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","104-06","2011-10-09 07:35:00","129.7933","37.0567","0","0","","2","2","1030","2","18","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","104-06","2011-12-14 23:10:00","129.7933","37.0567","0","0","","3","2","1025","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-07","2011-02-20 01:55:00","130","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-07","2011-04-12 12:10:00","130","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-07","2011-06-13 05:52:00","130","37.0567","0","0","","3","2","1009","2","18.5","2","개임(운량:3-7)","2","","","Zero","2","","","","","NW ","2"
"정선해양관측","104-07","2011-08-28 21:43:00","130","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","104-07","2011-10-09 06:15:00","130","37.0567","0","0","","2","2","1030","2","18","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-07","2011-12-14 21:50:00","130","37.0567","0","0","","3","2","1025","2","7","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-08","2011-02-20 00:15:00","130.3117","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-08","2011-04-12 10:30:00","130.3117","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-08","2011-06-13 04:14:00","130.3117","37.0567","0","0","","3","2","1009","2","19.4","2","","","","","","","","","","","E  ","2"
"정선해양관측","104-08","2011-08-28 20:05:00","130.3117","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","104-08","2011-10-09 04:35:00","130.3117","37.0567","0","0","","2","2","1030","2","18","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-08","2011-12-14 20:00:00","130.3117","37.0567","0","0","","3","2","1025","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-09","2011-02-19 22:00:00","130.6267","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-09","2011-04-12 08:50:00","130.6267","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-09","2011-06-13 02:35:00","130.6267","37.0567","0","0","","2","2","1009","2","20.6","2","","","","","","","","","","","NW ","2"
"정선해양관측","104-09","2011-08-28 18:20:00","130.6267","37.0567","0","0","","2","2","1020","2","24","2","","","","","","","","","","","E  ","2"
"정선해양관측","104-09","2011-10-09 02:50:00","130.6267","37.0567","0","0","","2","2","1030","2","19","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-09","2011-12-14 03:29:00","130.6267","37.0567","0","0","","3","2","1025","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","104-10","2011-02-19 20:20:00","130.94","37.0567","0","0","","6","2","1028","2","6","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-10","2011-04-12 07:05:00","130.94","37.0567","0","0","","5","2","1020","2","11","2","쾌청(운량:0-2)","2","","","","","","","","","SE ","2"
"정선해양관측","104-10","2011-06-13 00:50:00","130.94","37.0567","0","0","","3","2","1010","2","21","2","","","","","","","","","","","N  ","2"
"정선해양관측","104-10","2011-08-28 16:30:00","130.94","37.0567","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","104-10","2011-10-09 00:55:00","130.94","37.0567","0","0","","2","2","1030","2","19","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-10","2011-12-14 16:25:00","130.94","37.0567","0","0","","3","2","1025","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","104-11","2011-02-19 18:35:00","131.255","37.0567","0","0","","6","2","1028","2","7","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-11","2011-04-12 05:25:00","131.255","37.0567","0","0","","5","2","1022","2","10","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-11","2011-06-12 23:03:00","131.255","37.0567","0","0","","2","2","1010","2","20.5","2","","","","","","","","","","","W  ","2"
"정선해양관측","104-11","2011-08-28 14:55:00","131.255","37.0567","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
"정선해양관측","104-11","2011-10-08 23:15:00","131.255","37.0567","0","0","","2","2","1030","2","19","2","","","","","","","","","","","SE ","2"
"정선해양관측","104-11","2011-12-14 14:30:00","131.255","37.0567","0","0","","3","2","1025","2","8","2","개임(운량:3-7)","2","","","Zero","2","","","","","NE ","2"
"정선해양관측","104-12","2011-02-19 16:55:00","131.5633","37.0567","0","0","","6","2","1028","2","8","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","SE ","2"
"정선해양관측","104-12","2011-08-28 13:20:00","131.5633","37.0567","0","0","","2","2","1020","2","24","2","쾌청(운량:0-2)","2","","","Zero","2","","","","","E  ","2"
