"정선해양관측","102-06","1963-04-03 07:45:00","129.7967","36.0767","0","0","","1034.7","2","8","2","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","Cirrostratus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","W  ","2"
"정선해양관측","102-06","1963-05-07 14:00:00","129.7967","36.0767","0","0","","","","13.9","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","21%-30%","2","Stratocumulus","2","Slight ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","102-06","1963-07-13 08:35:00","129.7967","36.0767","0","0","","1019.3","2","22","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Cirrocumulus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","102-06","1963-08-21 04:15:00","129.7967","36.0767","0","0","","1021.3","2","23.9","2","비","2","Low","2","","","91%-100%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-07","1963-04-03 09:35:00","130","36.0767","0","0","","1032","2","9.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrostratus","2","Moderate ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-07","1963-05-07 12:30:00","130","36.0767","0","0","","","","13.4","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","91%-100%","2","Stratocumulus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","102-07","1963-07-13 09:50:00","130","36.0767","0","0","","1018.7","2","23","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cumulus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","102-07","1963-08-21 02:50:00","130","36.0767","0","0","","1022.7","2","23.8","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-08","1963-04-03 11:43:00","130.3067","36.0767","0","0","","1030.7","2","11","2","흐림(운량:8-10)","2","Low","2","","","91%-100%","2","Cirrostratus","2","Moderate ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","102-08","1963-05-07 10:30:00","130.3067","36.0767","0","0","","","","12.8","2","안개(Fog)","2","Very Low","2","FOREL-ULE SCALE III","2","91%-100%","2","","","Calm-ripples ","2","0 - 0.2 ","2","E  ","2"
"정선해양관측","102-08","1963-08-21 01:00:00","130.3067","36.0767","0","0","","1021.3","2","23.5","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-09","1963-05-07 08:15:00","130.615","36.0767","0","0","","","","12.2","2","안개(Fog)","2","Very Low","2","FOREL-ULE SCALE III","2","91%-100%","2","","","Calm-ripples ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","102-09","1963-08-20 23:00:00","130.615","36.0767","0","0","","1022.7","2","23.8","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","102-10","1963-05-07 05:56:00","130.9183","36.0767","0","0","","","","11.1","2","쾌청(운량:0-2)","2","No Swell","2","FOREL-ULE SCALE III","2","1%-10%","2","Cirrus","2","Calm-glassy ","2","","","",""
"정선해양관측","102-10","1963-08-20 21:15:00","130.9183","36.0767","0","0","","1022.7","2","24","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-04","1963-05-06 16:17:00","129.5017","36.505","0","0","","","","14.4","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","31%-40%","2","Stratus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","103-04","1963-07-14 08:35:00","129.5017","36.505","0","0","","1020","2","24","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Altocumulus","2","Moderate ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","103-04","1963-08-20 09:30:00","129.5017","36.505","0","0","","1024","2","23.8","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cumulus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-05","1963-05-06 17:20:00","129.59","36.505","0","0","","","","12.8","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","41%-50%","2","Stratus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-05","1963-07-14 09:35:00","129.59","36.505","0","0","","1020","2","24.5","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Cumulus","2","Rough ","2","0.3- 1.5 ","2","NE ","2"
"정선해양관측","103-05","1963-08-20 10:10:00","129.59","36.505","0","0","","1024","2","25.7","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-06","1963-05-06 18:35:00","129.7883","36.505","0","0","","","","13.3","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","61%-70%","2","Stratus","2","Slight ","2","3.4- 5.4 ","2","N  ","2"
"정선해양관측","103-06","1963-07-14 10:15:00","129.7883","36.505","0","0","","1020","2","24.5","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Rough ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-06","1963-08-20 11:20:00","129.7883","36.505","0","0","","1025.3","2","24.9","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-07","1963-05-06 20:15:00","130","36.505","0","0","","","","13.3","2","흐림(운량:8-10)","2","Very Low","2","","","71%-80%","2","","","Smooth-wavelets ","2","1.6- 3.3 ","2","N  ","2"
"정선해양관측","103-07","1963-07-14 11:30:00","130","36.505","0","0","","1020","2","24.5","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrostratus","2","Rough ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","103-07","1963-08-20 12:50:00","130","36.505","0","0","","1024","2","24","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","103-08","1963-05-06 22:50:00","130.3117","36.505","0","0","","","","12.8","2","개임(운량:3-7)","2","Very Low","2","","","61%-70%","2","","","Smooth-wavelets ","2","0.3- 1.5 ","2","N  ","2"
"정선해양관측","103-08","1963-08-20 14:30:00","130.3117","36.505","0","0","","1024","2","24","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Cirrostratus","2","Rough ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","103-09","1963-05-07 00:50:00","130.6217","36.505","0","0","","","","10.6","2","안개(Fog)","2","","","","","91%-100%","2","","","Calm-ripples ","2","","","",""
"정선해양관측","103-09","1963-08-20 16:05:00","130.6217","36.505","0","0","","1024","2","23.7","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrostratus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","103-10","1963-05-07 03:15:00","130.9267","36.505","0","0","","","","11.1","2","흐림(운량:8-10)","2","","","","","71%-80%","2","","","Calm-ripples ","2","","","",""
"정선해양관측","103-10","1963-08-20 18:20:00","130.9267","36.505","0","0","","1022.7","2","23.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","104-04","1963-05-06 12:50:00","129.48","37.0567","0","0","","","","11.7","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","71%-80%","2","Cirrocumulus","2","Slight ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","104-04","1963-08-20 05:55:00","129.48","37.0567","0","0","","1022.7","2","22.5","2","개임(운량:3-7)","2","Low","2","","","21%-30%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-05","1963-05-06 11:45:00","129.56","37.0567","0","0","","","","12.8","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","51%-60%","2","Cirrocumulus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","104-05","1963-08-20 03:30:00","129.56","37.0567","0","0","","1022.7","2","22.9","2","쾌청(운량:0-2)","2","Low","2","","","11%-20%","2","Cumulus","2","Rough ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","104-06","1963-05-06 10:10:00","129.7933","37.0567","0","0","","","","12.8","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","81%-90%","2","Stratocumulus","2","","","1.6- 3.3 ","2","SW ","2"
"정선해양관측","104-06","1963-08-20 02:00:00","129.7933","37.0567","0","0","","1022.7","2","23","2","개임(운량:3-7)","2","Low","2","","","21%-30%","2","Cumulus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","104-07","1963-05-06 09:08:00","130","37.0567","0","0","","","","12.2","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE II","2","91%-100%","2","Stratocumulus","2","Calm-ripples ","2","0 - 0.2 ","2","SE ","2"
"정선해양관측","104-07","1963-08-20 00:30:00","130","37.0567","0","0","","1022","2","22.1","2","개임(운량:3-7)","2","Low","2","","","21%-30%","2","Cirrocumulus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","104-08","1963-05-06 06:35:00","130.3117","37.0567","0","0","","","","10","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","91%-100%","2","Cirrostratus","2","Smooth-wavelets ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","104-08","1963-08-19 22:00:00","130.3117","37.0567","0","0","","1021.3","2","23","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","104-09","1963-05-06 04:10:00","130.6267","37.0567","0","0","","","","12.2","2","개임(운량:3-7)","2","Very Low","2","","","","","","","Smooth-wavelets ","2","0.3- 1.5 ","2","E  ","2"
"정선해양관측","104-09","1963-08-19 20:00:00","130.6267","37.0567","0","0","","1021.3","2","23.5","2","개임(운량:3-7)","2","Low","2","","","21%-30%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","104-10","1963-05-06 02:10:00","130.94","37.0567","0","0","","","","10.6","2","개임(운량:3-7)","2","Very Low","2","","","","","","","Smooth-wavelets ","2","0 - 0.2 ","2","S  ","2"
"정선해양관측","104-10","1963-08-19 18:05:00","130.94","37.0567","0","0","","1020.7","2","24","2","","","Low","2","","","11%-20%","2","Cumulus","2","Rough ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","105-03","1963-05-05 10:35:00","129.1717","37.5533","0","0","","","","11.1","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Cirrus","2","Smooth-wavelets ","2","3.4- 5.4 ","2","NW ","2"
"정선해양관측","105-03","1963-07-18 13:40:00","129.1717","37.5533","0","0","","1021.3","2","22","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrostratus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","105-03","1963-08-18 06:18:00","129.1717","37.5533","0","0","","1014","2","23.3","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrus","2","Moderate ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","105-04","1963-05-05 12:05:00","129.2583","37.5533","0","0","","","","13.9","2","쾌청(운량:0-2)","2","Very Low","2","FOREL-ULE SCALE III","2","1%-10%","2","Cirrus","2","Smooth-wavelets ","2","5.5- 7.9 ","2","NW ","2"
"정선해양관측","105-04","1963-07-18 12:50:00","129.2583","37.5533","0","0","","1022.7","2","22.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratus","2","Rough ","2","8.0-10.7 ","2","SW ","2"
"정선해양관측","105-04","1963-08-18 06:45:00","129.2583","37.5533","0","0","","1014.7","2","23.7","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Rough ","2","8.0-10.7 ","2","E  ","2"
"정선해양관측","105-05","1963-05-05 13:50:00","129.3767","37.5533","0","0","","","","11.7","2","개임(운량:3-7)","2","Very Low","2","FOREL-ULE SCALE III","2","51%-60%","2","Cirrus","2","Smooth-wavelets ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","105-05","1963-07-18 12:00:00","129.3767","37.5533","0","0","","1024","2","23.5","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrostratus","2","Rough ","2","5.5- 7.9 ","2","SW ","2"
"정선해양관측","105-05","1963-08-18 07:45:00","129.3767","37.5533","0","0","","1013.3","2","25.9","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrostratus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","105-06","1963-05-05 15:43:00","129.6883","37.5533","0","0","","","","11.7","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","71%-80%","2","Cirrus","2","Smooth-wavelets ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","105-06","1963-07-18 01:01:00","129.6883","37.5533","0","0","","1024","2","21","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrostratus","2","Rough ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","105-06","1963-08-18 10:00:00","129.6883","37.5533","0","0","","1014","2","25.1","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","105-07","1963-05-05 18:05:00","130","37.5533","0","0","","","","10","2","흐림(운량:8-10)","2","Very Low","2","FOREL-ULE SCALE III","2","81%-90%","2","Cirrus","2","Smooth-wavelets ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","105-07","1963-07-18 08:15:00","130","37.5533","0","0","","1022.7","2","20.5","2","흐림(운량:8-10)","2","Low","2","","","91%-100%","2","Stratus","2","Rough ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","105-07","1963-08-18 12:00:00","130","37.5533","0","0","","1013.3","2","26.8","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","105-08","1963-05-05 20:04:00","130.3117","37.5533","0","0","","","","10","2","흐림(운량:8-10)","2","Very Low","2","","","81%-90%","2","","","Smooth-wavelets ","2","5.5- 7.9 ","2","E  ","2"
"정선해양관측","105-08","1963-07-18 06:30:00","130.3117","37.5533","0","0","","1021.3","2","21","2","비","2","Low","2","","","91%-100%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","SE ","2"
"정선해양관측","105-08","1963-08-18 14:08:00","130.3117","37.5533","0","0","","1013.3","2","26.5","2","개임(운량:3-7)","2","Low","2","","","31%-40%","2","Cirrus","2","Rough ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","105-09","1963-05-05 22:30:00","130.625","37.5533","0","0","","","","10","2","흐림(운량:8-10)","2","Very Low","2","","","","","","","Smooth-wavelets ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","105-09","1963-08-18 16:00:00","130.625","37.5533","0","0","","1013.3","2","25.6","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","203-01","1963-05-28 15:35:00","126.5233","33.9433","0","0","","1026.7","2","17.8","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrus","2","Rough ","2","5.5- 7.9 ","2","E  ","2"
"정선해양관측","203-02","1963-05-28 06:25:00","126.4383","33.7917","0","0","","1022.7","2","15","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrus","2","Slight ","2","0 - 0.2 ","2","NE ","2"
"정선해양관측","203-03","1963-05-28 08:00:00","126.355","33.6383","0","0","","1025.3","2","15.3","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrus","2","Moderate ","2","1.6- 3.3 ","2","NE ","2"
"정선해양관측","204-04","1963-04-19 19:05:00","127.2533","33.9017","0","0","","1025.3","2","14.1","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Stratus","2","Moderate ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","204-04","1963-05-29 18:40:00","127.2533","33.9017","0","0","","1018.7","2","19","2","비","2","Low","2","","","91%-100%","2","Cirrus","2","Rough ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","204-04","1963-09-01 11:25:00","127.2533","33.9017","0","0","","1014.7","2","27.2","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Moderate ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","204-05","1963-04-19 10:20:00","127.1533","33.7583","0","0","","1026.7","2","14.3","2","흐림(운량:8-10)","2","","","","","71%-80%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","204-05","1963-05-29 17:30:00","127.1533","33.7583","0","0","","1018.7","2","19.4","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrus","2","Rough ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","204-05","1963-09-01 12:45:00","127.1533","33.7583","0","0","","1014.7","2","29","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrus","2","Rough ","2","1.6- 3.3 ","2","E  ","2"
"정선해양관측","204-06","1963-04-19 11:35:00","127.0533","33.5967","0","0","","1026","2","15","2","개임(운량:3-7)","2","Low","2","","","61%-70%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","NE ","2"
"정선해양관측","204-06","1963-05-29 16:15:00","127.0533","33.5967","0","0","","1020","2","19.5","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrus","2","Rough ","2","1.6- 3.3 ","2","S  ","2"
"정선해양관측","204-06","1963-09-01 14:05:00","127.0533","33.5967","0","0","","1014.7","2","27","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrostratus","2","","","1.6- 3.3 ","2","E  ","2"
"정선해양관측","205-01","1963-04-11 11:12:00","127.8083","34.3717","0","0","","1037.3","2","15.1","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrus","2","Slight ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","205-01","1963-06-01 15:25:00","127.8083","34.3717","0","0","","1020","2","18.5","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","205-01","1963-08-30 07:20:00","127.8083","34.3717","0","0","","1014.7","2","26.7","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","205-02","1963-04-11 12:15:00","127.8683","34.25","0","0","","1037.3","2","15.5","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Slight ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","205-02","1963-06-01 14:25:00","127.8683","34.25","0","0","","1020.7","2","17.7","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Stratus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","205-02","1963-08-30 08:30:00","127.8683","34.25","0","0","","1014.7","2","26.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrus","2","Moderate ","2","1.6- 3.3 ","2","NW ","2"
"정선해양관측","205-03","1963-04-11 13:20:00","127.9483","34.0917","0","0","","1037.3","2","15.3","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Slight ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","205-03","1963-06-01 13:15:00","127.9483","34.0917","0","0","","1021.3","2","17.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","205-03","1963-08-30 09:40:00","127.9483","34.0917","0","0","","1016","2","27.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Altocumulus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","205-04","1963-04-11 15:05:00","128.05","33.8583","0","0","","1036","2","15.1","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrostratus","2","Slight ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","205-04","1963-06-01 11:35:00","128.05","33.8583","0","0","","1021.3","2","17.5","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrus","2","Rough ","2","3.4- 5.4 ","2","E  ","2"
"정선해양관측","205-04","1963-08-30 11:20:00","128.05","33.8583","0","0","","1016","2","27.6","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Altocumulus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","205-05","1963-04-11 16:45:00","128.1533","33.6217","0","0","","1036","2","15","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Cirrus","2","Slight ","2","1.6- 3.3 ","2","SW ","2"
"정선해양관측","205-05","1963-06-01 09:55:00","128.1533","33.6217","0","0","","1021.3","2","17.4","2","흐림(운량:8-10)","2","Low","2","","","81%-90%","2","Cirrus","2","Moderate ","2","1.6- 3.3 ","2","SE ","2"
"정선해양관측","205-05","1963-08-30 13:00:00","128.1533","33.6217","0","0","","1016","2","28.4","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Cirrostratus","2","Slight ","2","0.3- 1.5 ","2","NW ","2"
"정선해양관측","205-07","1963-06-01 07:45:00","128.355","33.1617","0","0","","1020","2","17.2","2","흐림(운량:8-10)","2","Low","2","","","71%-80%","2","Stratocumulus","2","Moderate ","2","0.3- 1.5 ","2","SE ","2"
"정선해양관측","205-08","1963-06-01 06:00:00","128.45","32.9317","0","0","","1020","2","17","2","개임(운량:3-7)","2","Low","2","","","41%-50%","2","Stratocumulus","2","Moderate ","2","0.3- 1.5 ","2","S  ","2"
"정선해양관측","206-01","1963-04-10 16:55:00","128.575","34.5917","0","0","","1037.3","2","14","2","쾌청(운량:0-2)","2","Low","2","","","11%-20%","2","Stratus","2","Slight ","2","3.4- 5.4 ","2","SW ","2"
"정선해양관측","206-01","1963-08-24 21:13:00","128.575","34.5917","0","0","","1020","2","24.4","2","개임(운량:3-7)","2","Low","2","","","51%-60%","2","Cirrus","2","Slight ","2","0.3- 1.5 ","2","SE ","2"
