"정선해양관측","102-00","2014-08-18 13:01:00","129.5883","36.0767","0","10","","7","2","1016","2","22.8","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-00","2014-08-18 13:01:00","129.5883","36.0767","0","20","","7","2","1016","2","22.8","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-00","2014-08-18 13:01:00","129.5883","36.0767","0","30","","7","2","1016","2","22.8","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-00","2014-10-25 14:27:00","129.5883","36.0767","0","0","","6","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-00","2014-10-25 14:27:00","129.5883","36.0767","0","10","","6","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-00","2014-10-25 14:27:00","129.5883","36.0767","0","20","","6","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-00","2014-10-25 14:27:00","129.5883","36.0767","0","30","","6","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-00","2014-12-24 07:25:00","129.5883","36.0767","0","0","","3","2","1027","2","8.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2014-12-24 07:25:00","129.5883","36.0767","0","10","","3","2","1027","2","8.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2014-12-24 07:25:00","129.5883","36.0767","0","20","","3","2","1027","2","8.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-00","2014-12-24 07:25:00","129.5883","36.0767","0","30","","3","2","1027","2","8.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-02-25 07:04:00","129.615","36.0767","0","0","","5","2","1033","2","11.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-02-25 07:04:00","129.615","36.0767","0","10","","5","2","1033","2","11.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-02-25 07:04:00","129.615","36.0767","0","20","","5","2","1033","2","11.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-02-25 07:04:00","129.615","36.0767","0","30","","5","2","1033","2","11.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-02-25 07:04:00","129.615","36.0767","0","50","","5","2","1033","2","11.2","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-04-22 09:32:00","129.615","36.0767","0","0","","5","2","1020","2","18.4","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-04","2014-04-22 09:32:00","129.615","36.0767","0","10","","5","2","1020","2","18.4","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-04","2014-04-22 09:32:00","129.615","36.0767","0","20","","5","2","1020","2","18.4","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-04","2014-04-22 09:32:00","129.615","36.0767","0","30","","5","2","1020","2","18.4","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-04","2014-04-22 09:32:00","129.615","36.0767","0","50","","5","2","1020","2","18.4","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-04","2014-06-16 22:40:00","129.615","36.0767","0","0","","2","2","1011","2","23.3","2","","","","","","","","","SW ","2"
"정선해양관측","102-04","2014-06-16 22:40:00","129.615","36.0767","0","10","","2","2","1011","2","23.3","2","","","","","","","","","SW ","2"
"정선해양관측","102-04","2014-06-16 22:40:00","129.615","36.0767","0","20","","2","2","1011","2","23.3","2","","","","","","","","","SW ","2"
"정선해양관측","102-04","2014-06-16 22:40:00","129.615","36.0767","0","30","","2","2","1011","2","23.3","2","","","","","","","","","SW ","2"
"정선해양관측","102-04","2014-06-16 22:40:00","129.615","36.0767","0","50","","2","2","1011","2","23.3","2","","","","","","","","","SW ","2"
"정선해양관측","102-04","2014-08-18 12:46:00","129.615","36.0767","0","0","","7","2","1016","2","22.7","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-04","2014-08-18 12:46:00","129.615","36.0767","0","10","","7","2","1016","2","22.7","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-04","2014-08-18 12:46:00","129.615","36.0767","0","20","","7","2","1016","2","22.7","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-04","2014-08-18 12:46:00","129.615","36.0767","0","30","","7","2","1016","2","22.7","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-04","2014-08-18 12:46:00","129.615","36.0767","0","50","","7","2","1016","2","22.7","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-04","2014-10-25 14:09:00","129.615","36.0767","0","0","","6","2","1024","2","24.3","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-04","2014-10-25 14:09:00","129.615","36.0767","0","10","","6","2","1024","2","24.3","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-04","2014-10-25 14:09:00","129.615","36.0767","0","20","","6","2","1024","2","24.3","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-04","2014-10-25 14:09:00","129.615","36.0767","0","30","","6","2","1024","2","24.3","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-04","2014-10-25 14:09:00","129.615","36.0767","0","50","","6","2","1024","2","24.3","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-04","2014-12-24 07:08:00","129.615","36.0767","0","0","","3","2","1027","2","8.1","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-12-24 07:08:00","129.615","36.0767","0","10","","3","2","1027","2","8.1","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-12-24 07:08:00","129.615","36.0767","0","20","","3","2","1027","2","8.1","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-12-24 07:08:00","129.615","36.0767","0","30","","3","2","1027","2","8.1","2","","","","","","","","","W  ","2"
"정선해양관측","102-04","2014-12-24 07:08:00","129.615","36.0767","0","50","","3","2","1027","2","8.1","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","0","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","10","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","20","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","30","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","50","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","75","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","100","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","125","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-02-25 07:33:00","129.6883","36.0767","0","150","","5","2","1034","2","12","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","0","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","10","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","20","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","30","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","50","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","75","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","100","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-04-22 09:03:00","129.6883","36.0767","0","125","","5","2","1020","2","17.3","2","개임(운량:3-7)","2","","","","","","","NW ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","0","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","10","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","20","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","30","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","50","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","75","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","100","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","125","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-06-16 22:08:00","129.6883","36.0767","0","150","","4","2","1011","2","23.2","2","","","","","","","","","SE ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","0","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","10","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","20","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","30","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","50","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","75","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","100","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","125","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-08-18 12:17:00","129.6883","36.0767","0","150","","7","2","1016","2","22.6","2","비","2","","","","","","","N  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","0","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","10","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","20","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","30","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","50","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","75","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","100","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","125","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-10-25 13:31:00","129.6883","36.0767","0","150","","5","2","1024","2","23.9","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","0","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","10","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","20","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","30","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","50","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","75","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","100","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","125","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-05","2014-12-24 06:33:00","129.6883","36.0767","0","150","","5","2","1027","2","8.9","2","","","","","","","","","W  ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","0","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","10","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","20","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","30","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","50","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","75","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","100","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","125","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","150","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","200","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","250","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","300","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","400","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-02-25 08:17:00","129.7967","36.0767","0","500","","46","2","1034","2","12.4","2","","","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","0","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","10","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","20","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","30","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","50","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","75","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","100","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","125","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","150","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","200","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","250","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","300","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","400","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-04-22 08:14:00","129.7967","36.0767","0","500","","5","2","1020","2","17.1","2","흐림(운량:8-10)","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","0","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","10","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","20","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","30","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","50","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","75","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","100","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","125","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","150","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","200","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","250","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","300","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","400","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-06-16 21:14:00","129.7967","36.0767","0","500","","5","2","1010","2","23.1","2","","","","","","","","","S  ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","0","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","10","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","20","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","30","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","50","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","75","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","100","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","125","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","150","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","200","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","250","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","300","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","400","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-08-18 11:25:00","129.7967","36.0767","0","500","","5","2","1015","2","23.8","2","비","2","","","","","","","NW ","2"
"정선해양관측","102-06","2014-10-25 12:30:00","129.7967","36.0767","0","0","","6","2","1025","2","21.4","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2014-10-25 12:30:00","129.7967","36.0767","0","10","","6","2","1025","2","21.4","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
"정선해양관측","102-06","2014-10-25 12:30:00","129.7967","36.0767","0","20","","6","2","1025","2","21.4","2","쾌청(운량:0-2)","2","","","","","","","S  ","2"
