"정선해양관측","102-04","1986-10-13 10:30:00","129.615","36.0767","0","10","","32.716","1","19.47","1","5.46","1","",""
"정선해양관측","102-04","1986-10-13 10:30:00","129.615","36.0767","0","20","","32.696","1","19.49","1","5.41","1","",""
"정선해양관측","102-04","1986-10-13 10:30:00","129.615","36.0767","0","30","","32.701","1","19.49","1","5.35","1","",""
"정선해양관측","102-04","1986-10-13 10:30:00","129.615","36.0767","0","50","","32.799","1","19.59","1","5.24","1","",""
"정선해양관측","102-04","1986-12-14 10:00:00","129.615","36.0767","0","0","","34.29","1","15.96","1","5.62","1","13","2"
"정선해양관측","102-04","1986-12-14 10:00:00","129.615","36.0767","0","10","","34.276","1","16","1","5.51","1","",""
"정선해양관측","102-04","1986-12-14 10:00:00","129.615","36.0767","0","20","","34.299","1","15.92","1","5.51","1","",""
"정선해양관측","102-04","1986-12-14 10:00:00","129.615","36.0767","0","30","","34.3","1","14.94","1","5.2","1","",""
"정선해양관측","102-04","1986-12-14 10:00:00","129.615","36.0767","0","50","","34.434","1","14.33","1","4.9","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","0","","34.314","1","9.46","1","5.93","1","14","2"
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","10","","34.298","1","9.35","1","5.79","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","20","","34.31","1","9.31","1","5.72","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","30","","34.299","1","9.22","1","5.7","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","50","","34.249","1","8.71","1","5.61","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","75","","34.253","1","7.48","1","5.43","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","100","","34.132","1","5.92","1","5.47","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","119","","34.095","1","3.61","1","5.65","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","141","","34.08","1","2.4","1","5.43","1","",""
"정선해양관측","102-05","1986-02-17 11:25:00","129.6883","36.0767","0","194","","34.078","1","1.83","1","5.38","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","0","","34.367","1","12.37","1","6.35","1","10","2"
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","11","","34.366","1","12.3","1","6.25","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","20","","34.398","1","12.02","1","6.1","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","30","","34.392","1","11.03","1","6.05","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","50","","34.352","1","10.56","1","5.95","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","74","","34.298","1","8.83","1","5.9","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","100","","34.103","1","4.42","1","5.85","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","127","","34.046","1","2.22","1","5.9","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","154","","34.058","1","1.1","1","5.85","1","",""
"정선해양관측","102-05","1986-04-17 09:05:00","129.6883","36.0767","0","203","","34.071","1","0.68","1","5.75","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","0","","33.77","1","19","1","5.69","1","6","2"
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","10","","34.121","1","15.01","1","6.18","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","21","","34.323","1","11.14","1","5.77","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","31","","34.337","1","9.11","1","5.39","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","51","","34.161","1","5.48","1","5.68","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","74","","34.006","1","3.46","1","5.96","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","100","","34.042","1","2.07","1","6.29","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","125","","34.073","1","1.73","1","6.01","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","149","","34.082","1","1.55","1","6.19","1","",""
"정선해양관측","102-05","1986-06-21 13:30:00","129.6883","36.0767","0","185","","34.1","1","1.35","1","6.29","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","0","","32.1","1","25.94","1","5.25","1","18","2"
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","9","","32.399","1","22.56","1","5.44","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","20","","34.237","1","13.61","1","5.34","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","31","","34.253","1","13.57","1","4.94","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","50","","34.327","1","13.11","1","5.14","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","74","","34.191","1","8.17","1","5.54","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","100","","34.153","1","5.87","1","5.73","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","126","","34.138","1","3.81","1","5.84","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","152","","34.071","1","2.49","1","5.79","1","",""
"정선해양관측","102-05","1986-08-08 14:00:00","129.6883","36.0767","0","202","","34.085","1","1.01","1","5.45","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","0","","32.847","1","19.63","1","5.57","1","14","2"
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","10","","32.846","1","19.62","1","5.57","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","20","","32.87","1","19.51","1","5.57","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","30","","32.856","1","19.6","1","5.52","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","50","","32.885","1","19.34","1","5.31","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","75","","34.151","1","13.01","1","5.32","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","98","","34.181","1","8.69","1","5.31","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","121","","34.009","1","3.22","1","5.13","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","143","","34.04","1","2.84","1","5.08","1","",""
"정선해양관측","102-05","1986-10-13 11:25:00","129.6883","36.0767","0","191","","34.028","1","1.49","1","4.95","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","0","","34.306","1","16.46","1","5.3","1","13","2"
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","10","","34.308","1","16.52","1","5.35","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","20","","34.308","1","16.54","1","5.41","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","30","","34.308","1","16.43","1","5.46","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","50","","34.372","1","15.99","1","5.44","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","75","","34.365","1","15.77","1","5.46","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","97","","34.325","1","15.45","1","5.32","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","121","","34.251","1","14.24","1","4.98","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","145","","34.145","1","10.91","1","5.38","1","",""
"정선해양관측","102-05","1986-12-14 09:15:00","129.6883","36.0767","0","194","","34.108","1","1.97","1","5.67","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","0","","34.2","1","9.91","1","6.01","1","13","2"
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","10","","34.279","1","9.88","1","5.8","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","20","","34.318","1","9.91","1","5.76","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","30","","34.337","1","9.79","1","5.6","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","50","","34.311","1","9.45","1","5.47","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","75","","34.264","1","8.79","1","5.29","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","98","","34.185","1","7.48","1","5.29","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","122","","34.102","1","3.98","1","5.27","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","146","","34.095","1","2.78","1","5.24","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","196","","34.06","1","1.43","1","5.12","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","244","","34.064","1","0.74","1","5.06","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","295","","34.054","1","0.69","1","5.02","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","384","","34.043","1","0.47","1","5.29","1","",""
"정선해양관측","102-06","1986-02-17 12:20:00","129.7967","36.0767","0","495","","34.043","1","0.35","1","5.05","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","0","","34.301","1","12.31","1","6.6","1","12","2"
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","10","","34.241","1","12.28","1","6.4","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","21","","34.285","1","12.01","1","6.35","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","29","","34.312","1","11.99","1","6.05","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","49","","34.364","1","10.77","1","6","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","75","","34.324","1","10.11","1","5.95","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","100","","34.329","1","7.94","1","5.95","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","126","","34.141","1","4.74","1","6.05","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","149","","34.13","1","3.17","1","6.1","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","200","","34.102","1","1.06","1","6","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","248","","34.119","1","0.78","1","5.85","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","300","","34.122","1","0.53","1","5.85","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","401","","34.122","1","0.38","1","5.6","1","",""
"정선해양관측","102-06","1986-04-17 10:15:00","129.7967","36.0767","0","475","","34.12","1","0.27","1","5.4","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","0","","33.85","1","19.32","1","5.58","1","8","2"
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","9","","34.036","1","16.4","1","5.8","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","21","","34.365","1","11.66","1","5.39","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","30","","34.402","1","8.92","1","5.27","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","50","","34.181","1","5.36","1","5.59","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","74","","34.08","1","3.14","1","6.09","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","101","","34.095","1","2.31","1","5.99","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","125","","34.067","1","1.37","1","5.99","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","149","","34.093","1","1.28","1","5.67","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","198","","34.105","1","0.85","1","5.58","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","249","","34.117","1","0.68","1","5.66","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","301","","34.119","1","0.48","1","5.66","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","401","","34.117","1","0.32","1","5.58","1","",""
"정선해양관측","102-06","1986-06-21 11:10:00","129.7967","36.0767","0","496","","34.112","1","0.27","1","5.39","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","0","","32.044","1","25.93","1","5.2","1","15","2"
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","10","","33.357","1","17.36","1","5.4","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","20","","33.964","1","14.12","1","5.1","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","29","","34.191","1","13.52","1","5","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","49","","34.412","1","12.57","1","5.2","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","74","","34.34","1","9.73","1","5.4","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","101","","34.232","1","6.8","1","5.9","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","126","","34.041","1","3.65","1","6","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","150","","34.026","1","2.52","1","6.05","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","202","","34.068","1","1.52","1","5.95","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","249","","34.088","1","0.94","1","6","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","303","","34.088","1","0.64","1","5.95","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","403","","34.083","1","0.44","1","5.75","1","",""
"정선해양관측","102-06","1986-08-08 12:50:00","129.7967","36.0767","0","503","","34.083","1","0.35","1","5.3","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","0","","32.427","1","19.37","1","5.88","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","10","","32.427","1","19.37","1","5.67","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","20","","32.403","1","19.36","1","5.67","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","31","","33.26","1","18.4","1","5.43","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","51","","34.001","1","13.77","1","4.83","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","75","","34.19","1","9.96","1","4.72","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","101","","34.106","1","4.9","1","5.39","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","127","","34.041","1","3.25","1","5.43","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","148","","34.007","1","2.04","1","5.69","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","201","","34.079","1","1.33","1","5.79","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","249","","34.07","1","0.94","1","6.1","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","308","","34.083","1","0.7","1","6","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","404","","34.085","1","0.47","1","5.98","1","",""
"정선해양관측","102-06","1986-10-07 18:00:00","129.7967","36.0767","0","500","","34.087","1","0.36","1","5.88","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","0","","33.865","1","16.46","1","5.57","1","15","2"
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","10","","34.093","1","16.57","1","5.57","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","20","","34.105","1","16.51","1","5.67","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","30","","34.101","1","16.5","1","5.51","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","50","","34.122","1","15.43","1","5.44","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","75","","34.287","1","15.12","1","5.41","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","98","","34.403","1","13.53","1","5.29","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","122","","34.122","1","10","1","5.34","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","145","","34.107","1","3.19","1","5.35","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","193","","34.095","1","1.25","1","5.51","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","241","","34.082","1","0.82","1","5.62","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","289","","34.092","1","0.69","1","5.88","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","389","","34.084","1","0.59","1","5.85","1","",""
"정선해양관측","102-06","1986-12-14 08:20:00","129.7967","36.0767","0","483","","34.084","1","0.32","1","5.62","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","0","","34.34","1","9.88","1","6.06","1","12","2"
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","10","","34.345","1","9.79","1","5.85","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","20","","34.327","1","9.61","1","5.79","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","30","","34.327","1","8.5","1","5.79","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","50","","34.309","1","8.45","1","5.63","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","75","","34.201","1","7.66","1","5.57","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","98","","34.136","1","4.3","1","5.49","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","125","","34.12","1","4.39","1","5.43","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","145","","34.136","1","2.47","1","5.36","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","190","","34.064","1","1.42","1","5.38","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","249","","34.075","1","1.01","1","5.26","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","293","","34.081","1","0.73","1","5.2","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","397","","34.061","1","0.5","1","5.2","1","",""
"정선해양관측","102-07","1986-02-17 13:50:00","130","36.0767","0","499","","34.07","1","0.32","1","5.08","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","0","","34.421","1","12.36","1","6.6","1","12","2"
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","11","","34.425","1","12.29","1","6.5","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","20","","34.416","1","12.26","1","6.35","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","30","","34.409","1","12.12","1","6.3","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","50","","34.445","1","11.4","1","6.25","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","74","","34.51","1","11.12","1","6.2","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","100","","34.467","1","10.29","1","6.1","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","126","","34.267","1","6.58","1","6.1","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","151","","34.195","1","4.48","1","6.05","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","201","","34.113","1","2.19","1","6","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","251","","34.116","1","1.4","1","5.95","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","299","","34.126","1","0.8","1","5.8","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","400","","34.13","1","0.5","1","5.65","1","",""
"정선해양관측","102-07","1986-04-17 12:10:00","130","36.0767","0","499","","34.124","1","0.32","1","5.5","1","",""
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","0","","33.474","1","18.08","1","5.63","1","15","2"
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","10","","33.834","1","16.72","1","5.63","1","",""
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","20","","34.025","1","14.49","1","5.53","1","",""
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","31","","34.348","1","14.09","1","5.53","1","",""
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","50","","34.556","1","14.29","1","5.32","1","",""
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","77","","34.476","1","11.83","1","5.58","1","",""
"정선해양관측","102-07","1986-06-22 10:30:00","130","36.0767","0","100","","34.249","1","6.98","1","5.63","1","",""
